'y-axis saved as y
'Q,Y2Mn2O7_04032018.raw,Diff,Ycalc,Bkg
7.34107255,70,3.66533144,66.3346686,63.5054941
7.34170623,73,6.73177856,66.2682214,63.4346327
7.34233969,60,-6.20232928,66.2023293,63.3638313
7.3429729,64,-2.13699254,66.1369925,63.2930907
7.34360589,79,12.9277877,66.0722123,63.2224117
7.34423864,74,7.99200914,66.0079909,63.1517952
7.34487116,62,-3.94433301,65.944333,63.0812419
7.34550344,64,-1.88123903,65.881239,63.0107528
7.34613549,69,3.1812873,65.8187127,62.9403285
7.34676731,85,19.2432415,65.7567585,62.8699699
7.3473989,67,1.30461838,65.6953816,62.7996779
7.34803025,66,0.365411968,65.634588,62.7294532
7.34866137,83,17.4256155,65.5743845,62.6592967
7.34929225,57,-8.51477849,65.5147785,62.5892091
7.3499229,77,11.5442215,65.4557785,62.5191913
7.35055332,72,6.60260622,65.3973938,62.4492442
7.3511835,66,0.660365429,65.3396346,62.3793684
7.35181345,63,-2.28251209,65.2825121,62.3095649
7.35244317,84,18.7739614,65.2260386,62.2398344
7.35307265,73,7.82977254,65.1702275,62.1701777
7.3537019,60,-5.11509324,65.1150932,62.1005957
7.35433092,72,6.93934827,65.0606517,62.0310892
7.3549597,62,-3.00692008,65.0069201,61.961659
7.35558825,63,-1.95391686,64.9539169,61.8923058
7.35621656,70,5.09833781,64.9016622,61.8230306
7.35684464,64,-0.850177839,64.8501778,61.753834
7.35747249,80,15.2005126,64.7994874,61.6847169
7.3581001,50,-14.7496162,64.7496162,61.6156802
7.35872748,51,-13.700592,64.700592,61.5467245
7.35935463,61,-3.6524445,64.6524445,61.4778508
7.35998154,72,7.39479405,64.605206,61.4090598
7.36060821,79,14.4410887,64.5589113,61.3403523
7.36123466,68,3.48640177,64.5135982,61.2717292
7.36186087,85,20.5306922,64.4693078,61.2031912
7.36248684,69,4.57391569,64.4260843,61.1347391
7.36311259,68,3.61602408,64.3839759,61.0663737
7.3637381,59,-5.34303484,64.3430348,60.9980959
7.36436337,69,4.69668221,64.3033178,60.9299064
7.36498841,70,5.73511356,64.2648864,60.861806
7.36561322,67,2.77219217,64.2278078,60.7937956
7.36623779,74,9.80784504,64.192155,60.7258758
7.36686213,66,1.84199263,64.1580074,60.6580475
7.36748623,59,-5.12545177,64.1254518,60.5903116
7.3681101,70,5.90541723,64.0945828,60.5226687
7.36873374,77,12.9344963,64.0655037,60.4551198
7.36935714,68,3.96167262,64.0383274,60.3876655
7.3699803,67,2.98682077,64.0131792,60.3203066
7.37060324,64,0.00980307677,63.9901969,60.253044
7.37122594,79,15.0304762,63.9695238,60.1858785
7.3718484,60,-3.9513214,63.9513214,60.1188108
7.37247063,66,2.06423322,63.9357668,60.0518417
7.37309263,61,-2.92305352,63.9230535,59.984972
7.37371439,60,-3.91339333,63.9133933,59.9182024
7.37433592,71,7.09298246,63.9070175,59.8515339
7.37495721,70,6.09582144,63.9041786,59.784967
7.37557827,71,7.09484878,63.9051512,59.7185027
7.3761991,70,6.08976602,63.910234,59.6521417
7.37681969,70,6.08025023,63.9197498,59.5858848
7.37744004,70,6.06595372,63.9340463,59.5197328
7.37806017,71,7.04650449,63.9534955,59.4536863
7.37868005,68,4.02150797,63.978492,59.3877463
7.37929971,70,5.99055027,64.0094497,59.3219135
7.37991912,69,4.95287108,64.0471289,59.2561886
7.38053831,85,20.8994324,64.1005676,59.1905724
7.38115726,60,-4.21930282,64.2193028,59.1250658
7.38177597,66,1.65527301,64.344727,59.0596693
7.38239445,62,-2.427879,64.427879,58.994384
7.3830127,63,-1.50518979,64.5051898,58.9292104
7.38363071,73,8.41031652,64.5896835,58.8641493
7.38424849,86,21.3175257,64.6824743,58.7992016
7.38486603,68,3.21668588,64.7833141,58.734368
7.38548333,78,13.1084162,64.8915838,58.6696492
7.38610041,42,-23.0062547,65.0062547,58.6050461
7.38671724,65,-0.125805897,65.1258059,58.5405593
7.38733385,76,10.7518487,65.2481513,58.4761896
7.38795022,78,12.629406,65.370594,58.4119378
7.38856635,58,-7.48982788,65.4898279,58.3478046
7.38918225,58,-7.6019646,65.6019646,58.2837908
7.38979791,63,-2.70140851,65.7014085,58.2198971
7.39041334,45,-20.7715,65.7715,58.1561243
7.39102854,65,-0.785919237,65.7859192,58.0924731
7.3916435,66,0.182677839,65.8173222,58.0289443
7.39225822,88,22.1664912,65.8335088,57.9655387
7.39287271,68,2.17688839,65.8231116,57.9022569
7.39348697,74,8.21434166,65.7856583,57.8390997
7.39410099,66,0.277279771,65.7227202,57.7760678
7.39471477,78,12.3628539,65.6371461,57.7131621
7.39532832,70,4.46724247,65.5327575,57.6503831
7.39594164,58,-7.41396086,65.4139609,57.5877318
7.39655472,70,4.71464005,65.28536,57.5252087
7.39716756,71,5.84856156,65.1514384,57.4628146
7.39778017,76,10.9836998,65.0163002,57.4005503
7.39839255,77,12.1164896,64.8835104,57.3384165
7.39900469,78,13.243978,64.756022,57.2764139
7.39961659,78,13.3638306,64.6361694,57.2145432
7.40022826,76,11.4742933,64.5257067,57.1528053
7.4008397,65,0.574129612,64.4258704,57.0912007
7.4014509,80,15.6625513,64.3374487,57.0297302
7.40206186,67,2.73915297,64.260847,56.9683945
7.40267259,80,15.8038591,64.1961409,56.9071944
7.40328308,60,-4.14311399,64.143114,56.8461305
7.40389334,50,-14.1012791,64.1012791,56.7852037
7.40450337,61,-3.06988549,64.0698855,56.7244145
7.40511315,66,1.95208532,64.0479147,56.6637637
7.40572271,67,2.96592863,64.0340714,56.603252
7.40633202,71,6.97322305,64.026777,56.5428802
7.40694111,67,2.97582513,64.0241749,56.4826488
7.40754995,54,-10.0241583,64.0241583,56.4225587
7.40815856,52,-12.0244293,64.0244293,56.3626105
7.40876694,77,12.9774041,64.0225959,56.3028049
7.40937508,64,-0.0163055725,64.0163056,56.2431427
7.40998299,78,13.9965927,64.0034073,56.1836245
7.41059066,68,4.01787762,63.9821224,56.124251
7.41119809,70,6.04880177,63.9511982,56.0650229
7.41180529,62,-1.91001856,63.9100186,56.0059408
7.41241225,75,11.1413522,63.8586478,55.9470056
7.41301898,62,-1.79780064,63.7978006,55.8882178
7.41362547,70,6.27125642,63.7287436,55.8295782
7.41423173,74,10.3468539,63.6531461,55.7710874
7.41483775,68,4.42709002,63.57291,55.7127462
7.41544354,68,4.50999705,63.4900029,55.6545551
7.41604909,55,-8.40631732,63.4063173,55.5965149
7.4166544,64,0.676433561,63.3235664,55.5386262
7.41725948,67,3.75677883,63.2432212,55.4808897
7.41786432,77,13.8335172,63.1664828,55.4233062
7.41846893,57,-6.09428438,63.0942844,55.3658761
7.4190733,72,8.9726885,63.0273115,55.3086003
7.41967744,80,17.0339657,62.9660343,55.2514794
7.42028134,52,-10.910768,62.910768,55.194514
7.420885,60,-2.86165321,62.8616532,55.1377048
7.42148843,71,8.18128462,62.8187154,55.0810524
7.42209162,62,-0.781913855,62.7819139,55.0245576
7.42269458,48,-14.7511521,62.7511521,54.9682209
7.4232973,61,-1.72629728,62.7262973,54.912043
7.42389978,57,-5.70719506,62.7071951,54.8560246
7.42450203,70,7.3063185,62.6936815,54.8001663
7.42510405,65,2.31440861,62.6855914,54.7444687
7.42570582,60,-2.68276444,62.6827644,54.6889325
7.42630737,51,-11.6850495,62.6850495,54.6335584
7.42690867,63,0.307692703,62.6923073,54.5783469
7.42750974,74,11.2955875,62.7044125,54.5232987
7.42811057,57,-5.72125441,62.7212544,54.4684144
7.42871117,62,-0.742737485,62.7427375,54.4136947
7.42931153,73,10.2312186,62.7687814,54.3591401
7.42991166,54,-8.79932089,62.7993209,54.3047514
7.43051155,64,1.16568223,62.8343178,54.2505291
7.4311112,77,14.1259414,62.8740586,54.1964739
7.43171062,71,8.07971192,62.9202881,54.1425863
7.4323098,70,7.03013831,62.9698617,54.088867
7.43290874,74,10.9772863,63.0227137,54.0353165
7.43350745,66,2.92031325,63.0796868,53.9819356
7.43410592,59,-4.14104755,63.1410475,53.9287248
7.43470416,74,10.7931363,63.2068637,53.8756847
7.43530216,67,3.722813,63.277187,53.8228159
7.43589992,67,3.64792264,63.3520774,53.7701191
7.43649745,74,10.5683947,63.4316053,53.7175947
7.43709474,64,0.484148359,63.5158516,53.6652434
7.4376918,77,13.3950922,63.6049078,53.6130659
7.43828862,62,-1.69887558,63.6988756,53.5610626
7.4388852,64,0.202132963,63.797867,53.5092342
7.43948154,58,-5.90195714,63.9019571,53.4575813
7.44007765,65,0.990173671,64.0098263,53.4061044
7.44067353,55,-9.10904668,64.1090467,53.3548041
7.44126916,68,3.82040654,64.1795935,53.303681
7.44186456,62,-2.29730596,64.297306,53.2527357
7.44245973,67,2.57343841,64.4265616,53.2019687
7.44305465,63,-1.56464639,64.5646464,53.1513806
7.44364934,71,6.29045358,64.7095464,53.100972
7.4442438,58,-6.8609917,64.8609917,53.0507434
7.44483802,65,-0.0193223372,65.0193223,53.0006954
7.445432,61,-4.18471315,65.1847132,52.9508286
7.44602574,59,-6.3573982,65.3573982,52.9011434
7.44661925,63,-2.53765863,65.5376586,52.8516405
7.44721252,66,0.274206589,65.7257934,52.8023204
7.44780556,67,1.07787948,65.9221205,52.7531837
7.44839835,58,-8.12697809,66.1269781,52.7042308
7.44899092,77,10.6592742,66.3407258,52.6554624
7.44958324,64,-2.56374626,66.5637463,52.606879
7.45017533,81,14.2035533,66.7964467,52.558481
7.45076718,80,12.9607396,67.0392604,52.5102691
7.45135879,68,0.707350925,67.2926491,52.4622437
7.45195017,77,9.44289573,67.5571043,52.4144054
7.45254131,78,10.16685,67.83315,52.3667547
7.45313222,74,5.87863456,68.1213654,52.3192922
7.45372288,86,17.5771232,68.4228768,52.2720182
7.45431331,83,14.2588032,68.7411968,52.2249335
7.45490351,62,-7.07212303,69.072123,52.1780384
7.45549347,65,-4.41584347,69.4158435,52.1313335
7.45608319,70,0.225363869,69.7746361,52.0848192
7.45667267,65,-5.14976172,70.1497617,52.0384961
7.45726191,77,6.4578593,70.5421407,51.9923647
7.45785092,79,8.0472887,70.9527113,51.9464255
7.4584397,80,8.61753005,71.38247,51.9006789
7.45902823,79,7.16752432,71.8324757,51.8551255
7.45961653,68,-4.30385173,72.3038517,51.8097658
7.46020459,89,16.2022139,72.7977861,51.7646001
7.46079241,83,9.68446934,73.3155307,51.719629
7.46138,80,6.14160179,73.8583982,51.6748531
7.46196735,90,15.5722431,74.4277569,51.6302726
7.46255446,91,15.9749789,75.0250211,51.5858882
7.46314134,110,34.3483621,75.6516379,51.5417003
7.46372798,107,30.6909321,76.3090679,51.4977093
7.46431438,82,5.00124005,76.9987599,51.4539157
7.46490054,80,2.27788233,77.7221177,51.41032
7.46548647,102,23.5195415,78.4804585,51.3669226
7.46607216,99,19.7250352,79.2749648,51.323724
7.46665761,124,43.8933719,80.1066281,51.2807246
7.46724283,91,10.0238091,80.9761909,51.2379248
7.46782781,108,26.1159091,81.8840909,51.1953252
7.46841255,85,2.16958292,82.8304171,51.1529261
7.46899705,109,25.1841099,83.8158901,51.1107279
7.46958132,122,37.1609273,84.8390727,51.0687312
7.47016535,114,28.1009764,85.8990236,51.0269362
7.47074914,112,25.0052758,86.9947242,50.9853436
7.47133269,118,29.8747608,88.1252392,50.9439536
7.47191601,108,18.7100013,89.2899987,50.9027667
7.47249909,119,28.510875,90.489125,50.8617833
7.47308193,98,6.27623249,91.7237675,50.8210038
7.47366453,99,6.00360137,92.9963986,50.7804286
7.4742469,128,33.6889762,94.3110238,50.7400581
7.47482903,118,22.3268558,95.6731442,50.6998928
7.47541092,131,33.9126655,97.0873345,50.659933
7.47599258,143,44.4494557,98.5505443,50.6201791
7.47657399,139,38.8994002,100.1006,50.5806315
7.47715517,120,18.2613515,101.738649,50.5412905
7.47773611,121,17.5274325,103.472567,50.5021567
7.47831682,119,13.6859241,105.314076,50.4632302
7.47889729,116,8.72453274,107.275467,50.4245116
7.47947751,128,18.6306767,109.369323,50.3860012
7.48005751,126,14.39148,111.60852,50.3476994
7.48063726,129,14.9937104,114.00629,50.3096064
7.48121677,140,23.423679,116.576321,50.2717227
7.48179605,124,4.66712025,119.33288,50.2340487
7.48237509,134,11.7090646,122.290935,50.1965847
7.4829539,124,-1.46628335,125.466283,50.159331
7.48353246,143,14.1243488,128.875651,50.122288
7.48411079,165,32.4632179,132.536782,50.085456
7.48468888,145,8.53151381,136.468486,50.0488354
7.48526673,157,16.3093501,140.69065,50.0124264
7.48584434,161,15.7758053,145.224195,49.9762295
7.48642172,142,-8.09096974,150.09097,49.940245
7.48699886,161,5.68643685,155.313563,49.9044732
7.48757576,151,-9.91501002,160.91501,49.8689143
7.48815242,182,15.0816289,166.918371,49.8335687
7.48872884,173,-0.346147788,173.346148,49.7984368
7.48930503,185,4.78050781,180.219492,49.7635188
7.48988098,201,13.442841,187.557159,49.7288151
7.49045669,184,-11.3741382,195.374138,49.6943259
7.49103216,183,-20.6798985,203.679898,49.6600515
7.49160739,176,-36.4761708,212.476171,49.6259923
7.49218239,191,-30.7555021,221.755502,49.5921485
7.49275715,201,-30.5036905,231.503691,49.5585203
7.49333167,197,-44.6676821,241.667682,49.5251082
7.49390595,216,-36.1835987,252.183599,49.4919123
7.49447999,222,-40.9612908,262.961291,49.458933
7.4950538,237,-36.8806967,273.880697,49.4261704
7.49562737,256,-28.789408,284.789408,49.3936249
7.4962007,241,-54.5023008,295.502301,49.3612968
7.49677379,272,-33.8041584,305.804158,49.3291862
7.49734664,285,-30.4560959,315.456096,49.2972935
7.49791926,262,-62.2062446,324.206245,49.2656189
7.49849163,294,-37.8045252,331.804525,49.2341626
7.49906377,310,-28.0205045,338.020504,49.2029248
7.49963567,330,-12.6624476,342.662448,49.1719059
7.50020733,318,-27.5950112,345.595011,49.1411061
7.50077876,349,2.24717418,346.752826,49.1105255
7.50134994,355,8.8523393,346.147661,49.0801644
7.50192089,378,34.132096,343.867904,49.050023
7.5024916,364,23.9295227,340.070477,49.0201016
7.50306207,366,31.0333508,334.966649,48.9904003
7.5036323,376,47.1958531,328.804147,48.9609194
7.50420229,337,15.1517118,321.848288,48.931659
7.50477205,355,40.6354349,314.364565,48.9026194
7.50534156,340,33.3955984,306.604402,48.8738008
7.50591084,324,25.2050604,298.79494,48.8452033
7.50647988,309,17.8670848,291.132915,48.8168272
7.50704868,310,26.2178873,283.782113,48.7886725
7.50761724,287,10.126425,276.873575,48.7607396
7.50818557,309,38.4923368,270.507663,48.7330286
7.50875365,280,15.2428686,264.757131,48.7055396
7.5093215,270,10.3294593,259.670541,48.6782729
7.50988911,257,1.72448349,255.275517,48.6512285
7.51045648,254,2.41847528,251.581525,48.6244067
7.51102361,257,8.41801299,248.581987,48.5978075
7.5115905,232,-14.2556684,246.255668,48.5714312
7.51215715,236,-8.56736338,244.567363,48.5452779
7.51272357,208,-35.4679832,243.467983,48.5193477
7.51328974,227,-15.8942205,242.89422,48.4936408
7.51385568,212,-30.7680393,242.768039,48.4681573
7.51442138,185,-57.9963124,242.996312,48.4428974
7.51498684,241,-2.47099059,243.470991,48.417861
7.51555206,225,-19.0701231,244.070123,48.3930485
7.51611704,218,-26.6556649,244.655665,48.3684598
7.51668178,248,2.91519107,245.084809,48.3440952
7.51724629,228,-17.2165919,245.216592,48.3199546
7.51781055,203,-41.9171835,244.917184,48.2960383
7.51837458,227,-17.0682761,244.068276,48.2723462
7.51893837,233,-9.57529673,242.575297,48.2488786
7.51950192,232,-8.37429179,240.374292,48.2256354
7.52006523,232,-5.43640664,237.436407,48.2026169
7.5206283,225,-8.76921196,233.769212,48.179823
7.52119113,232,2.58534587,229.414654,48.1572538
7.52175372,233,8.55601272,224.443987,48.1349094
7.52231608,226,7.04947235,218.950528,48.1127899
7.52287819,208,-5.04133739,213.041337,48.0908953
7.52344007,228,21.1710453,206.828955,48.0692257
7.52400171,206,5.57605229,200.423948,48.0477812
7.5245631,203,9.07326117,193.926739,48.0265617
7.52512426,201,13.5825822,187.417418,48.0055674
7.52568518,192,10.9975186,181.002481,47.9847983
7.52624586,165,-9.73285655,174.732857,47.9642543
7.5268063,147,-21.6566272,168.656627,47.9439356
7.52736651,141,-21.8091621,162.809162,47.9238422
7.52792647,153,-4.21499692,157.214997,47.9039741
7.52848619,145,-6.88920422,151.889204,47.8843313
7.52904568,137,-9.8389904,146.83899,47.8649138
7.52960492,136,-6.06534201,142.065342,47.8457217
7.53016393,134,-3.56448838,137.564488,47.8267548
7.5307227,134,0.670849914,133.32915,47.8080134
7.53128123,121,-8.34957204,129.349572,47.7894972
7.53183951,119,-6.61435619,125.614356,47.7712064
7.53239756,110,-12.1111169,122.111117,47.7531408
7.53295537,124,5.17301534,118.826985,47.7353006
7.53351294,117,1.25101503,115.748985,47.7176856
7.53407027,100,-12.8643148,112.864315,47.7002958
7.53462737,99,-11.1605388,110.160539,47.6831312
7.53518422,95,-12.6257224,107.625722,47.6661918
7.53574083,114,8.75148339,105.248517,47.6494775
7.5362972,92,-11.0182057,103.018206,47.6329883
7.53685334,83,-17.9247289,100.924729,47.6167241
7.53740923,105,6.04131875,98.9586812,47.6006849
7.53796489,94,-3.11130138,97.1113014,47.5848705
7.5385203,93,-2.37556364,95.3755636,47.569281
7.53907548,82,-11.7440279,93.7440279,47.5539163
7.53963042,62,-30.2081519,92.2081519,47.5387762
7.54018511,78,-12.761516,90.761516,47.5238608
7.54073957,89,-0.398189186,89.3981892,47.5091698
7.54129379,90,1.88730502,88.112695,47.4947034
7.54184776,91,4.1000214,86.8999786,47.4804612
7.5424015,70,-15.7553753,85.7553753,47.4664433
7.542955,77,-7.67458057,84.6745806,47.4526495
7.54350826,85,1.34637785,83.6536221,47.4390798
7.54406128,89,6.31116619,82.6888338,47.4257339
7.54461406,78,-3.77683118,81.7768312,47.4126119
7.5451666,73,-7.91448922,80.9144892,47.3997135
7.5457189,83,2.90107837,80.0989216,47.3870387
7.54627096,88,8.67253826,79.3274617,47.3745873
7.54682278,63,-15.5976451,78.5976451,47.3623591
7.54737436,77,-0.907193474,77.9071935,47.3503541
7.5479257,81,3.7459998,77.2540002,47.3385721
7.5484768,59,-17.6361168,76.6361168,47.3270129
7.54902767,67,-9.05174076,76.0517408,47.3156764
7.54957829,71,-4.49920436,75.4992044,47.3045624
7.55012867,82,7.02303551,74.9769645,47.2936708
7.55067881,63,-11.4835934,74.4835934,47.2830013
7.55122871,73,-1.01777015,74.0177702,47.2725539
7.55177837,66,-7.57827298,73.578273,47.2623283
7.5523278,83,9.83602777,73.1639722,47.2523243
7.55287698,76,3.22617604,72.773824,47.2425417
7.55342592,79,6.59313592,72.4068641,47.2329804
7.55397462,66,-6.06220314,72.0622031,47.2236402
7.55452308,64,-7.73902142,71.7390214,47.2145208
7.5550713,77,5.5634354,71.4365646,47.205622
7.55561929,69,-2.15413979,71.1541398,47.1969437
7.55616703,65,-5.89111194,70.8911119,47.1884856
7.55671453,70,-0.64690057,70.6469006,47.1802474
7.55726179,82,11.5790231,70.4209769,47.172229
7.55780881,60,-10.2128611,70.2128611,47.1644301
7.55835559,71,0.977880033,70.02212,47.1568505
7.55890214,80,10.151635,69.848365,47.14949
7.55944844,65,-4.6912504,69.6912504,47.1423482
7.5599945,68,-1.55047118,69.5504712,47.1354249
7.56054032,61,-8.42576217,69.4257622,47.1287199
7.5610859,91,21.6829606,69.3170394,47.1222329
7.56163124,69,-0.224052766,69.2240528,47.1159637
7.56217634,55,-14.1465471,69.1465471,47.1099119
7.5627212,70,0.91559325,69.0844068,47.1040773
7.56326582,79,9.96244854,69.0375515,47.0984596
7.56381019,68,-1.00593569,69.0059357,47.0930585
7.56435433,85,16.0104514,68.9895486,47.0878737
7.56489823,76,7.01158599,68.988414,47.082905
7.56544189,57,-12.0025906,69.0025906,47.078152
7.56598531,81,11.9678277,69.0321723,47.0736144
7.56652848,88,18.9227114,69.0772886,47.0692919
7.56707142,72,2.86189475,69.1381052,47.0651841
7.56761412,74,4.78517472,69.2148253,47.0612909
7.56815657,80,10.6923102,69.3076898,47.0576117
7.56869879,76,6.58302059,69.4169794,47.0541464
7.56924076,73,3.4569847,69.5430153,47.0508945
7.5697825,92,22.3138388,69.6861612,47.0478558
7.57032399,90,20.1531622,69.8468378,47.0450298
7.57086524,79,8.97416671,70.0258333,47.0424163
7.57140626,82,11.7745335,70.2254665,47.0400148
7.57194703,90,19.5570289,70.4429711,47.037825
7.57248756,92,21.3209561,70.6790439,47.0358465
7.57302785,76,5.06483222,70.9351678,47.034079
7.5735679,75,3.78771103,71.212289,47.0325221
7.57410771,78,6.48877578,71.5112242,47.0311753
7.57464728,81,9.16716546,71.8328345,47.0300384
7.57518661,72,-0.178052042,72.178052,47.0291109
7.57572569,89,16.4521128,72.5478872,47.0283925
7.57626454,83,10.0565655,72.9434345,47.0278826
7.57680315,75,1.63412139,73.3658786,47.027581
7.57734151,83,9.18349895,73.8165011,47.0274872
7.57787964,71,-3.29668758,74.2966876,47.0276007
7.57841752,97,22.1920638,74.8079362,47.0279213
7.57895516,86,10.6481342,75.3518658,47.0284484
7.57949257,91,15.0697739,75.9302261,47.0291815
7.58002973,90,13.4550923,76.5449077,47.0301204
7.58056665,87,9.80204663,77.1979534,47.0312645
7.58110333,79,1.10842892,77.8915711,47.0326133
7.58163977,81,2.37185318,78.6281468,47.0341665
7.58217596,96,16.5897405,79.4102595,47.0359236
7.58271192,95,14.7593032,80.2406968,47.0378841
7.58324764,87,5.87748718,81.1225128,47.0400475
7.58378311,90,7.94106451,82.0589355,47.0424134
7.58431835,93,9.94652674,83.0534733,47.0449814
7.58485334,85,0.890066085,84.1099339,47.0477508
7.58538809,107,21.7675667,85.2324333,47.0507213
7.5859226,110,23.5745806,86.4254194,47.0538923
7.58645687,99,11.3063027,87.6936973,47.0572633
7.5869909,88,-1.04245508,89.0424551,47.060834
7.58752469,95,4.52270901,90.477291,47.0646036
7.58805824,102,9.99576014,92.0042399,47.0685718
7.58859154,99,5.37020051,93.6297995,47.072738
7.58912461,109,13.6390446,95.3609554,47.0771017
7.58965743,120,22.7947971,97.2052029,47.0816624
7.59019001,104,4.82943579,99.1705642,47.0864195
7.59072235,111,9.7344004,101.2656,47.0913725
7.59125445,112,8.50059198,103.499408,47.0965209
7.59178631,120,14.1183854,105.881615,47.1018641
7.59231793,99,-9.42233994,108.42234,47.1074016
7.59284931,122,10.8678557,111.132144,47.1131328
7.59338044,123,8.97805989,114.02194,47.1190571
7.59391133,140,22.897137,117.102863,47.1251741
7.59444199,118,-2.38608887,120.386089,47.1314831
7.5949724,116,-7.88258505,123.882585,47.1379835
7.59550257,120,-7.60277797,127.602778,47.1446748
7.5960325,129,-2.55612019,131.55612,47.1515564
7.59656218,127,-8.75053678,135.750537,47.1586277
7.59709163,141,0.808268895,140.191731,47.1658881
7.59762083,131,-13.8823315,144.882332,47.1733371
7.5981498,138,-11.8208655,149.820865,47.1809739
7.59867852,152,-3.00055645,155.000556,47.188798
7.599207,146,-14.4079555,160.407956,47.1968088
7.59973524,155,-11.0214427,166.021443,47.2050057
7.60026323,157,-14.8096669,171.809667,47.2133881
7.60079099,176,-1.73003575,177.730036,47.2219552
7.6013185,174,-9.72741791,183.727418,47.2307066
7.60184578,179,-10.7332727,189.733273,47.2396415
7.60237281,176,-19.6654668,195.665467,47.2487593
7.6028996,189,-12.4290602,201.42906,47.2580594
7.60342614,182,-24.9183244,206.918324,47.2675411
7.60395245,177,-35.020178,212.020178,47.2772038
7.60447851,178,-38.6190753,216.619075,47.2870467
7.60500434,207,-13.6031856,220.603186,47.2970693
7.60552992,204,-19.8713486,223.871349,47.3072709
7.60605526,201,-25.3402923,226.340292,47.3176508
7.60658036,212,-15.9511194,227.951119,47.3282083
7.60710521,213,-15.6742674,228.674267,47.3389427
7.60762983,212,-16.5122173,228.512217,47.3498533
7.6081542,238,10.5004602,227.49954,47.3609396
7.60867833,228,2.29972557,225.700274,47.3722006
7.60920222,238,14.7969601,223.20304,47.3836359
7.60972587,235,14.8854145,220.114586,47.3952445
7.61024928,201,-15.5526435,216.552643,47.4070259
7.61077244,207,-5.63892152,212.638922,47.4189793
7.61129536,226,17.5070887,208.492911,47.4311041
7.61181804,223,18.7730498,204.22695,47.4433993
7.61234048,217,17.0572904,199.94271,47.4558645
7.61286268,181,-14.7289237,195.728924,47.4684987
7.61338463,195,3.34017199,191.659828,47.4813013
7.61390634,164,-23.7982232,187.798223,47.4942716
7.61442782,158,-26.1941923,184.194192,47.5074087
7.61494904,189,8.11612121,180.883879,47.5207119
7.61547003,180,2.10643796,177.893562,47.5341805
7.61599078,165,-10.240585,175.240585,47.5478138
7.61651128,173,0.0657331957,172.934267,47.5616108
7.61703154,168,-2.97683881,170.976839,47.575571
7.61755156,158,-11.3641591,169.364159,47.5896934
7.61807134,170,1.91382389,168.086176,47.6039774
7.61859087,151,-16.1271556,167.127156,47.6184221
7.61911016,166,-0.465703759,166.465704,47.6330267
7.61962922,135,-31.0746426,166.074643,47.6477905
7.62014802,139,-26.9208124,165.920812,47.6627126
7.62066659,155,-10.9648967,165.964897,47.6777923
7.62118491,159,-7.16138504,166.161385,47.6930288
7.621703,132,-34.458803,166.458803,47.7084212
7.62222084,154,-12.8003375,166.800338,47.7239687
7.62273843,162,-5.12497351,167.124974,47.7396706
7.62325579,159,-8.36921347,167.369213,47.7555259
7.6237729,146,-21.4693842,167.469384,47.7715339
7.62428978,138,-29.3644422,167.364442,47.7876937
7.6248064,171,4.00091611,166.999084,47.8040045
7.62532279,138,-28.3268736,166.326874,47.8204654
7.62583894,162,-3.31303839,165.313038,47.8370757
7.62635484,160,-3.9365814,163.936581,47.8538344
7.6268705,167,4.80860658,162.191393,47.8707407
7.62738591,165,4.91373392,160.086266,47.8877938
7.62790109,170,12.3562655,157.643735,47.9049928
7.62841602,142,-12.8979484,154.897948,47.9223368
7.62893071,150,-1.8918524,151.891852,47.939825
7.62944516,139,-9.67403221,148.674032,47.9574564
7.62995937,140,-5.29557834,145.295578,47.9752302
7.63047333,131,-10.8072626,141.807263,47.9931456
7.63098705,140,1.7427722,138.257228,48.0112016
7.63150053,143,8.31071195,134.689288,48.0293974
7.63201376,137,5.85815352,131.141846,48.047732
7.63252676,136,8.35263144,127.647369,48.0662046
7.63303951,124,-0.232310122,124.23231,48.0848142
7.63355201,128,7.08261614,120.917384,48.10356
7.63406428,96,-21.7180519,117.718052,48.1224411
7.6345763,101,-13.645147,114.645147,48.1414565
7.63508808,109,-2.7055456,111.705546,48.1606053
7.63559962,111,2.09716329,108.902837,48.1798866
7.63611092,99,-7.23794944,106.237949,48.1992994
7.63662197,117,13.2902821,103.709718,48.2188429
7.63713278,85,-16.315373,101.315373,48.2385161
7.63764335,88,-11.0509597,99.0509597,48.2583181
7.63815367,107,10.0883169,96.9116831,48.2782479
7.63866375,64,-30.8921889,94.8921889,48.2983047
7.63917359,87,-5.98678741,92.9867874,48.3184873
7.63968319,80,-11.1896287,91.1896287,48.338795
7.64019254,71,-18.4948367,89.4948367,48.3592267
7.64070165,92,4.10339024,87.8966098,48.3797814
7.64121052,78,-8.38929394,86.3892939,48.4004583
7.64171915,71,-13.9674349,84.9674349,48.4212564
7.64222753,67,-16.6258126,83.6258126,48.4421746
7.64273567,79,-3.35946219,82.3594622,48.4632121
7.64324356,69,-12.1636859,81.1636859,48.4843678
7.64375122,78,-2.03405639,80.0340564,48.5056407
7.64425863,82,3.03358555,78.9664144,48.5270299
7.6447658,81,3.0431367,77.9568633,48.5485344
7.64527272,62,-15.0017595,77.0017595,48.5701533
7.64577941,81,4.90229815,76.0977018,48.5918854
7.64628585,75,-0.241519878,75.2415199,48.6137298
7.64679204,74,-0.430261656,74.4302617,48.6356855
7.647298,76,2.33881866,73.6611813,48.6577516
7.64780371,81,8.06827994,72.9317201,48.6799269
