'y-axis saved as y
'x,PKT-3-104-1_2MnO2_Y2O3_FlowO2_650_72.raw,Diff,Bkg,Ycalc
44.5562207,145,-17.7270743,124.866217,162.727074
44.576656,148,-20.0228534,124.851121,168.022853
44.5970913,178,2.94288267,124.835994,175.057117
44.6175267,171,-12.7679484,124.820836,183.767948
44.637962,185,-9.11619558,124.805649,194.116196
44.6583973,156,-49.6445225,124.790434,205.644522
44.6788326,147,-70.1760311,124.77519,217.176031
44.6992679,175,-51.9386595,124.75992,226.938659
44.7197032,184,-49.4251405,124.744623,233.42514
44.7401386,167,-69.8209944,124.729301,236.820994
44.7605739,182,-57.0077755,124.713955,239.007776
44.7810092,192,-49.2677047,124.698584,241.267705
44.8014445,209,-35.0981869,124.683191,244.098187
44.8218798,219,-27.6013693,124.667775,246.601369
44.8423151,205,-42.2804943,124.652337,247.280494
44.8627505,210,-35.0998611,124.636879,245.099861
44.8831858,203,-37.2885946,124.6214,240.288595
44.9036211,194,-40.005877,124.605901,234.005877
44.9240564,247,19.4093114,124.590382,227.590689
44.9444917,220,-1.89019978,124.574846,221.8902
44.964927,194,-23.0600727,124.559291,217.060073
44.9853624,185,-27.8714542,124.543718,212.871454
45.0057977,173,-36.2454137,124.528129,209.245414
45.026233,199,-7.24615188,124.512523,206.246152
45.0466683,200,-4.28353167,124.496902,204.283532
45.0671036,180,-23.7928351,124.481265,203.792835
45.0875389,193,-12.0767348,124.465612,205.076735
45.1079743,198,-10.2516291,124.449945,208.251629
45.1284096,193,-20.0700356,124.434264,213.070036
45.1488449,184,-35.1073295,124.418569,219.107329
45.1692802,233,7.30899273,124.402861,225.691007
45.1897155,240,8.17696766,124.387139,231.823032
45.2101508,220,-16.4083743,124.371405,236.408374
45.2305862,224,-14.637448,124.355658,238.637448
45.2510215,229,-9.30860651,124.339899,238.308607
45.2714568,256,20.1750068,124.324128,235.824993
45.2918921,201,-30.840857,124.308346,231.840857
45.3123274,195,-31.8533871,124.292552,226.853387
45.3327627,181,-40.0530438,124.276746,221.053044
45.3531981,197,-17.4750261,124.26093,214.475026
45.3736334,190,-17.2463215,124.245103,207.246321
45.3940687,173,-26.6999355,124.229264,199.699936
45.414504,150,-42.2899616,124.213416,192.289962
45.4349393,168,-17.3885897,124.197556,185.38859
45.4553746,152,-27.2260012,124.181686,179.226001
45.47581,139,-34.9240793,124.165806,173.924079
45.4962453,167,-2.47884669,124.149915,169.478847
45.5166806,148,-17.8234651,124.134014,165.823465
45.5371159,133,-29.8695618,124.118102,162.869562
45.5575512,126,-34.528973,124.10218,160.528973
45.5779865,136,-22.7244182,124.086248,158.724418
45.5984219,135,-22.3936524,124.070305,157.393652
45.6188572,136,-20.4902559,124.054351,156.490256
45.6392925,119,-36.9832354,124.038387,155.983235
45.6597278,148,-7.85648369,124.022412,155.856484
45.6801631,146,-10.1087148,124.006426,156.108715
45.7005984,157,0.244695678,123.990428,156.755304
45.7210338,144,-13.8400997,123.974419,157.8401
45.7414691,133,-26.4616687,123.958399,159.461669
45.7619044,153,-8.70396268,123.942367,161.703963
45.7823397,143,-21.4817728,123.926322,164.481773
45.802775,169,0.969095078,123.910265,168.030905
45.8232104,178,5.44457609,123.894196,172.555424
45.8436457,164,-14.2882133,123.878113,178.288213
45.864081,170,-15.5115087,123.862017,185.511509
45.8845163,190,-4.54306224,123.845908,194.543062
45.9049516,218,12.33143,123.829784,205.66857
45.9253869,210,-8.96383657,123.813646,218.963837
45.9458223,245,10.9899353,123.797492,234.010065
45.9662576,244,-5.7143576,123.781324,249.714358
45.9866929,249,-15.6458633,123.765139,264.645863
46.0071282,306,28.0117026,123.748938,277.988297
46.0275635,283,-7.27579569,123.732721,290.275796
46.0479988,291,-11.7474014,123.716486,302.747401
46.0684342,316,0.420659151,123.700233,315.579341
46.0888695,319,-7.64435219,123.683961,326.644352
46.1093048,351,18.718596,123.667671,332.281404
46.1297401,311,-18.925683,123.65136,329.925683
46.1501754,317,-3.3196466,123.63503,320.319647
46.1706107,315,8.06863887,123.618678,306.931361
46.1910461,307,13.8647825,123.602305,293.135218
46.2114814,300,20.0134979,123.585909,279.986502
46.2319167,258,-8.96526081,123.56949,266.965261
46.252352,209,-44.0354309,123.553048,253.035431
46.2727873,209,-29.0831233,123.536581,238.083123
46.2932226,215,-8.06091725,123.520088,223.060917
46.313658,203,-6.17064931,123.50357,209.170649
46.3340933,174,-23.1649119,123.487024,197.164912
46.3545286,168,-19.2298621,123.470451,187.229862
46.3749639,167,-12.1961323,123.453849,179.196132
46.3953992,166,-6.76094411,123.437217,172.760944
46.4158345,154,-13.6155493,123.420555,167.615549
46.4362699,149,-14.4961302,123.403862,163.49613
46.4567052,154,-6.19359784,123.387137,160.193598
46.4771405,130,-27.5395713,123.370378,157.539571
46.4975758,146,-9.4097033,123.353585,155.409703
46.5180111,147,-6.71388778,123.336757,153.713888
46.5384464,149,-3.38358391,123.319893,152.383584
46.5588818,136,-15.3681639,123.302992,151.368164
46.5793171,152,1.36845623,123.286053,150.631544
46.5997524,137,-13.1496748,123.269074,150.149675
46.6201877,131,-18.9090536,123.252055,149.909054
46.640623,132,-17.906167,123.234994,149.906167
46.6610583,134,-16.1478954,123.217891,150.147895
46.6814937,135,-15.6530698,123.200744,150.65307
46.701929,155,3.54420774,123.183552,151.455792
46.7223643,157,4.38776492,123.166314,152.612235
46.7427996,163,8.78986902,123.149029,154.210131
46.7632349,144,-12.374958,123.131695,156.374958
46.7836702,146,-13.3127826,123.114312,159.312783
46.8041056,160,-3.37181254,123.096877,163.371813
46.8245409,174,4.85240533,123.079391,169.147595
46.8449762,173,-4.72983403,123.061851,177.729834
46.8654115,169,-22.2383374,123.044256,191.238337
46.8858468,193,-20.9050767,123.026605,213.905077
46.9062821,245,-8.25321126,123.008897,253.253211
46.9267175,315,-1.20170335,122.99113,316.201703
46.9471528,383,-5.04212561,122.973302,388.042126
46.9675881,425,11.5746411,122.955414,413.425359
46.9880234,362,-1.93183912,122.937462,363.931839
47.0084587,302,-4.66017535,122.919446,306.660175
47.028894,259,-23.8000698,122.901364,282.80007
47.0493294,273,-17.9369197,122.883215,290.93692
47.0697647,304,-12.5319487,122.864998,316.531949
47.0902,327,-3.28413534,122.84671,330.284135
47.1106353,302,-8.88937368,122.828351,310.889374
47.1310706,268,-14.7132807,122.809918,282.713281
47.1515059,254,-14.3243943,122.791411,268.324394
47.1719413,267,-0.248602056,122.772827,267.248602
47.1923766,231,-42.2994547,122.754166,273.299455
47.2128119,247,-33.8423516,122.735426,280.842352
47.2332472,268,-17.6628905,122.716605,285.66289
47.2536825,255,-30.9942641,122.697701,285.994264
47.2741178,225,-57.90399,122.678713,282.90399
47.2945532,235,-43.7953097,122.659639,278.79531
47.3149885,266,-9.31179368,122.640478,275.311794
47.3354238,270,-2.43104023,122.621228,272.43104
47.3558591,251,-18.144508,122.601888,269.144508
47.3762944,239,-26.3416593,122.582455,265.341659
47.3967297,243,-19.1877414,122.562928,262.187741
47.4171651,262,4.90831319,122.543305,257.091687
47.4376004,251,-2.13522958,122.523585,253.13523
47.4580357,278,26.3989591,122.503766,251.601041
47.478471,245,-7.97249292,122.483846,252.972493
47.4989063,262,4.46646096,122.463823,257.533539
47.5193416,304,38.4066484,122.443696,265.593352
47.539777,298,20.4243912,122.423462,277.575609
47.5602123,291,-2.97326649,122.403121,293.973266
47.5806476,294,-21.1542459,122.38267,315.154246
47.6010829,319,-22.0325323,122.362107,341.032532
47.6215182,343,-27.7017504,122.341431,370.70175
47.6419535,356,-46.2814935,122.32064,402.281494
47.6623889,381,-52.5728626,122.299732,433.572863
47.6828242,449,-13.938125,122.278705,462.938125
47.7032595,455,-34.1500342,122.257557,489.150034
47.7236948,443,-67.1973797,122.236287,510.19738
47.7441301,450,-72.9821926,122.214892,522.982193
47.7645654,468,-56.9624289,122.193371,524.962429
47.7850008,452,-64.2412281,122.171721,516.241228
47.8054361,429,-71.3271597,122.149942,500.32716
47.8258714,439,-42.8316318,122.12803,481.831632
47.8463067,423,-36.5459737,122.105984,459.545974
47.866742,379,-56.6908799,122.083803,435.69088
47.8871773,396,-14.1700618,122.061484,410.170062
47.9076127,328,-55.0299868,122.039025,383.029987
47.928048,356,0.653915291,122.016424,355.346085
47.9484833,306,-22.8088612,121.99368,328.808861
47.9689186,327,22.1515792,121.97079,304.848421
47.9893539,303,18.8098609,121.947753,284.190139
48.0097892,303,36.0244773,121.924566,266.975523
48.0302246,266,12.8501684,121.901227,253.149832
48.0506599,262,19.7820058,121.877735,242.217994
48.0710952,254,20.2379743,121.854088,233.762026
48.0915305,232,4.56832201,121.830283,227.431678
48.1119658,223,0.0526596156,121.806319,222.94734
48.1324011,224,3.90554062,121.782193,220.094459
48.1528365,217,-1.72010591,121.757904,218.720106
48.1732718,245,26.1228891,121.73345,218.877111
48.1937071,199,-21.9174687,121.708828,220.917469
48.2141424,236,12.0624348,121.684036,223.937565
48.2345777,250,22.887055,121.659073,227.112945
48.255013,218,-13.2311684,121.633937,231.231168
48.2754484,207,-29.7153296,121.608625,236.71533
48.2958837,251,7.0016831,121.583135,243.998317
48.316319,234,-19.5558942,121.557466,253.555894
48.3367543,251,-14.952031,121.531616,265.952031
48.3571896,302,20.0236094,121.505581,281.976391
48.377625,314,11.1480407,121.479362,302.851959
48.3980603,329,-1.49520111,121.452954,330.495201
48.4184956,368,0.0852660262,121.426357,367.914734
48.4389309,423,3.021068,121.399568,419.978932
48.4593662,441,-53.8809745,121.372585,494.880975
48.4798015,532,-75.4965639,121.345407,607.496564
48.5002369,737,-49.2782295,121.318031,786.27823
48.5206722,982,-106.469602,121.290455,1088.4696
48.5411075,1552,-72.3090934,121.262677,1624.30909
48.5615428,2339,-196.327521,121.234695,2535.32752
48.5819781,3532,-169.278349,121.206508,3701.27835
48.6024134,4003,-244.495824,121.178112,4247.49582
48.6228488,3557,72.336267,121.149507,3484.66373
48.6432841,2495,31.33211,121.12069,2463.66789
48.6637194,1983,61.2158941,121.091659,1921.78411
48.6841547,1839,-34.1503594,121.062412,1873.15036
48.70459,2132,-42.2830118,121.032947,2174.28301
48.7250253,2352,-108.634156,121.003262,2460.63416
48.7454607,2080,-129.063706,120.973355,2209.06371
48.765896,1521,-63.1599987,120.943225,1584.16
48.7863313,1084,11.671457,120.912869,1072.32854
48.8067666,734,-26.8136901,120.882285,760.81369
48.8272019,588,9.57264981,120.851471,578.42735
48.8476372,463,-3.42631658,120.820425,466.426317
48.8680726,391,-2.36710718,120.789146,393.367107
48.8885079,329,-14.1382985,120.757632,343.138299
48.9089432,306,-1.11856635,120.725879,307.118566
48.9293785,273,-7.42248261,120.693888,280.422483
48.9498138,252,-8.15031142,120.661655,260.150311
48.9702491,223,-21.5036632,120.629178,244.503663
48.9906845,242,9.84672144,120.596457,232.153279
49.0111198,211,-11.327859,120.563488,222.327859
49.0315551,225,10.5016215,120.530271,214.498379
49.0519904,202,-6.27809053,120.496802,208.278091
49.0724257,208,4.60614758,120.463081,203.393852
49.092861,211,11.3439867,120.429106,199.656013
49.1132964,166,-30.9419965,120.394874,196.941997
49.1337317,184,-11.1771753,120.360384,195.177175
49.154167,187,-7.27415585,120.325634,194.274156
49.1746023,176,-18.2330929,120.290622,194.233093
49.1950376,174,-21.095977,120.255347,195.095977
49.2154729,184,-12.9426644,120.219806,196.942664
49.2359083,197,-2.81392959,120.183998,199.81393
49.2563436,201,-2.76727177,120.147921,203.767272
49.2767789,192,-16.8550995,120.111574,208.855099
49.2972142,228,12.9494847,120.074954,215.050515
49.3176495,225,2.7646906,120.03806,222.235309
49.3380848,217,-13.1230212,120.000891,230.123021
49.3585202,241,2.92981825,119.963444,238.070182
49.3789555,282,36.7095828,119.925718,245.290417
49.3993908,244,-7.16674336,119.887712,251.166743
49.4198261,256,0.584713156,119.849423,255.415287
49.4402614,257,0.0759374204,119.81085,256.924063
49.4606967,267,11.5431859,119.771992,255.456814
49.4811321,239,-13.3588031,119.732846,252.358803
49.5015674,239,-9.28922989,119.693412,248.28923
49.5220027,238,-5.55281893,119.653688,243.552819
49.542438,243,4.78039603,119.613672,238.219604
49.5628733,216,-16.3299978,119.573363,232.329998
49.5833086,218,-8.06302901,119.53276,226.063029
49.603744,217,-2.74859479,119.49186,219.748595
49.6241793,207,-6.64655854,119.450662,213.646559
49.6446146,185,-22.2755539,119.409166,207.275554
49.6650499,216,16.1278857,119.367369,199.872114
49.6854852,225,30.0845158,119.325271,194.915484
49.7059205,212,21.5063916,119.282869,190.493608
49.7263559,217,30.7569222,119.240163,186.243078
49.7467912,194,11.5569115,119.197151,182.443089
49.7672265,197,17.7312604,119.153833,179.26874
49.7876618,205,28.3466771,119.110206,176.653323
49.8080971,190,16.2240196,119.066269,173.77598
49.8285324,186,16.2326111,119.022022,169.767389
49.8489678,173,4.58450363,118.977463,168.415496
49.8694031,183,15.4079867,118.93259,167.592013
49.8898384,206,38.4370405,118.887404,167.56296
49.9102737,187,18.8133127,118.841902,168.186687
49.930709,206,36.5510594,118.796084,169.448941
49.9511443,196,24.9209288,118.749948,171.079071
49.9715797,208,35.3149582,118.703494,172.685042
49.992015,199,25.0447903,118.656721,173.95521
50.0124503,189,14.0602183,118.609627,174.939782
50.0328856,215,38.8655792,118.562211,176.134421
50.0533209,228,49.702471,118.514473,178.297529
50.0737562,183,0.709962758,118.466412,182.290037
50.0941916,221,31.747776,118.418027,189.252224
50.1146269,211,9.71230719,118.369317,201.287693
50.1350622,228,5.39172489,118.320281,222.608275
50.1554975,286,27.0127111,118.270919,258.987289
50.1759328,386,78.6032397,118.221229,307.39676
50.1963681,406,69.4750572,118.171212,336.524943
50.2168035,370,54.5190592,118.120866,315.480941
50.2372388,313,37.80904,118.07019,275.19096
50.2576741,267,18.2550566,118.019185,248.744943
50.2781094,235,-6.60664557,117.967849,241.606646
50.2985447,262,12.3411607,117.916183,249.658839
50.31898,266,3.29905048,117.864184,262.70095
50.3394154,280,19.4218695,117.811854,260.578131
50.3598507,271,33.0760479,117.759191,237.923952
50.380286,228,15.336502,117.706196,212.663498
50.4007213,182,-12.7366046,117.652867,194.736605
50.4211566,183,-0.220184778,117.599205,183.220185
50.4415919,184,8.71136363,117.545208,175.288636
50.4620273,164,-5.39091131,117.490878,169.390911
50.4824626,168,3.17851281,117.436213,164.821487
50.5028979,172,10.7073357,117.381214,161.292664
50.5233332,161,2.4060568,117.325879,158.593943
50.5437685,175,18.4533886,117.27021,156.546611
50.5642038,168,12.9543629,117.214206,155.045637
50.5846392,153,-1.01054468,117.157867,154.010545
50.6050745,144,-9.29255632,117.101193,153.292556
50.6255098,156,3.18929266,117.044184,152.810707
50.6459451,145,-7.50307853,116.986841,152.503079
50.6663804,147,-5.46619043,116.929162,152.46619
50.6868157,136,-16.7119848,116.871149,152.711985
50.7072511,166,12.8219991,116.812801,153.178001
50.7276864,157,3.17266668,116.754119,153.827333
50.7481217,154,-0.631515686,116.695103,154.631516
50.768557,145,-10.5059021,116.635753,155.505902
50.7889923,175,18.6768635,116.57607,156.323136
50.8094276,174,17.0323504,116.516054,156.96765
50.829863,173,15.5908698,116.455706,157.40913
50.8502983,168,10.2802468,116.395026,157.719753
50.8707336,151,-7.02121691,116.334014,158.021217
50.8911689,199,40.5436149,116.272672,158.456385
50.9116042,177,18.0105231,116.210999,158.989477
50.9320396,165,5.44060289,116.148996,159.559397
50.9524749,169,8.85967607,116.086665,160.140324
50.9729102,158,-2.70804509,116.024006,160.708045
50.9933455,183,21.7197716,115.961019,161.280228
51.0137808,157,-4.93008827,115.897705,161.930088
51.0342161,183,20.295755,115.834066,162.704245
51.0546515,149,-14.6242316,115.770103,163.624232
51.0750868,193,28.3031927,115.705815,164.696807
51.0955221,190,24.0775928,115.641205,165.922407
51.1159574,222,54.7061218,115.576273,167.293878
51.1363927,209,40.1901387,115.511021,168.809861
51.156828,232,61.5298276,115.445449,170.470172
51.1772634,217,44.7219788,115.379559,172.278021
51.1976987,238,63.7556699,115.313352,174.24433
51.218134,286,109.610824,115.24683,176.389176
51.2385693,258,79.2632672,115.179993,178.736733
51.2590046,281,99.7056207,115.112844,181.294379
51.2794399,316,131.933737,115.045383,184.066263
51.2998753,285,97.7765844,114.977612,187.223416
51.3203106,302,111.208938,114.909533,190.791062
51.3407459,309,114.182017,114.841147,194.817983
51.3611812,333,133.602823,114.772456,199.397177
51.3816165,348,143.359978,114.703462,204.640022
51.4020518,319,108.348315,114.634166,210.651685
51.4224872,329,111.532197,114.564571,217.467803
51.4429225,345,120.034513,114.494677,224.965487
51.4633578,339,106.115932,114.424488,232.884068
51.4837931,296,55.4809994,114.354004,240.519001
51.5042284,326,78.8998763,114.283229,247.100124
51.5246637,307,54.5864929,114.212163,252.413507
51.5450991,323,66.1796064,114.14081,256.820394
51.5655344,301,39.9151576,114.06917,261.084842
51.5859697,315,49.0408946,113.997248,265.959105
51.606405,335,63.1806094,113.925044,271.819391
51.6268403,273,-5.70690263,113.852562,278.706903
51.6472756,285,-1.66196495,113.779803,286.661965
51.667711,311,14.9113009,113.70677,296.088699
51.6881463,318,9.78861602,113.633465,308.211384
51.7085816,340,14.8156543,113.559892,325.184346
51.7290169,278,-69.8269581,113.486052,347.826958
51.7494522,316,-54.344793,113.411948,370.344793
51.7698875,306,-75.8666495,113.337584,381.866649
51.7903229,347,-36.0862488,113.262961,383.086249
51.8107582,350,-36.6586536,113.188083,386.658654
51.8311935,364,-34.7739959,113.112953,398.773996
51.8516288,335,-84.2805199,113.037573,419.28052
51.8720641,394,-52.609566,112.961946,446.609566
51.8924994,394,-82.6684296,112.886076,476.66843
51.9129348,440,-64.6506272,112.809966,504.650627
51.9333701,436,-96.071969,112.733618,532.071969
51.9538054,513,-52.2724443,112.657036,565.272444
51.9742407,513,-94.4511089,112.580224,607.451109
51.994676,562,-97.3807575,112.503184,659.380758
52.0151113,659,-63.0060078,112.42592,722.006008
52.0355467,756,-40.7040241,112.348435,796.704024
52.055982,883,-2.76426614,112.270734,885.764266
52.0764173,995,2.6878831,112.192819,992.312117
52.0968526,1144,23.9046076,112.114694,1120.09539
52.1172879,1311,37.5450557,112.036363,1273.45494
52.1377232,1578,121.00523,111.957829,1456.99477
52.1581586,1807,132.265599,111.879097,1674.7344
52.1785939,2154,225.652318,111.80017,1928.34768
52.1990292,2482,267.826463,111.721052,2214.17354
52.2194645,2783,263.718884,111.641747,2519.28112
52.2398998,3033,214.535088,111.562259,2818.46491
52.2603351,3164,87.9710099,111.482592,3076.02899
52.2807705,3265,9.1370077,111.402751,3255.86299
52.3012058,3267,-70.1986687,111.322739,3337.19867
52.3216411,3240,-85.2985368,111.242561,3325.29854
52.3420764,3202,-45.1571382,111.162221,3247.15714
52.3625117,3107,-27.6626934,111.081723,3134.66269
52.382947,3053,45.0870656,111.001072,3007.91293
52.4033824,2898,28.8201465,110.920273,2869.17985
52.4238177,2700,-9.08382298,110.839329,2709.08382
52.444253,2439,-80.0601575,110.758246,2519.06016
52.4646883,2231,-69.9306092,110.677029,2300.93061
52.4851236,2071,3.63923847,110.595681,2067.36076
52.5055589,1899,64.0563709,110.514208,1834.94363
52.5259943,1709,91.4766425,110.432614,1617.52336
52.5464296,1498,75.0687189,110.350905,1422.93128
52.5668649,1345,91.6391637,110.269085,1253.36084
52.5873002,1245,137.279343,110.187159,1107.72066
52.6077355,1119,135.342754,110.105133,983.657246
52.6281708,1035,156.450349,110.023012,878.549651
52.6486062,893,103.265297,109.9408,789.734703
52.6690415,844,129.343214,109.858504,714.656786
52.6894768,735,84.0020053,109.776127,650.997995
52.7099121,631,34.2736742,109.693677,596.726326
52.7303474,595,44.8182949,109.611157,550.181705
52.7507827,513,2.92014322,109.528574,510.079857
52.7712181,502,26.5630927,109.445933,475.436907
52.7916534,436,-9.45458987,109.36324,445.45459
52.8120887,402,-17.4052109,109.2805,419.405211
52.832524,390,-6.73067068,109.19772,396.730671
52.8529593,365,-11.9502345,109.114904,376.950234
52.8733946,370,10.296452,109.032058,359.703548
52.89383,324,-20.7299656,108.94919,344.729966
52.9142653,270,-61.7595538,108.866303,331.759554
52.9347006,271,-49.5080254,108.783405,320.508025
52.9551359,291,-19.6802405,108.700501,310.68024
52.9755712,266,-35.8345155,108.617598,301.834516
52.9960065,251,-42.6449395,108.534702,293.64494
53.0164419,232,-54.0478307,108.451818,286.047831
53.0368772,223,-56.2807475,108.368954,279.280747
53.0573125,245,-28.6980596,108.286115,273.69806
53.0777478,254,-15.5746628,108.203307,269.574663
53.0981831,223,-44.128761,108.120538,267.128761
53.1186184,221,-45.6183863,108.037814,266.618386
53.1390538,221,-47.585926,107.955141,268.585926
53.1594891,193,-81.2371438,107.872526,274.237144
53.1799244,222,-64.0450754,107.789975,286.045075
53.2003597,287,-21.8922517,107.707495,308.892252
53.220795,338,-13.9834208,107.625093,351.983421
53.2412303,379,-49.1857263,107.542775,428.185726
53.2616657,518,-16.7729182,107.460549,534.772918
53.282101,630,18.5678193,107.378422,611.432181
53.3025363,531,-50.2648563,107.296399,581.264856
53.3229716,485,2.03465894,107.214489,482.965341
53.3434069,420,19.1549211,107.132698,400.845079
53.3638422,367,3.71860182,107.051034,363.281398
53.3842776,361,-4.29106133,106.969502,365.291061
53.4047129,372,-22.7911762,106.888112,394.791176
53.4251482,376,-43.8618895,106.80687,419.861889
53.4455835,392,-7.65106247,106.725782,399.651062
53.4660188,300,-43.0160387,106.644857,343.016039
53.4864542,257,-31.1612422,106.564102,288.161242
53.5068895,222,-28.7469988,106.483524,250.746999
53.5273248,188,-39.0930888,106.403131,227.093089
53.5477601,203,-8.49937512,106.32293,211.499375
53.5681954,185,-15.481658,106.242929,200.481658
53.5886307,166,-26.2154641,106.163136,192.215464
53.6090661,159,-26.7401623,106.083557,185.740162
53.6295014,177,-3.51864937,106.0042,180.518649
53.6499367,163,-13.2331695,105.925075,176.233169
53.670372,151,-21.6898246,105.846187,172.689825
53.6908073,160,-9.72170011,105.767545,169.7217
53.7112426,145,-22.1968532,105.689157,167.196853
53.731678,155,-10.0634474,105.61103,165.063447
53.7521133,132,-31.2713793,105.533173,163.271379
53.7725486,134,-27.7813012,105.455593,161.781301
53.7929839,176,15.4344031,105.378299,160.565597
53.8134192,144,-15.6065831,105.301298,159.606583
53.8338545,134,-24.8952844,105.224599,158.895284
53.8542899,152,-6.43090237,105.148209,158.430902
53.8747252,161,2.7791027,105.072137,158.220897
53.8951605,150,-8.28170137,104.996391,158.281701
53.9155958,145,-13.6406605,104.920979,158.64066
53.9360311,206,46.6567687,104.845909,159.343231
53.9564664,184,23.5373641,104.771189,160.462636
53.9769018,124,-38.059624,104.696829,162.059624
53.9973371,199,34.8295549,104.622835,164.170445
54.0177724,175,8.04297887,104.549217,166.957021
54.0382077,195,24.3395029,104.475983,170.660497
54.058643,194,18.5431223,104.40314,175.456878
54.0790783,194,12.4058961,104.330699,181.594104
54.0995137,210,20.6647434,104.258666,189.335257
54.119949,202,3.23712618,104.187051,198.762874
54.1403843,209,-0.593142759,104.115862,209.593143
54.1608196,198,-22.8553662,104.045107,220.855366
54.1812549,228,-2.77164547,103.974795,230.771645
54.2016902,187,-50.2712026,103.904934,237.271203
54.2221256,211,-28.1659111,103.835534,239.165911
54.2425609,190,-47.0464917,103.766603,237.046492
54.2629962,231,-1.88643417,103.698148,232.886434
54.2834315,219,-9.73732971,103.63018,228.73733
54.3038668,200,-25.6613462,103.562705,225.661346
54.3243021,211,-12.4856178,103.495734,223.485618
54.3447375,188,-33.2270918,103.429275,221.227092
54.3651728,190,-27.8738749,103.363336,217.873875
54.3856081,194,-19.0423025,103.297926,213.042303
54.4060434,192,-15.1035741,103.233054,207.103574
54.4264787,223,21.8962205,103.168728,201.10378
54.446914,213,17.1698283,103.104958,195.830172
54.4673494,191,-0.697463189,103.041751,191.697463
54.4877847,205,16.069074,102.979116,188.930926
54.50822,183,-4.5745688,102.917063,187.574569
54.5286553,197,9.44320384,102.8556,187.556796
54.5490906,207,18.2635931,102.794735,188.736407
54.5695259,231,40.0065173,102.734477,190.993483
54.5899613,182,-12.6486242,102.674835,194.648624
54.6103966,215,15.068762,102.615818,199.931238
54.6308319,229,21.8610067,102.557434,207.138993
54.6512672,201,-15.7592119,102.499692,216.759212
54.6717025,234,4.56205613,102.442601,229.437944
54.6921378,261,14.9298418,102.386169,246.070158
54.7125732,298,29.9848873,102.330405,268.015113
54.7330085,325,27.8362003,102.275317,297.1638
54.7534438,346,12.2185796,102.220914,333.78142
54.7738791,386,16.7120059,102.167205,369.287994
54.7943144,399,13.5941351,102.114198,385.405865
54.8147497,370,-8.38154933,102.061902,378.381549
54.8351851,379,10.415623,102.010325,368.584377
54.8556204,371,3.8663806,101.959477,367.133619
54.8760557,364,-8.79568943,101.909364,372.795689
54.896491,345,-37.7758775,101.859996,382.775877
54.9169263,406,12.6645722,101.811382,393.335428
54.9373616,374,-23.0682503,101.763528,397.06825
54.957797,339,-50.5288414,101.716445,389.528841
54.9782323,381,2.79701539,101.67014,378.202985
54.9986676,371,-0.410932379,101.624622,371.410932
55.0191029,380,9.85262211,101.579898,370.147378
55.0395382,355,-17.2848048,101.535977,372.284805
55.0599735,355,-20.6375365,101.492868,375.637536
55.0804089,339,-39.7041538,101.450578,378.704154
55.1008442,325,-56.0941821,101.409115,381.094182
55.1212795,349,-34.6310981,101.368487,383.631098
55.1417148,341,-46.682359,101.328703,387.682359
55.1621501,368,-26.1213413,101.289771,394.121341
55.1825854,367,-35.652703,101.251697,402.652703
55.2030208,408,-3.75336951,101.214491,411.75337
55.2234561,421,1.85765436,101.178159,419.142346
55.2438914,433,10.3546163,101.14271,422.645384
55.2643267,438,16.9060372,101.108151,421.093963
55.284762,417,2.3094324,101.07449,414.690568
55.3051973,400,-4.6365091,101.041735,404.636509
55.3256327,389,-3.38923769,101.009892,392.389238
55.346068,365,-14.0730305,100.978969,379.073031
55.3665033,341,-24.2203416,100.948973,365.220342
55.3869386,353,2.14493101,100.919913,350.855069
55.4073739,325,-10.7735197,100.891794,335.77352
55.4278092,304,-15.6853435,100.864624,319.685344
55.4482446,284,-18.2507689,100.83841,302.250769
55.4686799,325,40.1542352,100.813159,284.845765
55.4891152,236,-32.647535,100.788877,268.647535
55.5095505,229,-24.5659785,100.765573,253.565979
55.5299858,212,-27.8608534,100.743251,239.860853
55.5504211,216,-11.7259985,100.721918,227.725999
55.5708565,191,-26.2182804,100.701582,217.21828
55.5912918,182,-26.314055,100.682249,208.314055
55.6117271,196,-4.94009705,100.663924,200.940097
55.6321624,194,-1.01405534,100.646614,195.014055
55.6525977,168,-22.4662291,100.630325,190.466229
55.673033,183,-4.2375576,100.615063,187.237558
55.6934684,185,-0.271785145,100.600834,185.271785
55.7139037,182,-2.4643313,100.587643,184.464331
55.734339,178,-6.60497645,100.575496,184.604976
55.7547743,151,-34.3852609,100.564399,185.385261
55.7752096,176,-10.3913478,100.554357,186.391348
55.7956449,168,-19.374092,100.545375,187.374092
55.8160803,185,-3.46282966,100.537458,188.46283
55.8365156,186,-4.18138024,100.530611,190.18138
55.8569509,188,-5.18341438,100.52484,193.183414
55.8773862,194,-3.96087107,100.520148,197.960871
55.8978215,220,15.3374083,100.51654,204.662592
55.9182568,238,25.0314895,100.514022,212.968511
55.9386922,223,0.998095929,100.512596,222.001904
55.9591275,265,34.7231189,100.512268,230.276881
55.9795628,271,35.1313568,100.51304,235.868643
55.9999981,272,34.622214,100.514918,237.377786
56.0204334,240,5.09548098,100.517905,234.904519
56.0408688,274,43.8336708,100.522003,230.166329
56.0613041,265,39.5253176,100.527217,225.474682
56.0817394,257,34.4286927,100.53355,222.571307
56.1021747,247,24.7665187,100.541004,222.233481
56.12261,229,4.40374999,100.549583,224.59625
56.1430453,244,14.0689395,100.559288,229.93106
