'y-axis saved as y
'x,PKT-3-101-2_2MnO2_Y2O3_6NaCl_FlowO2_650_24.raw,Diff,Ycalc,Bkg
44.4744794,151,-7.76089132,158.760891,141.645742
44.4949148,150,-9.72026199,159.720262,141.559675
44.5153501,168,6.89835282,161.101647,141.473502
44.5357854,183,19.7664388,163.233561,141.387228
44.5562207,167,0.169587647,166.830412,141.30086
44.576656,159,-14.3144992,173.314499,141.214402
44.5970913,158,-26.2530629,184.253063,141.127861
44.6175267,158,-39.1763089,197.176309,141.041241
44.637962,169,-32.4096007,201.409601,140.954547
44.6583973,157,-34.8146314,191.814631,140.867786
44.6788326,162,-20.7989426,182.798943,140.780963
44.6992679,179,-1.88847126,180.888471,140.694083
44.7197032,171,-14.4748326,185.474833,140.607151
44.7401386,165,-28.6238739,193.623874,140.520172
44.7605739,167,-28.3651929,195.365193,140.433153
44.7810092,190,-1.16132272,191.161323,140.346098
44.8014445,189,0.938826359,188.061174,140.259013
44.8218798,198,10.0902918,187.909708,140.171902
44.8423151,175,-14.767593,189.767593,140.084772
44.8627505,183,-9.8229353,192.822935,139.997627
44.8831858,171,-25.6085017,196.608502,139.910473
44.9036211,149,-51.9698303,200.96983,139.823314
44.9240564,197,-8.63091846,205.630918,139.736157
44.9444917,166,-44.2303284,210.230328,139.649006
44.964927,192,-22.5195269,214.519527,139.561867
44.9853624,164,-54.3977867,218.397787,139.474743
45.0057977,203,-18.9660574,221.966057,139.387642
45.026233,206,-19.4713716,225.471372,139.300567
45.0466683,183,-46.1731496,229.17315,139.213525
45.0671036,203,-30.3547776,233.354778,139.126519
45.0875389,199,-39.249791,238.249791,139.039555
45.1079743,206,-38.0841583,244.084158,138.952638
45.1284096,228,-23.0845656,251.084566,138.865773
45.1488449,193,-66.4110398,259.41104,138.778966
45.1692802,247,-22.044765,269.044765,138.69222
45.1897155,219,-60.7542918,279.754292,138.605541
45.2101508,244,-47.2830445,291.283044,138.518934
45.2305862,263,-40.746043,303.746043,138.432403
45.2510215,274,-43.9578469,317.957847,138.345955
45.2714568,350,14.5849498,335.41505,138.259592
45.2918921,374,15.9408421,358.059158,138.173322
45.3123274,435,46.7510239,388.248976,138.087147
45.3327627,447,17.7660135,429.233986,138.001073
45.3531981,514,27.7287937,486.271206,137.915104
45.3736334,548,-20.7299398,568.72994,137.829247
45.3940687,745,51.3363806,693.663619,137.743504
45.414504,975,81.3197707,893.680229,137.657881
45.4349393,1342,107.769443,1234.23056,137.572382
45.4553746,1977,136.389874,1840.61013,137.487013
45.47581,2914,41.7974977,2872.2025,137.401777
45.4962453,3873,-324.47365,4197.47365,137.31668
45.5166806,4284,-576.189784,4860.18978,137.231725
45.5371159,3998,-83.0205793,4081.02058,137.146918
45.5575512,3063,99.925891,2963.07411,137.062262
45.5779865,2651,267.77234,2383.22766,136.977763
45.5984219,2547,148.76678,2398.23322,136.893425
45.6188572,2493,-247.714847,2740.71485,136.809252
45.6392925,2483,-341.164269,2824.16427,136.725249
45.6597278,2031,-239.609949,2270.60995,136.641419
45.6801631,1523,-41.3572858,1564.35729,136.557768
45.7005984,1149,81.3743902,1067.62561,136.474299
45.7210338,735,-38.4044333,773.404433,136.391017
45.7414691,594,-4.71463242,598.714632,136.307927
45.7619044,477,-11.8663195,488.866319,136.225031
45.7823397,368,-47.3722038,415.372204,136.142335
45.802775,332,-31.7086867,363.708687,136.059843
45.8232103,314,-11.9949676,325.994968,135.977558
45.8436457,301,3.3906975,297.609302,135.895486
45.864081,246,-29.7147496,275.71475,135.813629
45.8845163,248,-10.4835419,258.483542,135.731992
45.9049516,224,-20.7273326,244.727333,135.650579
45.9253869,292,58.1816304,233.81837,135.569394
45.9458222,259,33.5138375,225.486163,135.488441
45.9662576,277,57.1284223,219.871578,135.407723
45.9866929,260,42.1194903,217.88051,135.327245
46.0071282,245,23.7122277,221.287772,135.24701
46.0275635,244,14.3394636,229.660536,135.167023
46.0479988,259,26.1289347,232.871065,135.087286
46.0684341,251,30.5967428,220.403257,135.007804
46.0888695,259,53.597809,205.402191,134.92858
46.1093048,270,73.1418173,196.858183,134.849618
46.1297401,224,29.2178009,194.782199,134.770922
46.1501754,223,26.1396148,196.860385,134.692495
46.1706107,223,25.7332973,197.266703,134.614341
46.191046,197,6.06506343,190.934937,134.536463
46.2114814,221,37.6913924,183.308608,134.458864
46.2319167,185,6.35202793,178.647972,134.381549
46.252352,180,2.80921761,177.190782,134.30452
46.2727873,209,30.1050454,178.894955,134.227781
46.2932226,194,8.81044501,185.189555,134.151335
46.3136579,195,-4.14342804,199.143428,134.075186
46.3340933,192,-28.6799612,220.679961,133.999336
46.3545286,190,-44.5127991,234.512799,133.923789
46.3749639,175,-47.3794587,222.379459,133.848549
46.3953992,173,-28.4091821,201.409182,133.773617
46.4158345,167,-22.063744,189.063744,133.698998
46.4362698,153,-34.6984556,187.698456,133.624694
46.4567052,176,-17.6533913,193.653391,133.550709
46.4771405,171,-26.7207425,197.720743,133.477044
46.4975758,159,-31.7074955,190.707496,133.403705
46.5180111,145,-33.6230258,178.623026,133.330692
46.5384464,167,-1.60464123,168.604641,133.258009
46.5588817,149,-11.8971315,160.897131,133.185659
46.5793171,183,25.3115795,157.68842,133.113644
46.5997524,161,4.70451643,156.295484,133.041968
46.6201877,166,10.4038355,155.596164,132.970633
46.640623,157,1.73746321,155.262537,132.899642
46.6610583,161,5.85411039,155.14589,132.828996
46.6814936,160,4.84369818,155.156302,132.7587
46.701929,175,19.872403,155.127597,132.688754
46.7223643,140,-14.2794759,154.279476,132.619163
46.7427996,156,4.06471114,151.935289,132.549928
46.7632349,168,16.0161809,151.983819,132.481051
46.7836702,153,0.52005243,152.479948,132.412535
46.8041055,136,-17.4992152,153.499215,132.344383
46.8245409,155,0.0173763704,154.982624,132.276596
46.8449762,143,-14.24885,157.24885,132.209176
46.8654115,178,17.1958469,160.804153,132.142127
46.8858468,200,33.3647577,166.635242,132.075449
46.9062821,183,6.48240472,176.517595,132.009146
46.9267175,223,30.1822399,192.81776,131.943219
46.9471528,221,5.41205312,215.587947,131.877669
46.9675881,252,16.2417875,235.758213,131.8125
46.9880234,253,15.3013215,237.698679,131.747713
47.0084587,269,47.6941978,221.305802,131.68331
47.028894,216,10.9308666,205.069133,131.619292
47.0493294,215,15.2571178,199.742882,131.555662
47.0697647,236,30.8308697,205.16913,131.49242
47.0902,233,16.5382972,216.461703,131.42957
47.1106353,241,13.9938432,227.006157,131.367112
47.1310706,228,-7.20300728,235.203007,131.305048
47.1515059,210,-29.5678926,239.567893,131.243379
47.1719413,226,-3.2105321,229.210532,131.182108
47.1923766,209,1.05846829,207.941532,131.121234
47.2128119,200,6.95364094,193.046359,131.060761
47.2332472,200,10.4463327,189.553667,131.000689
47.2536825,226,30.8407906,195.159209,130.941019
47.2741178,178,-26.0937959,204.093796,130.881754
47.2945532,195,-11.010916,206.010916,130.822893
47.3149885,197,-2.80677027,199.80677,130.764438
47.3354238,229,36.078022,192.921978,130.70639
47.3558591,184,-4.77962473,188.779625,130.648751
47.3762944,187,0.654696689,186.345303,130.591521
47.3967297,170,-14.718719,184.718719,130.534701
47.4171651,182,-1.76282154,183.762822,130.478293
47.4376004,181,-2.58804583,183.588046,130.422296
47.4580357,178,-6.26030078,184.260301,130.366712
47.478471,190,3.91389433,186.086106,130.311542
47.4989063,201,10.9304941,190.069506,130.256786
47.5193416,223,24.6783056,198.321694,130.202446
47.539777,204,-8.3551608,212.355161,130.148521
47.5602123,190,-36.508481,226.508481,130.095012
47.5806476,186,-41.5428411,227.542841,130.041919
47.6010829,202,-13.4047337,215.404734,129.989245
47.6215182,226,19.8701483,206.129852,129.936987
47.6419535,216,10.2495738,205.750426,129.885148
47.6623889,226,13.1915329,212.808467,129.833727
47.6828242,185,-38.5332148,223.533215,129.782725
47.7032595,246,14.9506754,231.049325,129.732141
47.7236948,223,-9.8412867,232.841287,129.681977
47.7441301,228,-7.36483869,235.364839,129.632232
47.7645654,265,23.3048127,241.695187,129.582906
47.7850008,270,18.9501607,251.049839,129.533999
47.8054361,269,7.6781757,261.321824,129.485511
47.8258714,268,-3.09883131,271.098831,129.437443
47.8463067,283,4.04220683,278.957793,129.389794
47.866742,256,-27.8481865,283.848186,129.342563
47.8871773,271,-14.4201073,285.420107,129.295752
47.9076127,268,-16.0425621,284.042562,129.249358
47.928048,246,-34.4666902,280.46669,129.203383
47.9484833,233,-42.3879578,275.387958,129.157825
47.9689186,236,-33.1671484,269.167148,129.112685
47.9893539,247,-14.8890238,261.889024,129.067961
48.0097892,207,-46.6409531,253.640953,129.023654
48.0302246,223,-21.7199478,244.719948,128.979762
48.0506599,223,-12.6573815,235.657381,128.936286
48.0710952,221,-6.09961732,227.099617,128.893224
48.0915305,202,-17.6307816,219.630782,128.850575
48.1119658,209,-4.42640049,213.4264,128.808339
48.1324011,217,9.30746613,207.692534,128.766515
48.1528365,187,-14.6552035,201.655204,128.725103
48.1732718,201,4.4233132,196.576687,128.6841
48.1937071,197,3.91788644,193.082114,128.643507
48.2141424,178,-13.0221496,191.02215,128.603322
48.2345777,203,12.7838814,190.216119,128.563544
48.255013,200,9.80359626,190.196404,128.524173
48.2754484,198,7.605025,190.394975,128.485206
48.2958837,214,22.700777,191.299223,128.446642
48.316319,191,-2.45470794,193.454708,128.408481
48.3367543,217,19.9967067,197.003293,128.37072
48.3571896,202,-0.136573036,202.136573,128.333359
48.3776249,228,18.7218481,209.278152,128.296397
48.3980603,201,-17.9662009,218.966201,128.259831
48.4184956,271,38.8905733,232.109427,128.223659
48.4389309,239,-11.1522187,250.152219,128.187882
48.4593662,253,-22.4746085,275.474609,128.152496
48.4798015,292,-20.149124,312.149124,128.1175
48.5002368,379,11.5204372,367.479563,128.082893
48.5206722,443,-12.1110795,455.111079,128.048672
48.5411075,596,-4.21830568,600.218306,128.014836
48.5615428,866,25.093759,840.906241,127.981383
48.5819781,1318,122.205846,1195.79415,127.948311
48.6024134,1596,38.1428704,1557.85713,127.915618
48.6228487,1562,-93.6033087,1655.60331,127.883301
48.6432841,1260,-131.492418,1391.49242,127.851359
48.6637194,1068,-0.555464945,1068.55546,127.81979
48.6841547,899,0.0589563309,898.941044,127.788591
48.70459,885,-7.30159992,892.3016,127.757761
48.7250253,985,4.24963766,980.750362,127.727296
48.7454606,999,-28.4898295,1027.48983,127.697195
48.765896,834,-75.6831063,909.683106,127.667455
48.7863313,672,-22.37722,694.37722,127.638074
48.8067666,497,-16.7258121,513.725812,127.609049
48.8272019,367,-29.959825,396.959825,127.580378
48.8476372,314,-11.029174,325.029174,127.552057
48.8680725,265,-14.2255014,279.225501,127.524085
48.8885079,229,-19.5935087,248.593509,127.496459
48.9089432,237,9.84862086,227.151379,127.469176
48.9293785,207,-4.56055231,211.560552,127.442233
48.9498138,194,-5.86477579,199.864776,127.415627
48.9702491,184,-6.8693847,190.869385,127.389356
48.9906844,192,8.18383046,183.81617,127.363417
49.0111198,181,2.79665899,178.203341,127.337806
49.0315551,193,19.310366,173.689634,127.31252
49.0519904,160,-10.0320038,170.032004,127.287557
49.0724257,168,0.938521715,167.061478,127.262914
49.092861,164,-0.667586236,164.667586,127.238586
49.1132963,172,9.16031572,162.839684,127.214572
49.1337317,165,3.30979047,161.69021,127.190867
49.154167,171,10.0435319,160.956468,127.167469
49.1746023,178,17.7226881,160.277312,127.144374
49.1950376,149,-10.9079383,159.907938,127.121578
49.2154729,159,-0.914070865,159.914071,127.099078
49.2359082,183,22.6752915,160.324709,127.076871
49.2563436,150,-11.17941,161.17941,127.054954
49.2767789,164,1.46797381,162.532026,127.033322
49.2972142,165,0.563552169,164.436448,127.011971
49.3176495,184,17.0939244,166.906076,126.990899
49.3380848,163,-6.77519872,169.775199,126.970102
49.3585201,182,9.20822733,172.791773,126.949575
49.3789555,177,1.4931658,175.506834,126.929315
49.3993908,196,18.597036,177.402964,126.909318
49.4198261,195,16.8437556,178.156244,126.88958
49.4402614,206,28.162521,177.837479,126.870098
49.4606967,188,11.1482662,176.851734,126.850866
49.4811321,200,24.3324429,175.667557,126.831882
49.5015674,171,-3.52511357,174.525114,126.813141
49.5220027,183,9.60972375,173.390276,126.794639
49.542438,177,4.89827906,172.101721,126.776371
49.5628733,184,13.4316608,170.568339,126.758335
49.5833086,160,-8.87419721,168.874197,126.740524
49.603744,191,23.7718142,167.228186,126.722936
49.6241793,171,5.15827281,165.841727,126.705565
49.6446146,176,11.150316,164.849684,126.688407
49.6650499,180,15.7008588,164.299141,126.671459
49.6854852,177,12.8435367,164.156463,126.654715
49.7059205,170,5.62801946,164.371981,126.638171
49.7263559,203,38.1316521,164.868348,126.621822
49.7467912,188,22.5088148,165.491185,126.605664
49.7672265,171,5.09371978,165.90628,126.589692
49.7876618,168,1.8868833,166.113117,126.573902
49.8080971,173,5.89325234,167.106748,126.558288
49.8285324,178,9.55787664,168.442123,126.542847
49.8489678,190,19.7095498,170.29045,126.527573
49.8694031,162,-10.7954488,172.795449,126.512462
49.8898384,176,1.15164033,174.84836,126.497508
49.9102737,191,16.4028202,174.59718,126.482706
49.930709,196,23.0253418,172.974658,126.468053
49.9511443,189,16.4940954,172.505905,126.453543
49.9715797,192,18.1959475,173.804052,126.43917
49.992015,200,24.6749232,175.325077,126.42493
50.0124503,194,19.0644952,174.935505,126.410818
50.0328856,181,9.32655878,171.673441,126.396828
50.0533209,187,18.8142809,168.185719,126.382956
50.0737562,168,1.71495059,166.285049,126.369196
50.0941916,174,7.28302611,166.716974,126.355544
50.1146269,179,9.55689447,169.443106,126.341993
50.1350622,190,16.0988582,173.901142,126.328538
50.1554975,213,32.4702531,180.529747,126.315175
50.1759328,222,30.321837,191.678163,126.301897
50.1963681,233,27.0155771,205.984423,126.2887
50.2168035,214,1.9475073,212.052493,126.275579
50.2372388,238,36.3298063,201.670194,126.262526
50.2576741,247,60.2495393,186.750461,126.249538
50.2781094,212,34.4542981,177.545702,126.236608
50.2985447,177,1.76249737,175.237503,126.223732
50.31898,193,14.8054248,178.194575,126.210902
50.3394154,197,14.7307614,182.269239,126.198115
50.3598507,188,7.32740044,180.6726,126.185364
50.380286,183,10.3689059,172.631094,126.172643
50.4007213,165,0.629128433,164.370872,126.159948
50.4211566,170,11.2574269,158.742573,126.147271
50.4415919,144,-11.3565496,155.35655,126.134608
50.4620273,201,47.6426416,153.357358,126.121953
50.4824626,155,2.81472622,152.185274,126.109299
50.5028979,150,-1.53208774,151.532088,126.096641
50.5233332,163,11.7694159,151.230584,126.083974
50.5437685,173,21.8105698,151.18943,126.07129
50.5642038,167,15.6389572,151.361043,126.058585
50.5846392,149,-2.72749218,151.727492,126.045853
50.6050745,134,-18.2978634,152.297863,126.033086
50.6255098,174,20.8824445,153.117555,126.020281
50.6459451,161,6.70088384,154.299116,126.007429
50.6663804,156,-0.0976901636,156.09769,125.994527
50.6868157,130,-29.0219688,159.021969,125.981566
50.7072511,155,-8.6145959,163.614596,125.968542
50.7276864,163,-5.91129686,168.911297,125.955448
50.7481217,166,-5.06491798,171.064918,125.942278
50.768557,156,-12.3962004,168.3962,125.929026
50.7889923,162,-3.74197823,165.741978,125.915686
50.8094276,144,-21.3366847,165.336685,125.902252
50.829863,175,8.12792478,166.872075,125.888717
50.8502983,153,-16.8639339,169.863934,125.875076
50.8707336,172,-1.14710331,173.147103,125.861321
50.8911689,174,-0.743113208,174.743113,125.847447
50.9116042,181,6.29009635,174.709904,125.833448
50.9320395,177,1.73267592,175.267324,125.819316
50.9524749,157,-20.053098,177.053098,125.805047
50.9729102,141,-38.9057349,179.905735,125.790634
50.9933455,170,-13.6093132,183.609313,125.776069
51.0137808,181,-6.48354511,187.483545,125.761348
51.0342161,155,-35.6829872,190.682987,125.746463
51.0546514,149,-44.6904414,193.690441,125.731409
51.0750868,175,-22.2566353,197.256635,125.716178
51.0955221,152,-49.5039156,201.503916,125.700765
51.1159574,173,-33.3186387,206.318639,125.685163
51.1363927,197,-14.5721826,211.572183,125.669365
51.156828,192,-24.9380307,216.938031,125.653366
51.1772633,203,-19.1823744,222.182374,125.637159
51.1976987,200,-27.6392599,227.63926,125.620737
51.218134,229,-4.60696207,233.606962,125.604094
51.2385693,237,-3.06616253,240.066163,125.587223
51.2590046,216,-30.8781827,246.878183,125.570118
51.2794399,238,-15.895222,253.895222,125.552773
51.2998752,238,-22.9208415,260.920842,125.535181
51.3203106,250,-17.6836224,267.683622,125.517336
51.3407459,269,-4.88921419,273.889214,125.499231
51.3611812,282,2.68259349,279.317407,125.480859
51.3816165,243,-40.6519006,283.651901,125.462214
51.4020518,290,3.3173198,286.68268,125.44329
51.4224871,273,-15.3805218,288.380522,125.42408
51.4429225,309,20.2593174,288.740683,125.404578
51.4633578,262,-25.8616827,287.861683,125.384777
51.4837931,288,2.10274669,285.897253,125.364671
51.5042284,278,-5.02651463,283.026515,125.344252
51.5246637,250,-29.4455965,279.445596,125.323516
51.545099,248,-27.3242352,275.324235,125.302454
51.5655344,292,21.1909482,270.809052,125.281061
51.5859697,263,-3.12419301,266.124193,125.25933
51.606405,265,3.48634169,261.513658,125.237255
51.6268403,237,-20.3000268,257.300027,125.214829
51.6472756,233,-20.7415947,253.741595,125.192046
51.6677109,221,-30.2016938,251.201694,125.168899
51.6881463,213,-37.1961245,250.196124,125.145382
51.7085816,244,-7.51609362,251.516094,125.121488
51.7290169,215,-41.0685351,256.068535,125.097211
51.7494522,245,-18.4572303,263.45723,125.072544
51.7698875,234,-35.2834197,269.28342,125.047481
51.7903228,216,-51.9843139,267.984314,125.022016
51.8107582,221,-40.4799618,261.479962,124.996142
51.8311935,214,-42.334582,256.334582,124.969853
51.8516288,221,-34.7379256,255.737926,124.943142
51.8720641,223,-36.8367699,259.83677,124.916003
51.8924994,193,-74.8119959,267.811996,124.88843
51.9129347,242,-35.5392976,277.539298,124.860416
51.9333701,227,-59.653424,286.653424,124.831955
51.9538054,237,-55.8021475,292.802147,124.803041
51.9742407,234,-59.6840193,293.684019,124.773667
51.994676,220,-73.5955486,293.595549,124.743827
52.0151113,229,-68.5868931,297.586893,124.713515
52.0355466,278,-28.49705,306.49705,124.682725
52.055982,287,-32.8069526,319.806953,124.651449
52.0764173,328,-9.00036974,337.00037,124.619683
52.0968526,316,-40.2213702,356.22137,124.58742
52.1172879,376,0.516238203,375.483762,124.554654
52.1377232,392,-4.85650943,396.856509,124.521378
52.1581586,467,43.7720779,423.227922,124.487587
52.1785939,553,97.260429,455.739571,124.453274
52.1990292,559,64.0670254,494.932975,124.418434
52.2194645,745,203.412847,541.587153,124.38306
52.2398998,763,166.307437,596.692563,124.347146
52.2603351,873,211.777266,661.222734,124.310687
52.2807705,924,188.180027,735.819973,124.273676
52.3012058,1020,199.789937,820.210063,124.236107
52.3216411,1088,175.742875,912.257125,124.197975
52.3420764,1084,76.7724024,1007.2276,124.159274
52.3625117,1104,5.79969063,1098.20031,124.119997
52.382947,1182,5.27794663,1176.72205,124.08014
52.4033824,1206,-28.1253465,1234.12535,124.039696
52.4238177,1134,-130.97317,1264.97317,123.998659
52.444253,1161,-108.369992,1269.36999,123.957024
52.4646883,1157,-95.1291094,1252.12911,123.914785
52.4851236,1086,-134.065956,1220.06596,123.871937
52.5055589,998,-180.910793,1178.91079,123.828474
52.5259943,974,-157.607181,1131.60718,123.78439
52.5464296,949,-129.885557,1078.88556,123.73968
52.5668649,897,-124.387777,1021.38778,123.694339
52.5873002,859,-100.965379,959.965379,123.64836
52.6077355,825,-66.2950022,891.295002,123.601739
52.6281708,821,9.92390759,811.076092,123.55447
52.6486062,742,13.3707564,728.629244,123.506548
52.6690415,775,120.259593,654.740407,123.457968
52.6894768,692,99.6757251,592.324275,123.408724
52.7099121,663,122.51116,540.48884,123.358811
52.7303474,609,111.696614,497.303386,123.308224
52.7507827,591,131.687583,459.312417,123.256959
52.7712181,513,90.5803081,422.419692,123.205009
52.7916534,507,118.9878,388.0122,123.15237
52.8120887,439,80.1135512,358.886449,123.099038
52.832524,393,57.9686385,335.031362,123.045006
52.8529593,434,118.96758,315.03242,122.990272
52.8733946,362,64.3157543,297.684246,122.934828
52.89383,382,99.4177224,282.582278,122.878672
52.9142653,327,57.4789044,269.521096,122.821797
52.9347006,303,44.7983091,258.201691,122.7642
52.9551359,288,39.6311777,248.368822,122.705877
52.9755712,291,51.180064,239.819936,122.646822
52.9960065,276,43.6240635,232.375937,122.58703
53.0164419,273,47.0087658,225.991234,122.526499
53.0368772,270,49.5075137,220.492486,122.465223
53.0573125,249,33.4034831,215.596517,122.403198
53.0777478,226,14.8292781,211.170722,122.34042
53.0981831,216,8.48614855,207.513851,122.276885
53.1186184,215,10.1615087,204.838491,122.212588
53.1390538,244,40.7303401,203.26966,122.147527
53.1594891,209,5.94119095,203.058809,122.081696
53.1799244,214,9.32723447,204.672766,122.015092
53.2003597,199,-9.97806233,208.978062,121.947711
53.220795,229,11.2906777,217.709322,121.879549
53.2412303,200,-34.0867857,234.086786,121.810603
53.2616657,260,-1.63443995,261.63444,121.740869
53.282101,296,-0.859439383,296.859439,121.670344
53.3025363,311,-7.38432851,318.384329,121.599024
53.3229716,303,-2.25628894,305.256289,121.526905
53.3434069,269,-3.93462848,272.934628,121.453985
53.3638422,255,8.27923752,246.720762,121.38026
53.3842776,215,-20.5333356,235.533336,121.305727
53.4047129,229,-9.14186384,238.141864,121.230383
53.4251482,238,-10.0681099,248.06811,121.154225
53.4455835,237,-14.9845528,251.984553,121.07725
53.4660188,231,-9.30607749,240.306077,120.999455
53.4864541,199,-20.0007593,219.000759,120.920838
53.5068895,203,3.43799497,199.562005,120.841395
53.5273248,177,-9.32786197,186.327862,120.761124
53.5477601,135,-43.2387277,178.238728,120.680023
53.5681954,159,-13.7763489,172.776349,120.59809
53.5886307,172,4.30610553,167.693894,120.515321
53.609066,134,-29.1181506,163.118151,120.431714
53.6295014,144,-15.6559691,159.655969,120.347268
53.6499367,125,-32.1646853,157.164685,120.261981
53.670372,135,-20.3431504,155.34315,120.175849
53.6908073,159,5.00826711,153.991733,120.088873
53.7112426,139,-14.0024076,153.002408,120.001048
53.7316779,144,-8.34180577,152.341806,119.912375
53.7521133,119,-33.0118165,152.011816,119.822851
53.7725486,161,8.97304467,152.026955,119.732475
53.7929839,153,0.542525342,152.457475,119.641245
53.8134192,162,8.56258896,153.437411,119.54916
53.8338545,158,2.7841304,155.21587,119.456219
53.8542898,202,43.7480227,158.251977,119.362421
53.8747252,184,20.630822,163.369178,119.267764
53.8951605,208,36.2173019,171.782698,119.172248
53.9155958,252,67.8281294,184.171871,119.075871
53.9360311,267,69.4912117,197.508788,118.978634
53.9564664,256,52.6797663,203.320234,118.880535
53.9769017,270,71.9480751,198.051925,118.781574
53.9973371,244,52.136666,191.863334,118.681751
54.0177724,222,27.7369913,194.263009,118.581065
54.0382077,221,12.7580615,208.241939,118.479516
54.058643,231,3.03836688,227.961633,118.377103
54.0790783,231,-4.06718572,235.067186,118.273828
54.0995136,235,15.103169,219.896831,118.16969
54.119949,218,19.4377056,198.562294,118.064689
54.1403843,180,-2.76347849,182.763478,117.958825
54.1608196,190,14.9297461,175.070254,117.8521
54.1812549,179,4.20948788,174.790512,117.744513
54.2016902,177,-1.83099882,178.830999,117.636065
54.2221255,158,-21.4380339,179.438034,117.526758
54.2425609,164,-7.11439832,171.114398,117.416592
54.2629962,168,8.08996374,159.910036,117.305568
54.2834315,182,30.0397213,151.960279,117.193687
54.3038668,134,-13.1585365,147.158537,117.080951
54.3243021,135,-9.16492071,144.164921,116.96736
54.3447374,152,9.83527249,142.164728,116.852918
54.3651728,154,13.2368973,140.763103,116.737624
54.3856081,156,16.2499872,139.750013,116.621481
54.4060434,133,-6.0044967,139.004497,116.504491
54.4264787,156,17.5150188,138.484981,116.386656
54.446914,151,12.8210856,138.178914,116.267979
54.4673493,125,-13.085571,138.085571,116.14846
54.4877847,158,19.7693098,138.23069,116.028103
54.50822,138,-0.667186973,138.667187,115.906911
54.5286553,149,9.48557452,139.514425,115.784885
54.5490906,139,-2.14117723,141.141177,115.662029
54.5695259,159,15.1857346,143.814265,115.538346
54.5899612,154,6.7134523,147.286548,115.413839
54.6103966,164,12.8212857,151.178714,115.288511
54.6308319,150,-7.04636485,157.046365,115.162365
54.6512672,161,-5.87205843,166.872058,115.035405
54.6717025,160,-16.6170903,176.61709,114.907635
54.6921378,154,-23.6916545,177.691655,114.779058
54.7125731,162,-10.0661023,172.066102,114.649678
54.7330085,177,7.41533554,169.584664,114.5195
54.7534438,165,-8.89968944,173.899689,114.388527
54.7738791,170,-14.0393898,184.03939,114.256764
54.7943144,199,2.79136686,196.208633,114.124215
54.8147497,212,9.28050709,202.719493,113.990885
54.8351851,188,-10.8320597,198.83206,113.856779
54.8556204,209,19.557934,189.442066,113.721901
54.8760557,192,9.91898441,182.081016,113.586258
54.896491,208,27.6196814,180.380319,113.449853
54.9169263,206,22.2078737,183.792126,113.312693
54.9373616,234,44.2549301,189.74507,113.174782
54.957797,209,14.6596166,194.340383,113.036127
54.9782323,228,32.7194187,195.280581,112.896734
54.9986676,216,21.7017275,194.298273,112.756608
55.0191029,230,36.2687008,193.731299,112.615756
55.0395382,215,20.9469221,194.053078,112.474184
55.0599735,192,-3.16971602,195.169716,112.331898
55.0804089,208,10.6248372,197.375163,112.188905
55.1008442,214,13.1715713,200.828429,112.045211
55.1212795,223,17.3558618,205.644138,111.900825
55.1417148,217,5.15771001,211.84229,111.755752
55.1621501,202,-17.2113311,219.211331,111.610001
55.1825854,222,-5.18454455,227.184545,111.463578
55.2030208,234,-0.756555957,234.756556,111.316492
55.2234561,232,-8.48738679,240.487387,111.168749
55.2438914,221,-21.9236224,242.923622,111.020358
55.2643267,262,20.5010799,241.49892,110.871328
55.284762,221,-15.9504288,236.950429,110.721665
55.3051973,230,-0.890820141,230.89082,110.57138
55.3256327,243,18.1619877,224.838012,110.420479
55.346068,219,-0.621657985,219.621658,110.268973
55.3665033,222,6.79706132,215.202939,110.11687
55.3869386,212,0.976594915,211.023405,109.964179
55.4073739,194,-12.8384637,206.838464,109.81091
55.4278092,218,14.6388943,203.361106,109.657072
55.4482446,186,-16.5886984,202.588698,109.502675
55.4686799,157,-48.7972702,205.79727,109.347728
55.4891152,187,-20.8673874,207.867387,109.192241
55.5095505,185,-14.1776083,199.177608,109.036226
55.5299858,126,-56.9719803,182.97198,108.879691
55.5504211,158,-11.799157,169.799157,108.722649
55.5708565,167,4.48961966,162.51038,108.565108
55.5912918,149,-10.9401322,159.940132,108.407082
55.6117271,155,-6.79593801,161.795938,108.248579
55.6321624,149,-17.8052856,166.805286,108.089613
55.6525977,154,-16.2318355,170.231836,107.930194
55.673033,159,-8.70619306,167.706193,107.770333
55.6934684,160,0.273201311,159.726799,107.610044
55.7139037,163,11.9830825,151.016918,107.449337
55.734339,147,1.88779768,145.112202,107.288226
55.7547743,130,-12.2216528,142.221653,107.126722
55.7752096,168,26.5883164,141.411684,106.964838
55.7956449,156,14.0008962,141.999104,106.802587
55.8160803,173,29.7235804,143.27642,106.639982
55.8365156,146,2.30008748,143.699913,106.477036
55.8569509,145,2.30795039,142.69205,106.313763
55.8773862,174,32.1727293,141.827271,106.150176
55.8978215,156,13.5129571,142.487043,105.986289
55.9182568,175,29.7651843,145.234816,105.822116
55.9386922,186,34.9579102,151.04209,105.657671
55.9591275,165,3.02046335,161.979537,105.492968
55.9795628,178,-1.0924998,179.0925,105.328023
55.9999981,166,-28.8839587,194.883959,105.162849
56.0204334,182,-12.0861399,194.08614,104.997462
56.0408687,172,-5.95383727,177.953837,104.831877
56.0613041,159,-4.56970894,163.569709,104.66611
56.0817394,183,25.6363989,157.363601,104.500175
56.1021747,199,40.9630811,158.036919,104.33409
56.12261,171,6.44569458,164.554305,104.167869
