'y-axis saved as y
'x,PKT-3-101-1_2MnO2_Y2O3_FlowO2_650_24.raw,Diff,Ycalc,Bkg
44.7401386,148,28.6751001,119.3249,89.348791
44.7605739,128,10.7342194,117.265781,89.2970742
44.7810092,149,33.6762224,115.323778,89.2465014
44.8014445,120,5.87942998,114.12057,89.1970748
44.8218798,155,41.025266,113.974734,89.1487965
44.8423151,145,30.5868961,114.413104,89.1016684
44.8627505,141,25.544435,115.455565,89.0556927
44.8831858,155,37.969902,117.030098,89.0108713
44.9036211,152,32.8535562,119.146444,88.9672063
44.9240564,156,34.1705883,121.829412,88.9246996
44.9444917,139,13.8991262,125.100874,88.8833532
44.964927,173,43.9974062,129.002594,88.8431689
44.9853624,167,33.3730092,133.626991,88.8041486
45.0057977,174,34.8074928,139.192507,88.7662943
45.026233,176,29.8946658,146.105334,88.7296077
45.0466683,212,57.0073025,154.992697,88.6940906
45.0671036,209,42.2512275,166.748773,88.6597449
45.0875389,212,29.363157,182.636843,88.6265723
45.1079743,235,30.5711175,204.428882,88.5945746
45.1284096,239,4.30896521,234.691035,88.5637534
45.1488449,295,18.4313303,276.56867,88.5341104
45.1692802,317,-15.124189,332.124189,88.5056473
45.1897155,363,-34.6497134,397.649713,88.4783657
45.2101508,437,-20.374238,457.374238,88.4522672
45.2305862,403,-83.86983,486.86983,88.4273534
45.2510215,428,-47.3633984,475.363398,88.4036259
45.2714568,431,-9.31051914,440.310519,88.3810861
45.2918921,408,0.453407911,407.546592,88.3597356
45.3123274,365,-23.3911635,388.391164,88.3395759
45.3327627,358,-18.4941518,376.494152,88.3206083
45.3531981,356,-1.34810875,357.348109,88.3028344
45.3736334,310,-13.4961483,323.496148,88.2862554
45.3940687,314,32.7269362,281.273064,88.2708728
45.414504,272,30.8074824,241.192518,88.256688
45.4349393,217,8.27634788,208.723652,88.2437021
45.4553746,186,1.71532268,184.284677,88.2319165
45.47581,197,30.6997734,166.300227,88.2213325
45.4962453,187,33.9688109,153.031189,88.2119512
45.5166806,165,21.8816089,143.118391,88.203774
45.5371159,180,44.3957429,135.604257,88.1968018
45.5575512,148,18.1658476,129.834152,88.191036
45.5779865,158,32.6384218,125.361578,88.1864776
45.5984219,151,29.1202478,121.879752,88.1831277
45.6188572,135,15.8238972,119.176103,88.1809874
45.6392925,128,10.8973948,117.102605,88.1800576
45.6597278,146,30.4435095,115.55649,88.1803395
45.6801631,146,31.5281877,114.471812,88.1818339
45.7005984,131,17.1590203,113.84098,88.1845419
45.7210338,159,45.2778985,113.722102,88.1884643
45.7414691,122,8.00201592,113.997984,88.1936021
45.7619044,142,27.5088314,114.491169,88.1999561
45.7823397,127,11.6029452,115.397055,88.2075271
45.802775,139,22.1676532,116.832347,88.2163159
45.8232103,128,9.13975291,118.860247,88.2263234
45.8436457,142,20.3938111,121.606189,88.2375502
45.864081,151,25.769117,125.230883,88.2499972
45.8845163,159,29.1155554,129.884445,88.2636649
45.9049516,153,17.345836,135.654164,88.278554
45.9253869,158,15.5418029,142.458197,88.2946652
45.9458222,167,17.0577197,149.94228,88.311999
45.9662576,157,-0.520040323,157.52004,88.3305561
45.9866929,190,25.3585825,164.641418,88.350337
46.0071282,174,2.94615019,171.05385,88.3713422
46.0275635,183,6.36830729,176.631693,88.3935721
46.0479988,229,48.1330108,180.866989,88.4170273
46.0684341,195,12.2042946,182.795705,88.4417081
46.0888695,204,22.2956731,181.704327,88.4676149
46.1093048,216,38.1458264,177.854174,88.4947482
46.1297401,202,29.6428442,172.357156,88.5231081
46.1501754,184,17.6050878,166.394912,88.5526951
46.1706107,204,43.4380662,160.561934,88.5835095
46.191046,197,42.3786264,154.621374,88.6155513
46.2114814,153,4.86853349,148.131467,88.6488209
46.2319167,180,38.6615197,141.33848,88.6833185
46.252352,172,37.2875442,134.712456,88.7190441
46.2727873,162,33.2856123,128.714388,88.7559979
46.2932226,147,23.4020167,123.597983,88.79418
46.3136579,174,54.6000475,119.399952,88.8335905
46.3340933,151,34.969253,116.030747,88.8742293
46.3545286,128,14.6418222,113.358178,88.9160964
46.3749639,134,22.7503988,111.249601,88.9591919
46.3953992,136,26.4075141,109.592486,89.0035156
46.4158345,143,34.6988489,108.301151,89.0490675
46.4362698,138,30.6908556,107.309144,89.0958474
46.4567052,150,43.4334952,106.566505,89.1438551
46.4771405,130,23.9634593,106.036541,89.1930905
46.4975758,155,49.3069653,105.693035,89.2435533
46.5180111,119,13.4818158,105.518184,89.2952432
46.5384464,127,21.4987993,105.501201,89.34816
46.5588817,128,22.3625318,105.637468,89.4023033
46.5793171,131,25.0718069,105.928193,89.4576728
46.5997524,113,6.61947626,106.380524,89.5142682
46.6201877,129,21.9918214,107.008179,89.5720888
46.640623,124,16.1673094,107.832691,89.6311344
46.6610583,148,39.1145166,108.885483,89.6914044
46.6814936,141,30.788808,110.211192,89.7528983
46.701929,140,28.1268342,111.873166,89.8156156
46.7223643,134,20.0376115,113.962389,89.8795556
46.7427996,128,11.3922926,116.607707,89.9447178
46.7632349,126,6.00595272,119.994047,90.0111014
46.7836702,145,20.585105,124.414895,90.0787059
46.8041055,135,4.66974787,130.330252,90.1475304
46.8245409,168,29.499399,138.500601,90.2175743
46.8449762,176,25.745702,150.254298,90.2888367
46.8654115,154,-14.0536908,168.053691,90.3613169
46.8858468,200,3.2996892,196.700311,90.4350139
46.9062821,265,19.551128,245.448872,90.5099269
46.9267175,340,11.6127378,328.387262,90.586055
46.9471528,488,38.7863303,449.21367,90.6633972
46.9675881,544,-15.4563423,559.456342,90.7419525
46.9880234,529,-38.222072,567.222072,90.8217199
47.0084587,499,28.0973501,470.90265,90.9026984
47.028894,435,56.4408724,378.559128,90.9848868
47.0493294,386,40.7739092,345.226091,91.068284
47.0697647,417,53.345609,363.654391,91.1528889
47.0902,389,-10.4894093,399.489409,91.2387003
47.1106353,385,-15.319046,400.319046,91.3257169
47.1310706,395,45.355911,349.644089,91.4139375
47.1515059,279,-10.0911052,289.091105,91.5033608
47.1719413,271,23.3540196,247.64598,91.5939854
47.1923766,261,37.7247572,223.275243,91.68581
47.2128119,221,12.0799356,208.920064,91.7788331
47.2332472,209,8.09788918,200.902111,91.8730534
47.2536825,235,37.1220751,197.877925,91.9684693
47.2741178,195,-4.27256503,199.272565,92.0650794
47.2945532,195,-9.51645417,204.516454,92.1628821
47.3149885,218,5.54580389,212.454196,92.2618758
47.3354238,220,-0.7831022,220.783102,92.3620589
47.3558591,193,-33.6456221,226.645622,92.4634298
47.3762944,207,-19.9295005,226.929501,92.5659867
47.3967297,219,-0.950725784,219.950726,92.6697279
47.4171651,246,32.8676119,213.132388,92.7746518
47.4376004,213,2.93747841,210.062522,92.8807564
47.4580357,227,16.7410943,210.258906,92.9880399
47.478471,197,-13.5890301,210.58903,93.0965006
47.4989063,197,-11.0439354,208.043935,93.2061364
47.5193416,157,-44.5974719,201.597472,93.3169454
47.539777,188,-4.86018899,192.860189,93.4289257
47.5602123,184,-0.0156476026,184.015648,93.5420752
47.5806476,213,36.5474814,176.452519,93.6563919
47.6010829,194,23.472341,170.527659,93.7718737
47.6215182,198,32.1116572,165.888343,93.8885185
47.6419535,185,23.0696271,161.930373,94.006324
47.6623889,193,34.7613667,158.238633,94.1252882
47.6828242,186,31.2017705,154.79823,94.2454088
47.7032595,179,27.1211314,151.878869,94.3666834
47.7236948,189,39.1967621,149.803238,94.4891098
47.7441301,195,46.2103305,148.789669,94.6126857
47.7645654,200,50.6525081,149.347492,94.7374086
47.7850008,178,25.264803,152.735197,94.8632761
47.8054361,187,28.8428055,158.157194,94.9902858
47.8258714,211,49.6222727,161.377727,95.1184351
47.8463067,177,12.6299763,164.370024,95.2477216
47.866742,150,-16.8698586,166.869859,95.3781426
47.8871773,173,4.33583681,168.664163,95.5096955
47.9076127,191,21.2773087,169.722691,95.6423778
47.928048,194,23.7296837,170.270316,95.7761866
47.9484833,203,32.3595447,170.640455,95.9111192
47.9689186,192,20.9300666,171.069933,96.047173
47.9893539,160,-11.6156471,171.615647,96.184345
48.0097892,190,17.778154,172.221846,96.3226325
48.0302246,193,20.1689239,172.831076,96.4620325
48.0506599,195,21.5366523,173.463348,96.6025421
48.0710952,174,-0.4278716,174.427872,96.7441584
48.0915305,194,17.865673,176.134327,96.8868784
48.1119658,188,9.38064809,178.619352,97.030699
48.1324011,201,19.0158565,181.984143,97.1756172
48.1528365,186,-0.327283411,186.327283,97.3216298
48.1732718,216,24.2556916,191.744308,97.4687337
48.1937071,211,12.6582251,198.341775,97.6169256
48.2141424,225,18.7768589,206.223141,97.7662024
48.2345777,216,0.490334783,215.509665,97.9165607
48.255013,234,7.41000943,226.589991,98.0679973
48.2754484,258,18.1674036,239.832596,98.2205088
48.2958837,258,2.49957456,255.500425,98.3740917
48.316319,309,34.6880234,274.311977,98.5287428
48.3367543,296,-1.21722465,297.217225,98.6844584
48.3571896,395,69.4665385,325.533462,98.841235
48.3776249,351,-10.106631,361.106631,98.9990692
48.3980603,457,50.3913951,406.608605,99.1579573
48.4184956,460,-6.08453994,466.08454,99.3178956
48.4389309,595,49.0699864,545.930014,99.4788806
48.4593662,662,5.29446359,656.705536,99.6409084
48.4798015,781,-35.7390047,816.739005,99.8039753
48.5002368,1074,14.2939557,1059.70604,99.9680776
48.5206722,1334,-116.680812,1450.68081,100.133211
48.5411075,2183,67.4527427,2115.54726,100.299373
48.5615428,3479,222.491433,3256.50857,100.466558
48.5819781,5387,405.295265,4981.70474,100.634762
48.6024134,6933,212.274768,6720.72523,100.803983
48.6228487,7184,116.318262,7067.68174,100.974215
48.6432841,5932,285.735854,5646.26415,101.145454
48.6637194,4689,598.741242,4090.25876,101.317697
48.6841547,4016,657.20971,3358.79029,101.490939
48.70459,3884,463.713194,3420.28681,101.665177
48.7250253,3998,79.3618242,3918.63818,101.840405
48.7454606,4205,54.8541088,4150.14589,102.016619
48.765896,3599,63.7933314,3535.20667,102.193816
48.7863313,2580,86.8161288,2493.18387,102.37199
48.8067666,1854,177.605836,1676.39416,102.551138
48.8272019,1263,88.2580058,1174.74199,102.731255
48.8476372,842,-33.1854042,875.185404,102.912336
48.8680725,674,-13.8852062,687.885206,103.094377
48.8885079,568,4.0405346,563.959465,103.277373
48.9089432,460,-17.8358654,477.835865,103.461319
48.9293785,414,-1.62573911,415.625739,103.646212
48.9498138,381,11.6776239,369.322376,103.832045
48.9702491,362,28.2088047,333.791195,104.018815
48.9906844,325,18.9334281,306.066572,104.206517
49.0111198,281,-3.15172259,284.151723,104.395145
49.0315551,243,-23.6756723,266.675672,104.584696
49.0519904,236,-16.689379,252.689379,104.775163
49.0724257,265,23.4701418,241.529858,104.966542
49.092861,236,3.26399217,232.736008,105.158828
49.1132963,233,7.00286281,225.997137,105.352016
49.1337317,237,15.8781244,221.121876,105.5461
49.154167,246,27.9826155,218.017384,105.741076
49.1746023,262,45.3076603,216.69234,105.936939
49.1950376,230,12.6774011,217.322599,106.133683
49.2154729,260,39.8112392,220.188761,106.331302
49.2359082,258,32.2272294,225.772771,106.529792
49.2563436,271,36.1481549,234.851845,106.729147
49.2767789,275,26.3897164,248.610284,106.929362
49.2972142,289,20.1784117,268.821588,107.130431
49.3176495,342,44.011626,297.988374,107.332348
49.3380848,365,25.894819,339.105181,107.535109
49.3585201,373,-20.9056437,393.905644,107.738708
49.3789555,489,30.7582316,458.241768,107.943138
49.3993908,494,-21.9152048,515.915205,108.148395
49.4198261,553,10.839241,542.160759,108.354472
49.4402614,560,33.2976254,526.702375,108.561363
49.4606967,516,28.6820205,487.31798,108.769064
49.4811321,514,63.6296225,450.370377,108.977568
49.5015674,443,13.7369963,429.263004,109.186869
49.5220027,415,-6.2959663,421.295966,109.396961
49.542438,402,-11.2385201,413.23852,109.607838
49.5628733,426,34.2659922,391.734008,109.819494
49.5833086,401,45.5486437,355.451356,110.031923
49.603744,385,70.8136682,314.186332,110.245119
49.6241793,317,39.8345376,277.165462,110.459076
49.6446146,283,35.2507429,247.749257,110.673787
49.6650499,249,23.8670414,225.132959,110.889247
49.6854852,229,22.5156777,206.484322,111.105448
49.7059205,229,37.9957258,191.004274,111.322384
49.7263559,211,29.3555225,181.644477,111.54005
49.7467912,213,37.9958794,175.004121,111.758438
49.7672265,213,43.0006469,169.999353,111.977542
49.7876618,187,20.8146315,166.185368,112.197356
49.8080971,185,21.8029978,163.197002,112.417873
49.8285324,175,14.3243408,160.675659,112.639086
49.8489678,190,32.0313868,157.968613,112.860988
49.8694031,187,33.2427886,153.757211,113.083573
49.8898384,190,41.0943387,148.905661,113.306834
49.9102737,178,30.4397078,147.560292,113.530765
49.930709,164,17.1398269,146.860173,113.755357
49.9511443,156,9.14042969,146.85957,113.980605
49.9715797,161,13.6522371,147.347763,114.206501
49.992015,178,29.6361745,148.363825,114.433039
50.0124503,155,4.90114423,150.098856,114.660211
50.0328856,174,21.1153763,152.884624,114.88801
50.0533209,173,15.7636501,157.23635,115.116428
50.0737562,169,5.02003843,163.979962,115.34546
50.0941916,191,16.4391846,174.560815,115.575097
50.1146269,231,39.2755593,191.724441,115.805332
50.1350622,244,23.1922926,220.807707,116.036158
50.1554975,305,34.0147132,270.985287,116.267567
50.1759328,403,52.5754985,350.424501,116.499552
50.1963681,473,32.1824346,440.817565,116.732106
50.2168035,500,26.4986591,473.501341,116.96522
50.2372388,453,42.5215808,410.478419,117.198888
50.2576741,361,30.6252935,330.374706,117.433101
50.2781094,331,44.1667144,286.833286,117.667852
50.2985447,295,13.7418654,281.258135,117.903133
50.31898,376,73.2350971,302.764903,118.138936
50.3394154,341,14.9510737,326.048926,118.375254
50.3598507,324,10.939596,313.060404,118.612078
50.380286,280,15.0212454,264.978755,118.849401
50.4007213,245,25.2591814,219.740819,119.087214
50.4211566,193,2.78247043,190.21753,119.32551
50.4415919,184,11.7161234,172.283877,119.564281
50.4620273,148,-13.0035133,161.003513,119.803517
50.4824626,154,0.474276793,153.525723,120.043212
50.5028979,149,0.673303123,148.326697,120.283357
50.5233332,137,-7.58158211,144.581582,120.523943
50.5437685,135,-6.81969396,141.819694,120.764962
50.5642038,135,-4.74813881,139.748139,121.006406
50.5846392,138,-0.178982031,138.178982,121.248267
50.6050745,143,6.01493067,136.985069,121.490535
50.6255098,121,-15.0820673,136.082067,121.733203
50.6459451,119,-16.4120398,135.41204,121.976261
50.6663804,112,-22.935191,134.935191,122.219702
50.6868157,111,-23.6245622,134.624562,122.463515
50.7072511,112,-22.4553087,134.455309,122.707694
50.7276864,116,-18.4032932,134.403293,122.952228
50.7481217,112,-22.4442711,134.444271,123.197109
50.768557,119,-15.540593,134.540593,123.442328
50.7889923,133,-1.64442546,134.644425,123.687876
50.8094276,119,-15.7121636,134.712164,123.933745
50.829863,135,0.278799667,134.7212,124.179924
50.8502983,128,-6.68073094,134.680731,124.426405
50.8707336,132,-2.65485134,134.654851,124.673179
50.8911689,113,-21.6681082,134.668108,124.920237
50.9116042,112,-22.718545,134.718545,125.167568
50.9320395,138,3.19821028,134.80179,125.415165
50.9524749,114,-20.9193198,134.91932,125.663018
50.9729102,134,-1.01044152,135.010442,125.911116
50.9933455,120,-15.109699,135.109699,126.159451
51.0137808,122,-13.2525391,135.252539,126.408014
51.0342161,145,9.60058173,135.399418,126.656794
51.0546514,171,35.4136076,135.586392,126.905782
51.0750868,124,-11.8211075,135.821107,127.154968
51.0955221,143,6.89553826,136.104462,127.404343
51.1159574,139,2.56384235,136.436158,127.653897
51.1363927,135,-1.81650157,136.816502,127.903619
51.156828,164,26.7515906,137.248409,128.153501
51.1772633,142,4.26157698,137.738423,128.403532
51.1976987,149,10.717183,138.282817,128.653702
51.218134,160,21.1181004,138.8819,128.904001
51.2385693,156,16.4568664,139.543134,129.154419
51.2590046,178,37.7765402,140.22346,129.404945
51.2794399,173,32.1379719,140.862028,129.655571
51.2998752,177,35.2721899,141.72781,129.906284
51.3203106,189,46.3024475,142.697552,130.157076
51.3407459,186,41.9705501,144.02945,130.407935
51.3611812,188,42.3937493,145.606251,130.658852
51.3816165,201,53.5959923,147.404008,130.909815
51.4020518,217,67.6171159,149.382884,131.160815
51.4224871,201,49.5684345,151.431566,131.41184
51.4429225,211,57.6408211,153.359179,131.66288
51.4633578,222,67.0769837,154.923016,131.913925
51.4837931,213,57.0992227,155.900777,132.164963
51.5042284,194,37.6831254,156.316875,132.415984
51.5246637,202,45.3567963,156.643204,132.666977
51.545099,204,47.0482774,156.951723,132.917931
51.5655344,193,35.5907994,157.409201,133.168835
51.5859697,169,10.948758,158.051242,133.419677
51.606405,215,56.1279503,158.87205,133.670448
51.6268403,200,40.0722786,159.927721,133.921136
51.6472756,190,28.5524473,161.447553,134.171729
51.6677109,198,34.0695136,163.930486,134.422217
51.6881463,179,10.7111493,168.288851,134.672588
51.7085816,213,36.9345208,176.065479,134.92283
51.7290169,205,15.7923698,189.20763,135.172933
51.7494522,253,46.0623622,206.937638,135.422885
51.7698875,245,26.5940494,218.405951,135.672674
51.7903228,195,-17.3986178,212.398618,135.922289
51.8107582,199,1.18431327,197.815687,136.171719
51.8311935,187,-0.252294663,187.252295,136.42095
51.8516288,186,1.94569901,184.054301,136.669973
51.8720641,176,-11.2229807,187.222981,136.918774
51.8924994,181,-12.9362838,193.936284,137.167343
51.9129347,200,2.32783497,197.672165,137.415667
51.9333701,176,-17.7101345,193.710134,137.663734
51.9538054,176,-10.559761,186.559761,137.911532
51.9742407,157,-24.5750755,181.575075,138.15905
51.994676,179,-0.90843472,179.908435,138.406274
52.0151113,165,-14.9805295,179.980529,138.653194
52.0355466,169,-12.3802792,181.380279,138.899796
52.055982,177,-6.80458649,183.804586,139.146068
52.0764173,152,-35.1017276,187.101728,139.391998
52.0968526,224,32.751108,191.248892,139.637574
52.1172879,201,4.70057042,196.29943,139.882783
52.1377232,215,12.6704139,202.329586,140.127613
52.1581586,195,-14.514317,209.514317,140.37205
52.1785939,221,2.92868935,218.071311,140.616083
52.1990292,226,-2.26347535,228.263475,140.859698
52.2194645,213,-27.3964237,240.396424,141.102883
52.2398998,256,1.19346535,254.806535,141.345625
52.2603351,300,28.1779489,271.822051,141.587912
52.2807705,341,49.3096657,291.690334,141.82973
52.3012058,348,33.5288091,314.471191,142.071065
52.3216411,367,27.0851743,339.914826,142.311907
52.3420764,375,7.67865956,367.32134,142.55224
52.3625117,406,10.6442633,395.355737,142.792052
52.382947,414,-7.88312248,421.883122,143.03133
52.4033824,435,-9.01656645,444.016566,143.27006
52.4238177,421,-37.8876009,458.887601,143.50823
52.444253,413,-52.0183236,465.018324,143.745825
52.4646883,404,-59.1201945,463.120195,143.982832
52.4851236,424,-30.7452667,454.745267,144.219238
52.5055589,424,-18.9264735,442.926473,144.45503
52.5259943,435,5.45487003,429.54513,144.690192
52.5464296,405,-9.98673946,414.986739,144.924713
52.5668649,421,22.3222786,398.677721,145.158578
52.5873002,363,-17.0532674,380.053267,145.391773
52.6077355,373,13.6730345,359.326965,145.624284
52.6281708,360,22.4467758,337.553224,145.856098
52.6486062,336,19.8744724,316.125528,146.087201
52.6690415,314,17.7818096,296.21819,146.317578
52.6894768,270,-8.51898412,278.518984,146.547215
52.7099121,275,11.7446124,263.255388,146.776099
52.7303474,257,6.64743248,250.352568,147.004215
52.7507827,218,-21.5891756,239.589176,147.231548
52.7712181,236,5.30056448,230.699436,147.458084
52.7916534,220,-3.42546311,223.425463,147.68381
52.8120887,204,-13.5458848,217.545885,147.90871
52.832524,221,8.06143819,212.938562,148.13277
52.8529593,188,-21.6259438,209.625944,148.355976
52.8733946,184,-23.2662341,207.266234,148.578312
52.89383,207,1.6422403,205.35776,148.799764
52.9142653,170,-34.100921,204.100921,149.020317
52.9347006,173,-30.4281113,203.428111,149.239957
52.9551359,189,-14.2270747,203.227075,149.458669
52.9755712,179,-24.4366227,203.436623,149.676437
52.9960065,177,-27.1019063,204.101906,149.893246
53.0164419,157,-48.3532038,205.353204,150.109082
53.0368772,154,-53.3842221,207.384222,150.32393
53.0573125,178,-32.4198058,210.419806,150.537774
53.0777478,186,-28.7306651,214.730665,150.750599
53.0981831,172,-48.7562538,220.756254,150.962389
53.1186184,200,-29.1021011,229.102101,151.17313
53.1390538,188,-52.7983538,240.798354,151.382805
53.1594891,228,-29.6242115,257.624212,151.5914
53.1799244,229,-53.7338119,282.733812,151.798898
53.2003597,269,-52.9809824,321.980982,152.005285
53.220795,363,-23.6388293,386.638829,152.210544
53.2412303,446,-51.2914835,497.291484,152.41466
53.2616657,700,21.4762333,678.523767,152.617617
53.282101,903,-2.71199926,905.711999,152.819398
53.3025363,936,-84.7623628,1020.76236,153.019989
53.3229716,932,33.6044286,898.395571,153.219373
53.3434069,742,31.6021771,710.397823,153.417534
53.3638422,604,12.4417507,591.558249,153.614456
53.3842776,572,22.4405546,549.559445,153.810123
53.4047129,571,-1.19176012,572.19176,154.004518
53.4251482,662,24.9778187,637.022181,154.197625
53.4455835,623,-46.1101666,669.110167,154.389429
53.4660188,566,-30.8451199,596.84512,154.579911
53.4864541,440,-41.1602587,481.160259,154.769057
53.5068895,373,-17.579692,390.579692,154.956848
53.5273248,289,-41.5753551,330.575355,155.14327
53.5477601,237,-53.0528987,290.052899,155.328304
53.5681954,198,-63.6940443,261.694044,155.511935
53.5886307,186,-55.5482312,241.548231,155.694145
53.609066,185,-42.1459556,227.145956,155.874917
53.6295014,158,-58.9131878,216.913188,156.054236
53.6499367,154,-55.4555117,209.455512,156.232083
53.670372,121,-82.6006111,203.600611,156.408441
53.6908073,139,-60.0849359,199.084936,156.583294
53.7112426,136,-59.6048984,195.604898,156.756624
53.7316779,135,-57.9206237,192.920624,156.928414
53.7521133,143,-47.8652223,190.865222,157.098646
53.7725486,147,-42.322651,189.322651,157.267304
53.7929839,136,-52.2158898,188.21589,157.43437
53.8134192,118,-69.4983557,187.498356,157.599826
53.8338545,128,-59.1381866,187.138187,157.763654
53.8542898,139,-48.1249712,187.124971,157.925838
53.8747252,133,-54.464701,187.464701,158.086358
53.8951605,103,-85.1797407,188.179741,158.245199
53.9155958,138,-51.3102217,189.310222,158.402341
53.9360311,129,-61.9283103,190.92831,158.557766
53.9564664,149,-44.1303919,193.130392,158.711458
53.9769017,136,-59.8639862,195.863986,158.863397
53.9973371,137,-62.1261217,199.126122,159.013566
54.0177724,147,-55.8441427,202.844143,159.161946
54.0382077,142,-64.7425413,206.742541,159.30852
54.058643,134,-76.338952,210.338952,159.453269
54.0790783,164,-49.0479479,213.047948,159.596174
54.0995136,166,-48.4308092,214.430809,159.737217
54.119949,155,-59.4509114,214.450911,159.87638
54.1403843,158,-55.499332,213.499332,160.013644
54.1608196,162,-50.1416585,212.141658,160.14899
54.1812549,145,-65.8007157,210.800716,160.2824
54.2016902,165,-44.5972084,209.597208,160.413855
54.2221255,172,-36.3878906,208.387891,160.543336
54.2425609,157,-49.9421887,206.942189,160.670825
54.2629962,156,-49.1415541,205.141554,160.796301
54.2834315,148,-55.0805826,203.080583,160.919747
54.3038668,160,-40.9844926,200.984493,161.041143
54.3243021,159,-40.0788473,199.078847,161.16047
54.3447374,149,-48.4997414,197.499741,161.277709
54.3651728,166,-30.2805673,196.280567,161.39284
54.3856081,150,-45.3926092,195.392609,161.505845
54.4060434,143,-51.7844437,194.784444,161.616703
54.4264787,152,-42.3093282,194.309328,161.725395
54.446914,156,-37.8021316,193.802132,161.831902
54.4673493,149,-45.0369154,194.036915,161.936203
54.4877847,167,-27.6734044,194.673404,162.03828
54.50822,148,-47.6383245,195.638325,162.138113
54.5286553,158,-38.9375564,196.937556,162.235681
54.5490906,139,-59.60302,198.60302,162.330964
54.5695259,146,-54.7043344,200.704334,162.423944
54.5899612,174,-29.3416917,203.341692,162.514599
54.6103966,167,-39.5547584,206.554758,162.60291
54.6308319,162,-48.4202874,210.420287,162.688856
54.6512672,172,-44.0836076,216.083608,162.772417
54.6717025,175,-48.7030561,223.703056,162.853574
54.6921378,199,-35.3331109,234.333111,162.932304
54.7125731,206,-43.8103985,249.810399,163.008589
54.7330085,237,-36.60505,273.60505,163.082408
54.7534438,291,-19.2098025,310.209802,163.153739
54.7738791,357,-0.241413885,357.241414,163.222562
54.7943144,356,-34.1393989,390.139399,163.288857
54.8147497,372,-8.91874026,380.91874,163.352603
54.8351851,327,-19.9369741,346.936974,163.413779
54.8556204,311,-8.98228153,319.982282,163.472363
54.8760557,299,-11.5938916,310.593892,163.528336
54.896491,307,-10.2340558,317.234056,163.581675
54.9169263,322,-14.2765684,336.276568,163.63236
54.9373616,371,13.3780416,357.621958,163.680369
54.957797,389,24.5168974,364.483103,163.725682
54.9782323,351,-5.13702682,356.137027,163.768277
54.9986676,366,18.8689518,347.131048,163.808132
55.0191029,390,44.0365709,345.963429,163.845226
55.0395382,391,38.0216851,352.978315,163.879537
55.0599735,402,34.6914038,367.308596,163.911045
55.0804089,452,62.4818341,389.518166,163.939726
55.1008442,456,34.3315073,421.668493,163.965559
55.1212795,503,35.8345036,467.165496,163.988523
55.1417148,635,104.192344,530.807656,164.008596
55.1621501,668,49.4201379,618.579862,164.025755
55.1825854,742,6.45540482,735.544595,164.039978
55.2030208,895,16.0066223,878.993378,164.051244
55.2234561,998,-28.3351123,1026.33511,164.05953
55.2438914,1150,19.2762671,1130.72373,164.064814
55.2643267,1150,2.36211094,1147.63789,164.067073
55.284762,1135,55.8572541,1079.14275,164.066286
55.3051973,1027,51.7171367,975.282863,164.062429
55.3256327,973,85.0445401,887.95546,164.055481
55.346068,881,40.9068475,840.093152,164.045418
55.3665033,932,105.428218,826.571782,164.032217
55.3869386,883,60.1480855,822.851915,164.015857
55.4073739,816,18.0966798,797.90332,163.996314
55.4278092,817,81.4870309,735.512969,163.973565
55.4482446,688,41.0290229,646.970977,163.947588
55.4686799,616,60.0865196,555.91348,163.918358
55.4891152,541,63.0158039,477.984196,163.885854
55.5095505,465,47.8281798,417.17182,163.850052
55.5299858,415,43.5842846,371.415715,163.810928
55.5504211,340,2.76877867,337.231221,163.76846
55.5708565,326,14.4601611,311.539839,163.722624
55.5912918,260,-32.0196137,292.019614,163.673396
55.6117271,288,11.0170169,276.982983,163.620753
55.6321624,238,-27.1676747,265.167675,163.564671
55.6525977,210,-45.6023421,255.602342,163.505126
55.673033,215,-32.7304769,247.730477,163.442095
55.6934684,200,-41.138694,241.138694,163.375555
55.7139037,189,-46.5307579,235.530758,163.30548
55.734339,186,-44.7973788,230.797379,163.231847
55.7547743,188,-38.9489271,226.948927,163.154632
55.7752096,179,-44.8923919,223.892392,163.07381
55.7956449,187,-34.5480931,221.548093,162.989359
55.8160803,201,-18.8329162,219.832916,162.901252
55.8365156,167,-51.6809156,218.680916,162.809466
55.8569509,154,-64.0965271,218.096527,162.713977
55.8773862,158,-60.1572923,218.157292,162.61476
55.8978215,184,-34.9558343,218.955834,162.511789
55.9182568,187,-33.5620734,220.562073,162.405042
55.9386922,216,-6.96060162,222.960602,162.294493
55.9591275,232,5.99834102,226.001659,162.180116
55.9795628,233,3.48786685,229.512133,162.061888
55.9999981,182,-51.0941508,233.094151,161.939783
56.0204334,220,-16.3595107,236.359511,161.813777
56.0408687,188,-51.1793424,239.179342,161.683843
56.0613041,215,-26.9020433,241.902043,161.549958
56.0817394,196,-49.3191076,245.319108,161.412095
56.1021747,232,-18.513631,250.513631,161.270229
56.12261,235,-23.8293261,258.829326,161.124336
56.1430453,235,-37.3161837,272.316184,160.974389
56.1634806,260,-34.3055427,294.305543,160.820363
56.183916,299,-32.2466752,331.246675,160.662232
56.2043513,363,-32.2472067,395.247207,160.499971
56.2247866,567,64.9733694,502.026631,160.333554
56.2452219,689,45.5630383,643.436962,160.162954
56.2656572,748,12.2348873,735.765113,159.988147
56.2860925,714,27.8849163,686.115084,159.809105
56.3065279,623,67.5537974,555.446203,159.625804
