'y-axis saved as y
'x,PKT-3-112-1_NaMn2O4_YOCl_650_24_O2.raw,Diff,Ycalc,Bkg
56.2043513,208,26.5666755,181.433324,127.011742
56.2247866,179,-6.95581828,185.955818,126.984032
56.2452219,206,15.0560558,190.943944,126.956058
56.2656572,233,36.5431622,196.456838,126.927794
56.2860925,253,50.3514666,202.648533,126.899211
56.3065279,229,19.1950319,209.804968,126.870284
56.3269632,207,-11.3300844,218.330084,126.840985
56.3473985,245,16.2873862,228.712614,126.811287
56.3678338,257,15.5782479,241.421752,126.781166
56.3882691,262,5.23545577,256.764544,126.750594
56.4087044,293,18.2049461,274.795054,126.719548
56.4291398,291,-4.26904016,295.26904,126.688001
56.4495751,301,-16.324304,317.324304,126.65593
56.4700104,342,3.27286724,338.727133,126.623311
56.4904457,304,-51.6507315,355.650731,126.590119
56.510881,366,1.79672501,364.203275,126.556332
56.5313163,328,-35.4210254,363.421025,126.521928
56.5517517,352,-3.23429188,355.234292,126.486883
56.572187,319,-24.7666113,343.766611,126.451176
56.5926223,314,-18.6383906,332.638391,126.414787
56.6130576,270,-53.4307202,323.43072,126.377694
56.6334929,306,-9.57256143,315.572561,126.339878
56.6539282,305,-2.13923013,307.13923,126.301319
56.6743636,286,-10.2540957,296.254096,126.261999
56.6947989,234,-48.424994,282.424994,126.221899
56.7152342,262,-4.77397514,266.773975,126.181002
56.7356695,273,21.9198326,251.080167,126.139292
56.7561048,230,-6.74346174,236.743462,126.096752
56.7765401,239,14.5094353,224.490565,126.053366
56.7969755,227,12.4526289,214.547371,126.00912
56.8174108,218,11.1118934,206.888107,125.964001
56.8378461,215,13.6114659,201.388534,125.917995
56.8582814,218,20.089192,197.910808,125.871089
56.8787167,217,20.6903852,196.309615,125.823272
56.899152,219,22.6646146,196.335385,125.774534
56.9195874,244,46.5579288,197.442071,125.724863
56.9400227,236,37.2153309,198.784669,125.674252
56.960458,226,26.3184915,199.681509,125.622692
56.9808933,210,9.81923316,200.180767,125.570175
57.0013286,216,15.1096992,200.890301,125.516694
57.0217639,210,7.73754598,202.262454,125.462246
57.0421993,229,24.7005299,204.29947,125.406824
57.0626346,204,-2.69365493,206.693655,125.350424
57.0830699,237,28.3423488,208.657651,125.293045
57.1035052,229,20.0722137,208.927786,125.234684
57.1239405,201,-5.85579603,206.855796,125.175341
57.1443758,235,31.7430867,203.256913,125.115015
57.1648112,235,35.4321876,199.567812,125.053708
57.1852465,225,28.3027033,196.697297,124.991421
57.2056818,202,7.16005298,194.839947,124.928159
57.2261171,217,23.2013965,193.798603,124.863924
57.2465524,205,11.8658966,193.134103,124.798723
57.2669877,181,-11.2955869,192.295587,124.732562
57.2874231,177,-14.1324902,191.13249,124.665448
57.3078584,199,8.97269584,190.027304,124.597389
57.3282937,171,-18.4933353,189.493335,124.528395
57.348729,199,9.17054171,189.829458,124.458476
57.3691643,180,-11.1076803,191.10768,124.387645
57.3895997,196,2.69783204,193.302168,124.315914
57.410035,216,19.630937,196.369063,124.243296
57.4304703,199,-1.287664,200.287664,124.169808
57.4509056,196,-9.07591497,205.075915,124.095464
57.4713409,222,11.2066374,210.793363,124.020283
57.4917762,223,5.46324028,217.53676,123.944282
57.5122116,238,12.5684544,225.431546,123.867481
57.5326469,241,6.38398054,234.616019,123.789901
57.5530822,251,5.78480428,245.215196,123.711563
57.5735175,274,16.6991109,257.300889,123.63249
57.5939528,294,23.1631273,270.836873,123.552707
57.6143881,327,41.3820514,285.617949,123.472237
57.6348235,286,-15.1802158,301.180216,123.391108
57.6552588,318,1.2546129,316.745387,123.309346
57.6756941,358,26.7633005,331.2367,123.226979
57.6961294,339,-4.45288748,343.452887,123.144039
57.7165647,336,-16.3849054,352.384905,123.060554
57.737,356,-1.48863152,357.488632,122.976556
57.7574354,341,-17.8774637,358.877464,122.892078
57.7778707,339,-18.0772493,357.077249,122.807154
57.798306,352,-0.778782642,352.778783,122.721819
57.8187413,353,6.05630439,346.943696,122.636107
57.8391766,318,-21.4630852,339.463085,122.550057
57.8596119,312,-18.4166633,330.416663,122.463705
57.8800473,302,-17.9647637,319.964764,122.37709
57.9004826,286,-22.3904371,308.390437,122.290252
57.9209179,279,-17.0296069,296.029607,122.203231
57.9413532,247,-36.2701383,283.270138,122.116069
57.9617885,232,-38.4918134,270.491813,122.028808
57.9822238,232,-25.9831943,257.983194,121.941492
58.0026592,202,-43.947571,245.947571,121.854163
58.0230945,227,-7.5879906,234.587991,121.766868
58.0435298,193,-31.1211849,224.121185,121.67965
58.0639651,215,0.306331049,214.693669,121.592558
58.0844004,187,-19.3328441,206.332844,121.505636
58.1048357,181,-17.9755017,198.975502,121.418934
58.1252711,166,-26.5173562,192.517356,121.332498
58.1457064,165,-21.8485774,186.848577,121.246379
58.1661417,172,-9.87903521,181.879035,121.160624
58.186577,159,-18.5145761,177.514576,121.075283
58.2070123,141,-32.6863825,173.686383,120.990408
58.2274476,166,-4.36069655,170.360697,120.906047
58.247883,141,-26.4786372,167.478637,120.822252
58.2683183,152,-12.9817677,164.981768,120.739074
58.2887536,164,1.21498472,162.785015,120.656564
58.3091889,142,-18.8059522,160.805952,120.574774
58.3296242,142,-17.0555801,159.05558,120.493754
58.3500595,156,-1.61854637,157.618546,120.413557
58.3704949,141,-15.6238404,156.62384,120.334234
58.3909302,174,17.8130082,156.186992,120.255837
58.4113655,141,-15.3918677,156.391868,120.178416
58.4318008,128,-29.2545267,157.254527,120.102022
58.4522361,167,8.38185015,158.61815,120.026706
58.4726714,128,-32.0332885,160.033289,119.952519
58.4931068,147,-13.7426048,160.742605,119.879509
58.5135421,145,-15.1245771,160.124577,119.807725
58.5339774,148,-10.2462474,158.246247,119.737217
58.5544127,160,4.1516034,155.848397,119.668032
58.574848,115,-38.7352167,153.735217,119.600217
58.5952833,162,9.66804645,152.331954,119.533817
58.6157187,141,-10.6582852,151.658285,119.468876
58.636154,145,-6.43392237,151.433922,119.40544
58.6565893,131,-20.2116032,151.211603,119.343549
58.6770246,140,-10.6268303,150.62683,119.283246
58.6974599,157,7.31379457,149.686205,119.224568
58.7178952,134,-14.7267733,148.726773,119.167554
58.7383306,150,1.86167196,148.138328,119.112241
58.7587659,167,18.8193533,148.180647,119.058661
58.7792012,166,16.991139,149.008861,119.006848
58.7996365,128,-22.7434429,150.743443,118.956831
58.8200718,139,-14.481246,153.481246,118.908639
58.8405071,149,-8.21432948,157.214329,118.862295
58.8609425,176,14.385539,161.614461,118.817824
58.8813778,179,13.1609933,165.839007,118.775245
58.9018131,190,21.2544066,168.745593,118.734575
58.9222484,184,14.3506798,169.64932,118.695829
58.9426837,172,3.13571604,168.864284,118.659017
58.963119,162,-5.38618762,167.386188,118.624147
58.9835544,195,28.7557882,166.244212,118.591224
59.0039897,180,13.919279,166.080721,118.560247
59.024425,190,23.020626,166.979374,118.531213
59.0448603,197,28.5003782,168.499622,118.504114
59.0652956,213,43.0956482,169.904352,118.47894
59.0857309,210,39.4149877,170.585012,118.455672
59.1061663,198,27.6217617,170.378238,118.434291
59.1266016,223,53.5096867,169.490313,118.41477
59.1470369,193,24.7700455,168.229955,118.397079
59.1674722,206,39.1516028,166.848397,118.381181
59.1879075,204,38.4873535,165.512647,118.367035
59.2083428,205,40.6597987,164.340201,118.354593
59.2287782,182,18.601911,163.398089,118.343802
59.2492135,190,27.0916569,162.908343,118.334601
59.2696488,165,2.22015186,162.779848,118.326926
59.2900841,176,13.1845663,162.815434,118.320702
59.3105194,185,22.3076804,162.69232,118.31585
59.3309547,185,22.8688196,162.13118,118.312284
59.3513901,172,10.8467871,161.153213,118.309907
59.3718254,184,23.948223,160.051777,118.308619
59.3922607,166,6.96524587,159.034754,118.308308
59.412696,194,36.0045715,157.995428,118.308855
59.4331313,150,-6.69536813,156.695368,118.310134
59.4535666,163,7.8975062,155.102494,118.312007
59.474002,150,-3.43940187,153.439402,118.31433
59.4944373,164,12.0260244,151.973976,118.316946
59.5148726,154,3.07684965,150.92315,118.31969
59.5353079,152,1.54480533,150.455195,118.322388
59.5557432,146,-4.60109884,150.601099,118.324852
59.5761785,158,6.89772251,151.102277,118.326887
59.5966139,145,-6.44887642,151.448876,118.328283
59.6170492,138,-13.1348332,151.134833,118.328821
59.6374845,146,-3.96899385,149.968994,118.32827
59.6579198,127,-21.1609894,148.160989,118.326384
59.6783551,135,-11.1618862,146.161886,118.322907
59.6987904,133,-11.4253755,144.425376,118.317569
59.7192258,152,8.75421277,143.245787,118.310085
59.7396611,135,-7.64692015,142.64692,118.300159
59.7600964,148,5.55836593,142.441634,118.287478
59.7805317,134,-8.35040427,142.350404,118.271715
59.800967,149,6.84904325,142.150957,118.252527
59.8214023,119,-22.8013945,141.801394,118.229558
59.8418377,119,-22.4328161,141.432816,118.202432
59.862273,139,-2.23723745,141.237237,118.17076
59.8827083,127,-14.3471179,141.347118,118.134133
59.9031436,128,-13.78804,141.78804,118.092126
59.9235789,130,-12.4174756,142.417476,118.044296
59.9440142,147,3.99214693,143.007853,117.990181
59.9644496,152,8.66381436,143.336186,117.929299
59.9848849,150,6.67447536,143.325525,117.86115
60.0053202,142,-1.25206215,143.252062,117.785212
