'y-axis saved as y
'x,PKT-3-105-2_Y2O3_2BMMnO2_FlowO2_650_24.raw,Diff,Bkg,Ycalc
44.1066437,111,-28.1402968,118.237119,139.140297
44.1270791,120,-17.9962258,118.200607,137.996226
44.1475144,117,-19.9769539,118.163883,136.976954
44.1679497,110,-26.0667233,118.126951,136.066723
44.188385,90,-45.2525693,118.089813,135.252569
44.2088203,108,-26.5237694,118.05247,134.523769
44.2292556,115,-18.8714229,118.014926,133.871423
44.249691,115,-18.2881287,117.977183,133.288129
44.2701263,120,-12.7677355,117.939242,132.767736
44.2905616,105,-27.3051486,117.901107,132.305149
44.3109969,110,-21.8961797,117.86278,131.89618
44.3314322,109,-22.5374311,117.824263,131.537431
44.3518675,126,-5.22620862,117.785558,131.226209
44.3723029,116,-14.9604727,117.746667,130.960473
44.3927382,123,-7.73913154,117.707593,130.739132
44.4131735,110,-20.5640425,117.668339,130.564042
44.4336088,106,-24.438368,117.628906,130.438368
44.4540441,125,-5.34831157,117.589296,130.348312
44.4744794,118,-12.2996323,117.549512,130.299632
44.4949148,108,-22.2959658,117.509557,130.295966
44.5153501,121,-9.33970318,117.469431,130.339703
44.5357854,104,-26.4343344,117.429139,130.434334
44.5562207,110,-20.5879602,117.388681,130.58796
44.576656,113,-17.8091547,117.34806,130.809155
44.5970913,111,-20.0293501,117.307278,131.02935
44.6175267,125,-6.06108501,117.266338,131.061085
44.637962,105,-26.0720595,117.225241,131.072059
44.6583973,122,-9.55801906,117.18399,131.558019
44.6788326,112,-20.2193312,117.142586,132.219331
44.6992679,131,-2.00682757,117.101033,133.006828
44.7197032,126,-7.93861237,117.059332,133.938612
44.7401386,119,-16.03942,117.017485,135.03942
44.7605739,130,-6.32903042,116.975494,136.32903
44.7810092,134,-3.77177302,116.933362,137.771773
44.8014445,126,-13.2447391,116.89109,139.244739
44.8218798,111,-29.9259965,116.848681,140.925997
44.8423151,144,0.691498676,116.806136,143.308501
44.8627505,127,-19.0188973,116.763459,146.018897
44.8831858,122,-27.0123171,116.72065,149.012317
44.9036211,131,-21.1589563,116.677711,152.158956
44.9240564,146,-9.32473731,116.634646,155.324737
44.9444917,137,-21.4054093,116.591455,158.405409
44.964927,154,-7.39032328,116.548141,161.390323
44.9853624,159,-5.4029395,116.504706,164.402939
45.0057977,164,-3.68311172,116.461151,167.683112
45.026233,162,-9.51905314,116.417479,171.519053
45.0466683,146,-30.2130683,116.373692,176.213068
45.0671036,178,-4.12397069,116.329791,182.123971
45.0875389,183,-6.68046297,116.285779,189.680463
45.1079743,207,7.59537148,116.241657,199.404629
45.1284096,193,-18.8403502,116.197427,211.84035
45.1488449,210,-17.3191564,116.153091,227.319156
45.1692802,250,4.49386251,116.108651,245.506137
45.1897155,247,-17.8009551,116.064109,264.800955
45.2101508,263,-19.0671922,116.019467,282.067192
45.2305862,312,18.4819007,115.974726,293.518099
45.2510215,274,-22.8579166,115.929888,296.857917
45.2714568,297,4.07067302,115.884955,292.929327
45.2918921,276,-8.89782596,115.839928,284.897826
45.3123274,273,-2.67904755,115.794811,275.679048
45.3327627,227,-39.1491532,115.749603,266.149153
45.3531981,239,-16.4324156,115.704307,255.432416
45.3736334,238,-4.53700188,115.658926,242.537002
45.3940687,208,-19.6801827,115.613459,227.680183
45.414504,179,-33.2230488,115.567909,212.223049
45.4349393,184,-13.6962726,115.522278,197.696273
45.4553746,179,-6.03474504,115.476568,185.034745
45.47581,167,-7.50319753,115.430779,174.503198
45.4962453,144,-21.9542763,115.384914,165.954276
45.5166806,156,-3.08026956,115.338974,159.08027
45.5371159,137,-16.5572272,115.292961,153.557227
45.5575512,155,5.89682992,115.246876,149.10317
45.5779865,136,-9.49196975,115.200721,145.49197
45.5984219,128,-14.5451592,115.154498,142.545159
45.6188572,132,-8.11701156,115.108207,140.117012
45.6392925,117,-21.1034024,115.061851,138.103402
45.6597278,136,-0.421223098,115.01543,136.421223
45.6801631,130,-5.01694263,114.968947,135.016943
45.7005984,115,-18.8863394,114.922403,133.886339
45.7210338,112,-20.9824678,114.875799,132.982468
45.7414691,136,3.92718937,114.829137,132.072811
45.7619044,123,-8.22927241,114.782417,131.229272
45.7823397,127,-3.45135159,114.735642,130.451352
45.802775,113,-16.7239536,114.688813,129.723954
45.8232104,130,0.963605476,114.641931,129.036395
45.8436457,121,-7.38862135,114.594997,128.388621
45.864081,122,-5.80928154,114.548013,127.809282
45.8845163,126,-1.32590878,114.500981,127.325909
45.9049516,125,-1.81673254,114.4539,126.816733
45.9253869,134,7.71658665,114.406773,126.283413
45.9458223,125,-0.770418923,114.359601,125.770419
45.9662576,134,8.71135572,114.312385,125.288644
45.9866929,132,7.15939734,114.265126,124.840603
46.0071282,104,-20.4276814,114.217825,124.427681
46.0275635,130,5.94945443,114.170484,124.050546
46.0479988,145,21.2908641,114.123104,123.709136
46.0684342,111,-12.4024942,114.075686,123.402494
46.0888695,134,10.8721999,114.02823,123.1278
46.1093048,125,2.11646418,113.980739,122.883536
46.1297401,135,12.3069923,113.933213,122.693008
46.1501754,149,26.395108,113.885653,122.604892
46.1706107,150,27.3815697,113.83806,122.61843
46.1910461,126,3.46309961,113.790435,122.5369
46.2114814,145,22.538899,113.74278,122.461101
46.2319167,127,4.5871444,113.695095,122.412856
46.252352,117,-5.39328438,113.647381,122.393284
46.2727873,143,20.5971846,113.599639,122.402815
46.2932226,124,1.55777027,113.55187,122.44223
46.313658,111,-11.5126805,113.504075,122.512681
46.3340933,117,-5.61571322,113.456255,122.615713
46.3545286,96,-26.7532867,113.408411,122.753287
46.3749639,134,11.0722068,113.360543,122.927793
46.3953992,120,-3.14207417,113.312652,123.142074
46.4158345,121,-2.39942505,113.26474,123.399425
46.4362699,112,-11.703582,113.216807,123.703582
46.4567052,124,-0.0586780114,113.168853,124.058678
46.4771405,133,8.53084713,113.12088,124.469153
46.4975758,121,-3.93960049,113.072888,124.9396
46.5180111,114,-11.4745364,113.024879,125.474536
46.5384464,125,-1.07808033,112.976851,126.07808
46.5588818,123,-3.753573,112.928807,126.753573
46.5793171,124,-3.5031987,112.880748,127.503199
46.5997524,123,-5.3277643,112.832672,128.327764
46.6201877,137,7.77310688,112.784582,129.226893
46.640623,152,21.8000065,112.736478,130.199993
46.6610583,120,-11.2484026,112.68836,131.248403
46.6814937,149,16.6209686,112.640229,132.379031
46.701929,157,23.3903552,112.592086,133.609645
46.7223643,130,-4.97576931,112.54393,134.975769
46.7427996,135,-1.53945337,112.495764,136.539453
46.7632349,137,-1.40114158,112.447586,138.401142
46.7836702,138,-2.71836053,112.399398,140.718361
46.8041056,168,24.2593106,112.351199,143.740689
46.8245409,138,-9.88699752,112.302991,147.886998
46.8449762,156,2.06398659,112.254774,153.936013
46.8654115,184,20.5196808,112.206548,163.480319
46.8858468,164,-15.782088,112.158313,179.782088
46.9062821,238,29.3548435,112.110071,208.645156
46.9267175,252,-5.27930028,112.06182,257.2793
46.9471528,292,-34.4392285,112.013562,326.439228
46.9675881,348,-45.6157782,111.965297,393.615778
46.9880234,413,0.904806339,111.917025,412.095194
47.0084587,390,23.6163366,111.868747,366.383663
47.028894,278,-28.7999246,111.820462,306.799925
47.0493294,283,8.52572013,111.77217,274.47428
47.0697647,302,27.7962139,111.723873,274.203786
47.0902,316,26.4904166,111.67557,289.509583
47.1106353,288,-3.75126443,111.627261,291.751264
47.1310706,243,-21.425795,111.578947,264.425795
47.1515059,242,17.1757208,111.530627,224.824279
47.1719413,210,16.763396,111.482302,193.236604
47.1923766,195,21.2902367,111.433972,173.709763
47.2128119,159,-4.14917908,111.385637,163.149179
47.2332472,168,9.92119228,111.337296,158.078808
47.2536825,166,9.71760914,111.288951,156.282391
47.2741178,178,21.3894148,111.2406,156.610585
47.2945532,181,22.4522315,111.192245,158.547769
47.3149885,178,15.6689785,111.143884,162.331022
47.3354238,162,-5.98895425,111.095518,167.988954
47.3558591,161,-9.76295491,111.047148,170.762955
47.3762944,154,-18.0322917,110.998772,172.032292
47.3967297,149,-23.3831033,110.95039,172.383103
47.4171651,156,-15.5861204,110.902003,171.58612
47.4376004,160,-10.4762818,110.853611,170.476282
47.4580357,196,26.4791116,110.805213,169.520888
47.478471,176,7.31682262,110.756809,168.683177
47.4989063,185,17.2533543,110.708399,167.746646
47.5193416,199,32.3744731,110.659982,166.625527
47.539777,183,17.4987814,110.611559,165.501219
47.5602123,164,-0.711681476,110.56313,164.711681
47.5806476,178,13.4299109,110.514693,164.570089
47.6010829,200,34.7224393,110.466249,165.277561
47.6215182,161,-5.93819177,110.417798,166.938192
47.6419535,183,13.3926815,110.369339,169.607319
47.6623889,203,29.6737326,110.320872,173.326267
47.6828242,175,-3.13154709,110.272396,178.131547
47.7032595,210,25.9620104,110.223911,184.03799
47.7236948,226,35.0015395,110.175417,190.99846
47.7441301,205,6.03124252,110.126914,198.968757
47.7645654,237,28.5360959,110.078401,208.463904
47.7850008,205,-14.6651659,110.029877,219.665166
47.8054361,228,0.0980993394,109.981342,227.901901
47.8258714,233,-1.14175112,109.932796,234.141751
47.8463067,225,-13.2144487,109.884239,238.214449
47.866742,243,2.98956427,109.835669,240.010436
47.8871773,212,-27.8323435,109.787086,239.832343
47.9076127,245,6.81410744,109.73849,238.185893
47.928048,242,6.4968321,109.689881,235.503168
47.9484833,234,1.99100738,109.641257,232.008993
47.9689186,223,-4.78438615,109.592618,227.784386
47.9893539,201,-21.9287154,109.543964,222.928715
48.0097892,216,-1.67331281,109.495294,217.673313
48.0302246,200,-12.3702348,109.446608,212.370235
48.0506599,181,-26.3859448,109.397904,207.385945
48.0710952,229,26.0143603,109.349182,202.98564
48.0915305,239,39.62473,109.300442,199.37527
48.1119658,199,2.14579286,109.251682,196.854207
48.1324011,218,22.6405826,109.202903,195.359417
48.1528365,189,-5.88032116,109.154104,194.880321
48.1732718,200,4.57628417,109.105283,195.423716
48.1937071,183,-14.010845,109.05644,197.010845
48.2141424,163,-36.687248,109.007575,199.687248
48.2345777,190,-13.5217794,108.958686,203.521779
48.255013,218,9.40513828,108.909774,208.594862
48.2754484,252,36.9054811,108.860836,215.094519
48.2958837,213,-10.4787333,108.811873,223.478733
48.316319,273,39.0017498,108.762884,233.99825
48.3367543,264,16.8234021,108.713867,247.176598
48.3571896,277,13.2717677,108.664822,263.728232
48.377625,352,67.3120791,108.615749,284.687921
48.3980603,341,29.4418227,108.566645,311.558177
48.4184956,360,13.4030356,108.517512,346.596964
48.4389309,410,16.6127007,108.468347,393.387299
48.4593662,456,-1.78803511,108.41915,457.788035
48.4798015,578,27.282562,108.369919,550.717438
48.5002369,657,-37.4218171,108.320655,694.421817
48.5206722,872,-63.2436097,108.271356,935.24361
48.5411075,1220,-138.945231,108.222021,1358.94523
48.5615428,1959,-123.555044,108.17265,2082.55504
48.5819781,3099,-56.0766456,108.123241,3155.07665
48.6024134,4244,-47.2203432,108.073793,4291.22034
48.6228488,4573,-152.310155,108.024306,4725.31016
48.6432841,3909,-146.098514,107.974778,4055.09851
48.6637194,3110,59.9978412,107.925209,3050.00216
48.6841547,2563,135.951667,107.875598,2427.04833
48.70459,2334,7.14622251,107.825943,2326.85378
48.7250253,2621,44.5199171,107.776244,2576.48008
48.7454607,2693,-77.9418286,107.7265,2770.94183
48.765896,2402,-96.7847926,107.676709,2498.78479
48.7863313,1807,-70.410814,107.626871,1877.41081
48.8067666,1260,-36.5922297,107.576985,1296.59223
48.8272019,913,12.8897438,107.527049,900.110256
48.8476372,667,6.71348108,107.477063,660.286519
48.8680726,525,6.64522647,107.427025,518.354774
48.8885079,388,-41.8805391,107.376935,429.880539
48.9089432,333,-37.6201318,107.326792,370.620132
48.9293785,345,16.6630548,107.276593,328.336945
48.9498138,298,1.07022462,107.226339,296.929775
48.9702491,240,-32.9904666,107.176029,272.990467
48.9906845,244,-10.4137171,107.12566,254.413717
49.0111198,196,-43.8240931,107.075233,239.824093
49.0315551,196,-32.2923605,107.024746,228.292361
49.0519904,194,-25.1777245,106.974197,219.177724
49.0724257,204,-8.03417079,106.923587,212.034171
49.092861,198,-8.55300477,106.872913,206.553005
49.1132964,192,-10.5272319,106.822175,202.527232
49.1337317,181,-18.8298648,106.771372,199.829865
49.154167,209,10.598318,106.720501,198.401682
49.1746023,193,-5.24589729,106.669564,198.245897
49.1950376,192,-7.42824858,106.618557,199.428249
49.2154729,201,-1.08137127,106.567481,202.081371
49.2359083,221,14.588224,106.516333,206.411776
49.2563436,210,-2.70555552,106.465113,212.705556
49.2767789,226,4.67655338,106.413821,221.323447
49.2972142,195,-37.6642728,106.362453,232.664273
49.3176495,255,7.94369532,106.311011,247.056305
49.3380848,229,-35.5246723,106.259491,264.524672
49.3585202,302,17.5783223,106.207894,284.421678
49.3789555,320,15.0620251,106.156218,304.937975
49.3993908,319,-3.81677995,106.104462,322.81678
49.4198261,349,14.3318556,106.052625,334.668144
49.4402614,346,7.4912195,106.000705,338.50878
49.4606967,327,-8.06373459,105.948703,335.063735
49.4811321,337,9.8012895,105.896615,327.198711
49.5015674,312,-5.89731991,105.844442,317.89732
49.5220027,310,1.42704406,105.792182,308.572956
49.542438,300,1.19768152,105.739835,298.802318
49.5628733,318,30.5930768,105.687398,287.406923
49.5833086,308,34.2048741,105.634872,273.795126
49.603744,269,10.4237508,105.582254,258.576249
49.6241793,272,28.8615141,105.529543,243.138486
49.6446146,230,1.18337082,105.47674,228.816629
49.6650499,236,19.6005973,105.423841,216.399403
49.6854852,211,4.89355017,105.370847,206.10645
49.7059205,216,18.3254496,105.317757,197.67455
49.7263559,202,11.9345809,105.264568,190.065419
49.7467912,197,14.6103415,105.211281,182.389659
49.7672265,204,25.9036424,105.157893,178.096358
49.7876618,201,25.9514401,105.104405,175.04856
49.8080971,166,-6.62252377,105.050814,172.622524
49.8285324,201,30.3764854,104.99712,170.623515
49.8489678,186,17.0871189,104.943322,168.912881
49.8694031,157,-10.3810796,104.889419,167.38108
49.8898384,162,-3.82263994,104.835409,165.82264
49.9102737,155,-8.43025003,104.781291,163.43025
49.930709,163,3.34330533,104.727066,159.656695
49.9511443,189,30.5914133,104.67273,158.408587
49.9715797,189,31.5993154,104.618285,157.400685
49.992015,173,16.1846529,104.563728,156.815347
50.0124503,179,22.4098628,104.509058,156.590137
50.0328856,171,14.1127774,104.454275,156.887223
50.0533209,179,21.0361151,104.399377,157.963885
50.0737562,186,25.7154717,104.344364,160.284528
50.0941916,180,15.2386186,104.289235,164.761381
50.1146269,205,31.7180073,104.233988,173.281993
50.1350622,218,28.5738818,104.178623,189.426118
50.1554975,252,33.8491608,104.123139,218.150839
50.1759328,297,34.6902652,104.067534,262.309735
50.1963681,309,-2.89351167,104.011809,311.893512
50.2168035,356,20.4414142,103.955961,335.558586
50.2372388,384,72.187141,103.899991,311.812859
50.2576741,326,58.4994247,103.843897,267.500575
50.2781094,269,33.9947109,103.787679,235.005289
50.2985447,249,24.4555087,103.731335,224.544491
50.31898,261,28.7909357,103.674865,232.209064
50.3394154,282,37.7754083,103.618267,244.224592
50.3598507,251,10.0289525,103.561542,240.971047
50.380286,217,-1.23763945,103.504689,218.237639
50.4007213,206,14.8359881,103.447705,191.164012
50.4211566,185,14.622869,103.390592,170.377131
50.4415919,180,22.8513774,103.333348,157.148623
50.4620273,164,14.7280922,103.275972,149.271908
50.4824626,164,19.4652529,103.218463,144.534747
50.5028979,152,10.447573,103.160822,141.552427
50.5233332,155,15.4156433,103.103046,139.584357
50.5437685,178,39.7427669,103.045137,138.257233
50.5642038,156,18.6266226,102.987092,137.373377
50.5846392,155,18.1825497,102.928911,136.81745
50.6050745,143,6.48321288,102.870594,136.516787
50.6255098,141,4.57635968,102.81214,136.42364
50.6459451,144,7.49351164,102.753549,136.506488
50.6663804,132,-4.74805724,102.69482,136.748057
50.6868157,134,-3.1414246,102.635951,137.141425
50.7072511,145,7.34273847,102.576944,137.657262
50.7276864,150,11.7111259,102.517797,138.288874
50.7481217,133,-6.03584178,102.45851,139.035842
50.768557,150,10.0956125,102.399083,139.904388
50.7889923,155,14.0886557,102.339514,140.911344
50.8094276,120,-22.0505221,102.279804,142.050522
50.829863,124,-19.3280221,102.219952,143.328022
50.8502983,152,7.24921113,102.159958,144.750789
50.8707336,142,-4.32892362,102.099821,146.328924
50.8911689,132,-16.0779767,102.039541,148.077977
50.9116042,160,9.97247683,101.979118,150.027523
50.9320396,136,-16.1542939,101.918551,152.154294
50.9524749,136,-18.4372291,101.857841,154.437229
50.9729102,162,5.09151271,101.796987,156.908487
50.9933455,170,10.4235777,101.735988,159.576422
51.0137808,155,-7.4414409,101.674845,162.441441
51.0342161,153,-12.5002085,101.613557,165.500208
51.0546515,154,-14.7467306,101.552124,168.746731
51.0750868,169,-3.17579108,101.490547,172.175791
51.0955221,167,-8.78294872,101.428824,175.782949
51.1159574,162,-17.5685188,101.366957,179.568519
51.1363927,190,6.46398597,101.304944,183.536014
51.156828,163,-24.7011817,101.242786,187.701182
51.1772634,178,-14.0876074,101.180483,192.087607
51.1976987,180,-16.7224153,101.118035,196.722415
51.218134,209,7.36809147,101.055442,201.631909
51.2385693,213,6.15769242,100.992704,206.842308
51.2590046,199,-13.4252964,100.929821,212.425296
51.2794399,247,28.5278741,100.866794,218.472126
51.2998753,241,16.4265693,100.803622,224.573431
51.3203106,229,-1.76326649,100.740305,230.763266
51.3407459,218,-18.948203,100.676844,236.948203
51.3611812,277,34.0659319,100.61324,242.934068
51.3816165,246,-2.70115419,100.549492,248.701154
51.4020518,255,0.958195039,100.485601,254.041805
51.4224872,261,2.2825487,100.421567,258.717451
51.4429225,273,10.4335573,100.35739,262.566443
51.4633578,295,29.510953,100.293071,265.489047
51.4837931,264,-3.45064164,100.22861,267.450642
51.5042284,267,-1.47670272,100.164009,268.476703
51.5246637,264,-4.61985493,100.099266,268.619855
51.5450991,244,-23.9671069,100.034384,267.967107
51.5655344,285,18.1619526,99.9693613,266.838047
51.5859697,272,6.66009008,99.9042,265.33991
51.606405,254,-9.68877944,99.8389002,263.688779
51.6268403,278,15.8366842,99.7734627,262.163316
51.6472756,312,50.8159621,99.7078881,261.184038
51.667711,261,-0.441096444,99.6421772,261.441096
51.6881463,273,8.90593584,99.5763307,264.094064
51.7085816,253,-17.8117061,99.5103494,270.811706
51.7290169,259,-23.9995424,99.4442341,282.999542
51.7494522,281,-18.1047242,99.3779857,299.104724
51.7698875,285,-26.2839051,99.3116051,311.283905
51.7903229,260,-50.3503077,99.2450932,310.350308
51.8107582,263,-35.6061405,99.178451,298.606141
51.8311935,236,-51.2439293,99.1116795,287.243929
51.8516288,235,-48.2081465,99.0447796,283.208147
51.8720641,248,-39.2068554,98.9777525,287.206855
51.8924994,232,-64.4894544,98.9105993,296.489454
51.9129348,236,-69.5826035,98.8433211,305.582603
51.9333701,258,-51.8068712,98.7759191,309.806871
51.9538054,252,-58.6528622,98.7083945,310.652862
51.9742407,246,-66.8206783,98.6407486,312.820678
51.994676,289,-30.0767467,98.5729826,319.076747
52.0151113,312,-17.7194305,98.5050978,329.71943
52.0355467,274,-70.2995581,98.4370957,344.299558
52.055982,334,-28.5309038,98.3689775,362.530904
52.0764173,391,6.53677639,98.3007449,384.463224
52.0968526,432,21.5699524,98.2323991,410.430048
52.1172879,434,-6.97350051,98.1639418,440.973501
52.1377232,483,6.20149377,98.0953745,476.798506
52.1581586,522,3.26084109,98.0266987,518.739159
52.1785939,593,25.2814166,97.9579161,567.718583
52.1990292,687,62.196759,97.8890284,624.803241
52.2194645,779,88.0649809,97.8200373,690.935019
52.2398998,811,44.3363752,97.7509444,766.663625
52.2603351,967,115.143742,97.6817517,851.856258
52.2807705,1004,58.8814327,97.6124608,945.118567
52.3012058,1146,102.843554,97.5430738,1043.15645
52.3216411,1135,-5.34017298,97.4735924,1140.34017
52.3420764,1219,-9.94243199,97.4040186,1228.94243
52.3625117,1254,-46.4987044,97.3343544,1300.4987
52.382947,1309,-39.180696,97.2646018,1348.1807
52.4033824,1286,-83.1311847,97.1947629,1369.13118
52.4238177,1280,-85.282678,97.1248397,1365.28268
52.444253,1272,-69.8966435,97.0548345,1341.89664
52.4646883,1208,-96.4262346,96.9847493,1304.42623
52.4851236,1194,-62.9785824,96.9145865,1256.97858
52.5055589,1207,6.2272106,96.8443483,1200.77279
52.5259943,1127,-9.11669617,96.774037,1136.1167
52.5464296,1028,-35.494811,96.7036549,1063.49481
52.5668649,957,-27.7430429,96.6332044,984.743043
52.5873002,952,48.9403355,96.5626879,903.059665
52.6077355,810,-12.1383195,96.492108,822.138319
52.6281708,810,64.8056649,96.4214671,745.194335
52.6486062,726,51.5902453,96.3507678,674.409755
52.6690415,684,73.1319681,96.2800127,610.868032
52.6894768,660,105.21697,96.2092044,554.78303
52.7099121,581,75.1918483,96.1383456,505.808152
52.7303474,511,47.6978138,96.0674389,463.302186
52.7507827,512,85.4862365,95.9964873,426.513764
52.7712181,434,39.3084721,95.9254934,394.691528
52.7916534,388,20.8589565,95.8544602,367.141043
52.8120887,450,106.751647,95.7833904,343.248353
52.832524,345,22.5148329,95.7122871,322.485167
52.8529593,312,7.59400917,95.6411532,304.405991
52.8733946,297,8.36179604,95.5699917,288.638204
52.89383,298,23.1283873,95.4988057,274.871613
52.9142653,264,1.15372946,95.4275983,262.846271
52.9347006,235,-17.3420488,95.3563725,252.342049
52.9551359,227,-16.2059657,95.2851317,243.205966
52.9755712,237,1.69528932,95.2138789,235.304711
52.9960065,213,-15.5997007,95.1426175,228.599701
53.0164419,214,-9.04634845,95.0713508,223.046348
53.0368772,207,-11.6033514,95.0000821,218.603351
53.0573125,205,-10.3053756,94.9288149,215.305376
53.0777478,203,-10.2474923,94.8575524,213.247492
53.0981831,182,-30.6077459,94.7862983,212.607746
53.1186184,157,-56.6943276,94.7150561,213.694328
53.1390538,180,-37.0928214,94.6438292,217.092821
53.1594891,188,-35.8547658,94.5726213,223.854766
53.1799244,218,-18.0537384,94.501436,236.053738
53.2003597,253,-4.9515829,94.430277,257.951583
53.220795,265,-32.3329107,94.3591481,297.332911
53.2412303,372,6.84852449,94.2880529,365.151476
53.2616657,462,-6.30013706,94.2169953,468.300137
53.282101,594,6.23334226,94.1459791,587.766658
53.3025363,664,5.66259457,94.0750083,658.337405
53.3229716,597,-27.4258163,94.0040867,624.425816
53.3434069,504,-22.9878642,93.9332183,526.987864
53.3638422,456,15.8909277,93.8624071,440.109072
53.3842776,421,23.3088908,93.7916571,397.691109
53.4047129,376,-23.8852335,93.7209725,399.885233
53.4251482,414,-14.4586048,93.6503574,428.458605
53.4455835,449,2.80271628,93.5798158,446.197284
53.4660188,420,0.923859102,93.5093521,419.076141
53.4864542,341,-16.9191191,93.4389704,357.919119
53.5068895,289,-6.74933944,93.3686751,295.749339
53.5273248,214,-35.0871953,93.2984705,249.087195
53.5477601,206,-11.8725047,93.2283609,217.872505
53.5681954,167,-30.2269967,93.1583507,197.226997
53.5886307,165,-17.9306487,93.0884443,182.930649
53.6090661,171,-1.40587181,93.0186463,172.405872
53.6295014,148,-16.2786479,92.948961,164.278648
53.6499367,137,-20.8159242,92.8793932,157.815924
53.670372,129,-23.5828735,92.8099473,152.582873
53.6908073,139,-9.28985517,92.7406279,148.289855
53.7112426,123,-21.7306405,92.6714398,144.73064
53.731678,153,11.2506186,92.6023876,141.749381
53.7521133,117,-22.2327646,92.533476,139.232765
53.7725486,146,8.90414627,92.4647098,137.095854
53.7929839,129,-6.27354472,92.3960938,135.273545
53.8134192,116,-17.7156916,92.3276328,133.715692
53.8338545,138,5.61676887,92.2593316,132.383231
53.8542899,118,-13.2452552,92.1911953,131.245255
53.8747252,114,-16.2776328,92.1232286,130.277633
53.8951605,113,-16.4684556,92.0554366,129.468456
53.9155958,122,-6.82125628,91.9878242,128.821256
53.9360311,124,-4.28982555,91.9203965,128.289826
53.9564664,143,15.1782001,91.8531585,127.8218
53.9769018,127,-0.429492212,91.7861153,127.429492
53.9973371,138,10.8971829,91.7192721,127.102817
54.0177724,136,9.17453247,91.652634,126.825468
54.0382077,137,10.4185736,91.5862061,126.581426
54.058643,152,25.6440579,91.5199936,126.355942
54.0790783,133,6.86346206,91.4540019,126.136538
54.0995137,135,9.08606808,91.3882361,125.913932
54.119949,144,18.3174322,91.3227016,125.682568
54.1403843,118,-7.44060333,91.2574037,125.440603
54.1608196,134,8.81059492,91.1923476,125.189405
54.1812549,141,16.0671372,91.1275388,124.932863
54.2016902,140,15.3224442,91.0629827,124.677556
54.2221256,128,3.56631375,90.9986847,124.433686
54.2425609,125,0.793107877,90.9346502,124.206892
54.2629962,132,8.00511341,90.8708847,123.994887
54.2834315,122,-1.81304378,90.8073937,123.813044
54.3038668,141,17.3275571,90.7441826,123.672443
54.3243021,126,2.4165734,90.6812571,123.583427
54.3447375,119,-4.55648094,90.6186227,123.556481
54.3651728,132,8.39792995,90.5562849,123.60207
54.3856081,152,28.2694441,90.4942493,123.730556
54.4060434,136,12.0479349,90.4325216,123.952065
54.4264787,150,25.7299975,90.3711074,124.270003
54.446914,122,-2.63342582,90.3100122,124.633426
54.4673494,136,11.0454267,90.2492419,124.954573
54.4877847,126,0.434803869,90.188802,125.565196
54.50822,117,-9.44459162,90.1286983,126.444592
54.5286553,117,-10.5250028,90.0689364,127.525003
54.5490906,138,9.17548314,90.009522,128.824517
54.5695259,127,-3.38571402,89.950461,130.385714
54.5899613,129,-3.26862069,89.891759,132.268621
54.6103966,151,16.4393898,89.8334218,134.56061
54.6308319,146,8.60996526,89.7754552,137.390035
54.6512672,154,13.0836882,89.7178648,140.916312
54.6717025,155,9.5381454,89.6606566,145.461855
54.6921378,140,-12.1826862,89.6038363,152.182686
54.7125732,156,-6.53981925,89.5474097,162.539819
54.7330085,206,27.2311307,89.4913825,178.768869
54.7534438,193,-9.85410638,89.4357606,202.854106
54.7738791,256,23.2119575,89.3805498,232.788042
54.7943144,285,27.4897258,89.3257559,257.510274
54.8147497,280,17.5748156,89.2713847,262.425184
54.8351851,253,4.65293492,89.217442,248.347065
54.8556204,248,16.1715135,89.1639337,231.828487
54.8760557,227,2.33718777,89.1108654,224.662812
54.896491,245,15.9157398,89.0582431,229.08426
54.9169263,248,5.49229256,89.0060725,242.507707
54.9373616,267,8.27719376,88.9543594,258.722806
54.957797,250,-19.1452217,88.9031096,269.145222
54.9782323,236,-34.0699248,88.8523289,270.069925
54.9986676,287,19.820134,88.802023,267.179866
55.0191029,268,0.478859969,88.7521978,267.52114
55.0395382,272,-1.61384016,88.7028589,273.61384
55.0599735,306,20.5510786,88.6540121,285.448921
55.0804089,296,-6.66309624,88.6056631,302.663096
55.1008442,341,15.7730164,88.5578177,325.226984
55.1212795,330,-23.4545591,88.5104814,353.454559
55.1417148,403,15.2542991,88.4636601,387.745701
55.1621501,419,-9.14220866,88.4173593,428.142209
55.1825854,436,-37.6620329,88.3715848,473.662033
55.2030208,539,17.5125751,88.326342,521.487425
55.2234561,533,-33.4627445,88.2816366,566.462744
55.2438914,614,12.1965508,88.2374742,601.803449
55.2643267,646,24.4394674,88.1938603,621.560533
55.284762,642,18.2487985,88.1508004,623.751202
55.3051973,633,21.4257387,88.1083001,611.574261
55.3256327,602,10.635491,88.0663647,591.364509
55.346068,598,29.0155408,88.0249997,568.984459
55.3665033,585,37.7149526,87.9842105,547.285047
55.3869386,493,-32.7343954,87.9440025,525.734395
55.4073739,489,-12.6525744,87.904381,501.652574
55.4278092,456,-16.6648204,87.8653512,472.66482
55.4482446,455,16.3161941,87.8269184,438.683806
55.4686799,408,6.29266591,87.7890879,401.707334
55.4891152,367,2.37400924,87.7518647,364.625991
55.5095505,340,10.1052155,87.7152541,329.894784
55.5299858,305,6.06893579,87.679261,298.931064
55.5504211,261,-11.1917762,87.6438906,272.191776
55.5708565,257,7.47975942,87.6091477,249.520241
