'y-axis saved as y
'x,PKT-3-105-1_BMY2O3_2MnO2_FlowO2_650_24.raw,Diff,Bkg,Ycalc
44.1679497,131,0.0578952035,102.522204,130.942105
44.188385,115,-15.5973301,102.490093,130.59733
44.2088203,136,5.55320734,102.458152,130.446793
44.2292556,135,4.54224597,102.426381,130.457754
44.249691,118,-12.6287765,102.394784,130.628777
44.2701263,137,5.86150641,102.363364,131.138494
44.2905616,119,-12.9243464,102.332122,131.924346
44.3109969,105,-28.0547399,102.301061,133.05474
44.3314322,142,7.42735701,102.270184,134.572643
44.3518675,123,-13.5624441,102.239493,136.562444
44.3723029,146,6.91670987,102.20899,139.08329
44.3927382,146,3.73006534,102.178677,142.269935
44.4131735,128,-18.3259834,102.148557,146.325983
44.4336088,143,-8.50310767,102.118631,151.503108
44.4540441,150,-8.13289711,102.088903,158.132897
44.4744794,149,-17.5831584,102.059375,166.583158
44.4949148,157,-20.2325669,102.030047,177.232567
44.5153501,185,-5.41829865,102.000923,190.418299
44.5357854,180,-26.0371397,101.972005,206.03714
44.5562207,192,-31.0667044,101.943294,223.066704
44.576656,192,-47.1765622,101.914793,239.176562
44.5970913,203,-48.1334418,101.886504,251.133442
44.6175267,209,-47.4484122,101.858428,256.448412
44.637962,194,-61.1794158,101.830567,255.179416
44.6583973,213,-36.8094862,101.802923,249.809486
44.6788326,192,-51.1281076,101.775499,243.128108
44.6992679,206,-30.3066947,101.748295,236.306695
44.7197032,181,-47.7760651,101.721315,228.776065
44.7401386,156,-63.5869364,101.694558,219.586936
44.7605739,148,-60.7549776,101.668028,208.754978
44.7810092,183,-14.4060075,101.641725,197.406007
44.8014445,160,-26.9220384,101.615651,186.922038
44.8218798,157,-21.1942142,101.589809,178.194214
44.8423151,160,-11.4949,101.564198,171.4949
44.8627505,180,13.3064614,101.538822,166.693539
44.8831858,152,-11.4895507,101.513681,163.489551
44.9036211,134,-27.6193495,101.488777,161.61935
44.9240564,161,-0.0160512712,101.464112,161.016051
44.9444917,158,-3.24934265,101.439686,161.249343
44.964927,170,8.71768021,101.415501,161.28232
44.9853624,132,-29.8296486,101.391558,161.829649
45.0057977,166,2.9907596,101.367859,163.00924
45.026233,159,-6.00039449,101.344404,165.000394
45.0466683,157,-11.0404852,101.321196,168.040485
45.0671036,151,-21.332201,101.298234,172.332201
45.0875389,158,-20.1672899,101.275521,178.16729
45.1079743,181,-4.88389737,101.253057,185.883897
45.1284096,174,-21.7003285,101.230843,195.700328
45.1488449,201,-6.47271054,101.208881,207.472711
45.1692802,242,21.6776875,101.187171,220.322312
45.1897155,240,7.59984147,101.165713,232.400159
45.2101508,233,-8.24708766,101.14451,241.247088
45.2305862,259,14.0141324,101.123562,244.985868
45.2510215,224,-19.5676936,101.10287,243.567694
45.2714568,267,28.270783,101.082434,238.729217
45.2918921,224,-8.54741895,101.062255,232.547419
45.3123274,209,-17.0354351,101.042334,226.035435
45.3327627,214,-4.90052484,101.022672,218.900525
45.3531981,206,-4.44762572,101.003269,210.447626
45.3736334,202,1.36490471,100.984125,200.635095
45.3940687,186,-4.21577793,100.965242,190.215778
45.414504,197,16.7691703,100.946619,180.23083
45.4349393,173,1.55644019,100.928258,171.44356
45.4553746,143,-21.16636,100.910158,164.16636
45.47581,155,-3.38390487,100.892321,158.383905
45.4962453,151,-2.93954656,100.874745,153.939547
45.5166806,169,18.3633549,100.857433,150.636645
45.5371159,141,-7.29043343,100.840383,148.290433
45.5575512,146,-0.758218495,100.823596,146.758218
45.5779865,159,13.0612742,100.807073,145.938726
45.5984219,125,-20.7681775,100.790813,145.768178
45.6188572,129,-17.2165299,100.774816,146.21653
45.6392925,140,-7.2848359,100.759083,147.284836
45.6597278,146,-3.00385498,100.743614,149.003855
45.6801631,144,-7.43303694,100.728409,151.433037
45.7005984,130,-24.658131,100.713467,154.658131
45.7210338,166,7.21321212,100.698788,158.786788
45.7414691,168,4.04895032,100.684373,163.95105
45.7619044,181,10.6739026,100.67022,170.326097
45.7823397,173,-5.12014555,100.656331,178.120146
45.802775,199,11.362649,100.642705,187.637351
45.8232104,205,5.53012185,100.62934,199.469878
45.8436457,231,16.75241,100.616238,214.24759
45.864081,223,-9.4337637,100.603397,232.433764
45.8845163,249,-4.96865844,100.590818,253.968658
45.9049516,236,-41.843615,100.578499,277.843615
45.9253869,315,12.9986973,100.566441,302.001303
45.9458223,308,-16.192483,100.554643,324.192483
45.9662576,303,-40.614823,100.543103,343.614823
45.9866929,357,-4.60112646,100.531822,361.601126
46.0071282,360,-19.9711257,100.520799,379.971126
46.0275635,353,-45.2543681,100.510033,398.254368
46.0479988,358,-54.0080386,100.499524,412.008039
46.0684342,401,-13.9254566,100.48927,414.925457
46.0888695,367,-38.421507,100.479271,405.421507
46.1093048,369,-17.9788389,100.469526,386.978839
46.1297401,331,-34.4294167,100.460034,365.429417
46.1501754,329,-15.647943,100.450795,344.647943
46.1706107,361,35.9234669,100.441806,325.076533
46.1910461,304,-1.06818774,100.433068,305.068188
46.2114814,282,-1.38156696,100.424579,283.381567
46.2319167,265,4.22546366,100.416337,260.774536
46.252352,255,15.8764748,100.408343,239.123525
46.2727873,234,14.0403829,100.400594,219.959617
46.2932226,228,24.1042173,100.39309,203.895783
46.313658,169,-21.8406874,100.385829,190.840687
46.3340933,186,5.61741561,100.37881,180.382584
46.3545286,183,10.9549243,100.372032,172.045076
46.3749639,174,8.59894768,100.365493,165.401052
46.3953992,184,23.8976614,100.359192,160.102339
46.4158345,166,10.1171959,100.353127,155.882804
46.4362699,138,-14.543002,100.347297,152.543002
46.4567052,143,-6.88250686,100.3417,149.882507
46.4771405,155,7.1928007,100.336336,147.807199
46.4975758,161,14.7647471,100.331201,146.235253
46.5180111,137,-8.1035362,100.326295,145.103536
46.5384464,146,1.63271313,100.321616,144.367287
46.5588818,153,9.00293701,100.317162,143.997063
46.5793171,143,-0.97666487,100.312932,143.976665
46.5997524,137,-7.30232029,100.308923,144.30232
46.6201877,166,21.0156283,100.305134,144.984372
46.640623,148,1.95262141,100.301563,146.047379
46.6610583,150,2.48541315,100.298208,147.514587
46.6814937,152,2.56760621,100.295067,149.432394
46.701929,155,3.12452737,100.292138,151.875473
46.7223643,152,-2.93813566,100.289419,154.938136
46.7427996,140,-18.743713,100.286908,158.743713
46.7632349,150,-13.4521689,100.284604,163.452169
46.7836702,165,-4.26607617,100.282503,169.266076
46.8041056,181,4.56768962,100.280604,176.43231
46.8245409,180,-5.23515164,100.278904,185.235152
46.8449762,192,-3.95427315,100.277401,195.954273
46.8654115,221,12.313016,100.276094,208.686984
46.8858468,239,15.8850054,100.274979,223.114995
46.9062821,225,-13.4377178,100.274054,238.437718
46.9267175,247,-6.30860295,100.273317,253.308603
46.9471528,266,-0.0637670112,100.272766,266.063767
46.9675881,307,31.487625,100.272398,275.512375
46.9880234,255,-27.0198868,100.272211,282.019887
47.0084587,247,-40.3119911,100.272201,287.311991
47.028894,318,24.5588963,100.272368,293.441104
47.0493294,294,-7.78834204,100.272707,301.788342
47.0697647,293,-19.6981039,100.273216,312.698104
47.0902,318,-7.66820504,100.273893,325.668205
47.1106353,316,-23.3487883,100.274736,339.348788
47.1310706,324,-27.4092345,100.27574,351.409234
47.1515059,327,-31.6048827,100.276904,358.604883
47.1719413,331,-27.2736122,100.278225,358.273612
47.1923766,355,4.46638388,100.279699,350.533616
47.2128119,307,-31.5653952,100.281325,338.565395
47.2332472,313,-13.2113887,100.283099,326.211389
47.2536825,282,-33.3944425,100.285018,315.394443
47.2741178,332,26.4564391,100.28708,305.543561
47.2945532,288,-6.93876953,100.289281,294.93877
47.3149885,290,7.36991579,100.291618,282.630084
47.3354238,324,54.6595513,100.294089,269.340449
47.3558591,295,38.1922181,100.29669,256.807782
47.3762944,242,-4.64069564,100.299418,246.640696
47.3967297,287,47.1963938,100.30227,239.803606
47.4171651,260,23.2728253,100.305244,236.727175
47.4376004,263,25.4600053,100.308334,237.539995
47.4580357,263,20.8144864,100.31154,242.185514
47.478471,283,32.6758839,100.314856,250.324116
47.4989063,304,42.9872077,100.318281,261.012792
47.5193416,314,41.676928,100.32181,272.323072
47.539777,284,2.57830513,100.325441,281.421695
47.5602123,282,-3.80190926,100.329169,285.801909
47.5806476,296,11.1065301,100.332993,284.89347
47.6010829,282,1.57372424,100.336907,280.426276
47.6215182,291,15.7842304,100.34091,275.21577
47.6419535,294,23.1290146,100.344996,270.870985
47.6623889,276,8.75612956,100.349164,267.24387
47.6828242,230,-33.240121,100.353408,263.240121
47.7032595,259,0.868482788,100.357727,258.131517
47.7236948,252,-0.293658183,100.362116,252.293658
47.7441301,243,-3.78071116,100.366571,246.780711
47.7645654,232,-10.4334065,100.37109,242.433406
47.7850008,230,-9.47408099,100.375668,239.474081
47.8054361,212,-25.5972635,100.380302,237.597264
47.8258714,253,16.7800165,100.384987,236.219984
47.8463067,209,-25.9317037,100.389722,234.931704
47.866742,235,1.4945568,100.3945,233.505443
47.8871773,225,-6.9942564,100.39932,231.994256
47.9076127,198,-32.5453375,100.404177,230.545338
47.928048,203,-26.279658,100.409067,229.279658
47.9484833,209,-19.234287,100.413987,228.234287
47.9689186,203,-24.4111881,100.418932,227.411188
47.9893539,220,-6.8445056,100.423899,226.844506
48.0097892,200,-26.6643945,100.428885,226.664395
48.0302246,200,-27.0971972,100.433884,227.097197
48.0506599,208,-20.3746547,100.438893,228.374655
48.0710952,245,14.3049542,100.443909,230.695046
48.0915305,221,-13.2106364,100.448927,234.210636
48.1119658,244,4.9653086,100.453944,239.034691
48.1324011,247,1.74809703,100.458954,245.251903
48.1528365,282,29.0757605,100.463955,252.924239
48.1732718,275,12.8945277,100.468943,262.105472
48.1937071,277,4.12502367,100.473913,272.874976
48.2141424,312,26.6396058,100.478861,285.360394
48.2345777,305,5.11011359,100.483783,299.889886
48.255013,324,7.05494657,100.488676,316.945053
48.2754484,327,-10.1109127,100.493534,337.110913
48.2958837,393,31.9383951,100.498355,361.061605
48.316319,405,15.4199217,100.503133,389.580078
48.3367543,443,19.3358844,100.507866,423.664116
48.3571896,546,81.3655201,100.512547,464.63448
48.377625,550,35.775066,100.517174,514.224934
48.3980603,611,36.3632521,100.521743,574.636748
48.4184956,652,3.41881936,100.526248,648.581181
48.4389309,712,-27.3203174,100.530687,739.320317
48.4593662,816,-34.3298509,100.535054,850.329851
48.4798015,888,-96.574939,100.539345,984.574939
48.5002369,1092,-50.9342901,100.543557,1142.93429
48.5206722,1206,-115.310188,100.547685,1321.31019
48.5411075,1402,-105.188702,100.551725,1507.1887
48.5615428,1707,28.8768403,100.555673,1678.12316
48.5819781,1835,28.927099,100.559523,1806.0729
48.6024134,1986,116.199753,100.563273,1869.80025
48.6228488,1985,117.639091,100.566918,1867.36091
48.6432841,1750,-66.8546821,100.570453,1816.85468
48.6637194,1627,-115.965098,100.573875,1742.9651
48.6841547,1547,-114.518348,100.577179,1661.51835
48.70459,1511,-62.8842685,100.58036,1573.88427
48.7250253,1485,12.2663133,100.583415,1472.73369
48.7454607,1371,18.3255698,100.586339,1352.67443
48.765896,1310,92.9660502,100.589128,1217.03395
48.7863313,1043,-33.3502358,100.591778,1076.35024
48.8067666,895,-47.088548,100.594284,942.088548
48.8272019,767,-54.9192318,100.596642,821.919232
48.8476372,654,-64.8487789,100.598847,718.848779
48.8680726,662,29.3952584,100.600897,632.604742
48.8885079,591,29.6950498,100.602785,561.30495
48.9089432,479,-23.5901564,100.604508,502.590156
48.9293785,473,18.8034903,100.606062,454.19651
48.9498138,440,25.8259281,100.607442,414.174072
48.9702491,396,15.0672733,100.608644,380.932727
48.9906845,361,7.75727717,100.609663,353.242723
49.0111198,322,-8.13615653,100.610497,330.136157
49.0315551,328,17.3394435,100.611139,310.660556
49.0519904,312,17.6864006,100.611586,294.313599
49.0724257,268,-12.6013311,100.611834,280.601331
49.092861,259,-10.1732574,100.611878,269.173257
49.1132964,278,18.2298989,100.611714,259.770101
49.1337317,262,9.80447755,100.611338,252.195522
49.154167,226,-20.3876797,100.610746,246.38768
49.1746023,231,-11.3231502,100.609933,242.32315
49.1950376,243,3.01730319,100.608895,239.982697
49.2154729,215,-24.4427219,100.607629,239.442722
49.2359083,235,-5.8549206,100.606129,240.854921
49.2563436,227,-17.4241102,100.604391,244.42411
49.2767789,200,-50.5233519,100.602412,250.523352
49.2972142,247,-12.3846237,100.600187,259.384624
49.3176495,246,-25.0502635,100.597713,271.050264
49.3380848,274,-10.9416334,100.594984,284.941633
49.3585202,293,-6.8429071,100.591997,299.842907
49.3789555,285,-28.5276612,100.588748,313.527661
49.3993908,349,25.7360584,100.585232,323.263942
49.4198261,315,-12.0293322,100.581446,327.029332
49.4402614,286,-38.7293686,100.577385,324.729369
49.4606967,302,-16.2326243,100.573045,318.232624
49.4811321,300,-10.0057676,100.568423,310.005768
49.5015674,268,-33.6176696,100.563514,301.61767
49.5220027,271,-22.191929,100.558315,293.191929
49.542438,288,4.06870794,100.552821,283.931292
49.5628733,275,1.88349752,100.547028,273.116502
49.5833086,276,15.2207054,100.540933,260.779295
49.603744,262,14.3624901,100.534531,247.63751
49.6241793,247,12.3849134,100.527818,234.615087
49.6446146,214,-8.48844962,100.520792,222.48845
49.6650499,217,5.17334518,100.513447,211.826655
49.6854852,226,22.9925324,100.50578,203.007468
49.7059205,204,8.01631571,100.497788,195.983684
49.7263559,217,26.4207007,100.489466,190.579299
49.7467912,208,21.4242205,100.48081,186.57578
49.7672265,196,12.2500563,100.471818,183.749944
49.7876618,214,31.9789237,100.462485,182.021076
49.8080971,175,-6.35395942,100.452807,181.353959
49.8285324,184,2.41979342,100.442781,181.580207
49.8489678,156,-26.2668265,100.432404,182.266827
49.8694031,185,2.22683196,100.421671,182.773168
49.8898384,195,12.4341669,100.410579,182.565833
49.9102737,165,-16.5955843,100.399124,181.595584
49.930709,216,35.6549515,100.387304,180.345049
49.9511443,179,-0.463569323,100.375114,179.463569
49.9715797,186,6.63648458,100.362551,179.363515
49.992015,185,4.8963455,100.349612,180.103655
50.0124503,219,37.4571596,100.336294,181.54284
50.0328856,212,28.3965658,100.322592,183.603434
50.0533209,180,-6.49676676,100.308504,186.496767
50.0737562,210,19.3114317,100.294026,190.688568
50.0941916,200,3.42095345,100.279155,196.579047
50.1146269,188,-16.3072304,100.263888,204.30723
50.1350622,223,9.41934061,100.248222,213.580659
50.1554975,227,3.44069042,100.232154,223.55931
50.1759328,214,-18.8925685,100.21568,232.892568
50.1963681,228,-12.0157009,100.198797,240.015701
50.2168035,250,6.34198776,100.181503,243.658012
50.2372388,263,19.6534892,100.163794,243.346511
50.2576741,244,4.35005986,100.145668,239.64994
50.2781094,245,11.1094439,100.127121,233.890556
50.2985447,246,18.6435113,100.108151,227.356489
50.31898,214,-6.63722376,100.088755,220.637224
50.3394154,245,31.4082857,100.06893,213.591714
50.3598507,206,0.212663634,100.048673,205.787336
50.380286,194,-3.03849601,100.027983,197.038496
50.4007213,198,10.2921527,100.006855,187.707847
50.4211566,214,35.6120829,99.9852876,178.387917
50.4415919,172,2.24002865,99.9632783,169.759971
50.4620273,179,16.7537046,99.9408244,162.246295
50.4824626,179,23.0206729,99.9179235,155.979327
50.5028979,139,-11.9148192,99.8945732,150.914819
50.5233332,143,-3.93116167,99.8707711,146.931162
50.5437685,137,-6.76975589,99.8465149,143.769756
50.5642038,140,-1.40814297,99.8218023,141.408143
50.5846392,148,8.24896117,99.7966312,139.751039
50.6050745,135,-3.74521442,99.7709994,138.745214
50.6255098,147,8.6335357,99.7449047,138.366464
50.6459451,130,-8.63776827,99.7183451,138.637768
50.6663804,133,-6.57064415,99.6913187,139.570644
50.6868157,149,7.85279481,99.6638234,141.147205
50.7072511,133,-10.2250509,99.6358573,143.225051
50.7276864,141,-4.41682964,99.6074187,145.41683
50.7481217,135,-12.1234377,99.5785057,147.123438
50.768557,130,-17.7659616,99.5491166,147.765962
50.7889923,147,-0.16207733,99.5192498,147.162077
50.8094276,160,14.3735344,99.4889035,145.626466
50.829863,128,-15.8017804,99.4580764,143.80178
50.8502983,176,33.8560675,99.4267667,142.143933
50.8707336,133,-7.72733912,99.3949732,140.727339
50.8911689,128,-11.3250474,99.3626944,139.325047
50.9116042,125,-12.6470125,99.329929,137.647013
50.9320396,122,-13.5992546,99.2966757,135.599255
50.9524749,127,-6.3427024,99.2629334,133.342702
50.9729102,155,23.8560799,99.2287009,131.14392
50.9933455,134,4.78995039,99.193977,129.21005
51.0137808,124,-3.63684372,99.1587609,127.636844
51.0342161,149,22.5744081,99.1230515,126.425592
51.0546515,140,14.4603247,99.086848,125.539675
51.0750868,138,13.0561019,99.0501495,124.943898
51.0955221,144,19.3980332,99.0129552,124.601967
51.1159574,144,19.5118268,98.9752646,124.488173
51.1363927,128,3.38353399,98.9370769,124.616466
51.156828,133,7.95433984,98.8983915,125.04566
51.1772634,152,26.3673311,98.8592081,125.632669
51.1976987,135,8.62461662,98.8195261,126.375383
51.218134,150,22.6244438,98.7793451,127.375556
51.2385693,159,30.3067838,98.7386651,128.693216
51.2590046,130,-0.393205205,98.6974855,130.393205
51.2794399,137,4.44107905,98.6558065,132.558921
51.2998753,139,3.69981629,98.6136277,135.300184
51.3203106,156,17.2193159,98.5709494,138.780684
51.3407459,172,28.8155087,98.5277714,143.184491
51.3611812,162,13.3352706,98.4840939,148.664729
51.3816165,173,17.7709536,98.4399172,155.229046
51.4020518,156,-6.52198929,98.3952415,162.521989
51.4224872,188,18.4503053,98.3500672,169.549695
51.4429225,136,-39.1427987,98.3043946,175.142799
51.4633578,176,-2.85580322,98.2582244,178.855803
51.4837931,188,8.26570373,98.211557,179.734296
51.5042284,172,-6.4374597,98.1643931,178.43746
51.5246637,210,33.6231172,98.1167334,176.376883
51.5450991,167,-7.65246895,98.0685788,174.652469
51.5655344,160,-13.5529021,98.01993,173.552902
51.5859697,152,-20.6714024,97.9707881,172.671402
51.606405,148,-23.4217412,97.9211542,171.421741
51.6268403,148,-21.595833,97.8710292,169.595833
51.6472756,170,2.47478005,97.8204144,167.52522
51.667711,139,-26.7702649,97.769311,165.770265
51.6881463,146,-18.7042812,97.7177205,164.704281
51.7085816,132,-32.2468037,97.6656441,164.246804
51.7290169,148,-16.0881559,97.6130835,164.088156
51.7494522,163,-0.823025877,97.5600402,163.823026
51.7698875,149,-14.2065567,97.5065158,163.206557
51.7903229,168,5.70254128,97.4525122,162.297459
51.8107582,150,-11.3034982,97.3980311,161.303498
51.8311935,140,-20.4518744,97.3430745,160.451874
51.8516288,150,-9.89893258,97.2876443,159.898933
51.8720641,146,-13.6055696,97.2317427,159.60557
51.8924994,162,2.55079077,97.1753717,159.449209
51.9129348,144,-15.3640455,97.1185336,159.364045
51.9333701,144,-15.4173483,97.0612308,159.417348
51.9538054,147,-12.7593536,97.0034656,159.759354
51.9742407,146,-14.5863421,96.9452406,160.586342
51.994676,139,-23.0727321,96.8865582,162.072732
52.0151113,146,-18.3440194,96.8274213,164.344019
52.0355467,163,-4.49874604,96.7678325,167.498746
52.055982,159,-12.6243149,96.7077946,171.624315
52.0764173,177,0.168476083,96.6473107,176.831524
52.0968526,170,-13.2880345,96.5863836,183.288034
52.1172879,189,-2.11801282,96.5250165,191.118013
52.1377232,187,-13.5472481,96.4632125,200.547248
52.1581586,207,-4.87730037,96.400975,211.8773
52.1785939,226,0.559471853,96.3383072,225.440528
52.1990292,286,44.4193761,96.2752126,241.580624
52.2194645,284,23.3871715,96.2116948,260.612829
52.2398998,294,11.3205748,96.1477573,282.679425
52.2603351,330,22.4268451,96.0834039,307.573155
52.2807705,383,47.9981546,96.0186383,335.001845
52.3012058,372,7.60619403,95.9534644,364.393806
52.3216411,393,0.328863882,95.8878862,392.671136
52.3420764,444,27.4060103,95.8219077,416.59399
52.3625117,473,39.7198888,95.7555332,433.280111
52.382947,461,19.4057136,95.6887667,441.594286
52.4033824,445,2.86040562,95.6216127,442.139594
52.4238177,452,15.1589267,95.5540755,436.841073
52.444253,391,-36.8705146,95.4861597,427.870515
52.4646883,401,-15.482034,95.4178698,416.482034
52.4851236,371,-31.8972516,95.3492105,402.897252
52.5055589,406,19.1873573,95.2801867,386.812643
52.5259943,346,-22.1388573,95.2108031,368.138857
52.5464296,324,-23.3751098,95.1410647,347.37511
52.5668649,336,10.5065671,95.0709765,325.493433
52.5873002,304,0.403246541,95.0005437,303.596753
52.6077355,308,25.4160231,94.9297715,282.583977
52.6281708,288,24.8946538,94.8586652,263.105346
52.6486062,255,9.37831767,94.7872302,245.621682
52.6690415,252,21.6588215,94.7154719,230.341178
52.6894768,240,22.7334245,94.6433961,217.266575
52.7099121,225,18.7634106,94.5710082,206.236589
52.7303474,204,7.06642858,94.4983142,196.933571
52.7507827,167,-22.116803,94.4253198,189.116803
52.7712181,190,7.42597681,94.3520309,182.574023
52.7916534,170,-7.18510847,94.2784537,177.185108
52.8120887,184,11.1029316,94.2045942,172.897068
52.832524,189,19.3476632,94.1304586,169.652337
52.8529593,173,5.60146104,94.0560532,167.398539
52.8733946,153,-13.0368244,93.9813844,166.036824
52.89383,173,7.55448208,93.9064587,165.445518
52.9142653,191,25.585963,93.8312827,165.414037
52.9347006,139,-26.6951563,93.7558629,165.695156
52.9551359,145,-21.1178156,93.6802062,166.117816
52.9755712,160,-6.71258861,93.6043193,166.712589
52.9960065,178,10.2835431,93.5282092,167.716457
53.0164419,191,21.5588495,93.4518829,169.44115
53.0368772,150,-22.1289018,93.3753474,172.128902
53.0573125,184,8.09977864,93.29861,175.900221
53.0777478,189,8.14576227,93.2216779,180.854238
53.0981831,185,-2.17270174,93.1445585,187.172702
53.1186184,216,20.9690344,93.0672592,195.030966
53.1390538,190,-14.8304989,92.9897875,204.830499
53.1594891,220,3.06954428,92.912151,216.930456
53.1799244,228,-3.50275846,92.8343575,231.502758
53.2003597,226,-22.3157346,92.7564146,248.315735
53.220795,255,-11.4526013,92.6783304,266.452601
53.2412303,307,22.843382,92.6001127,284.156618
53.2616657,311,11.9330943,92.5217695,299.066906
53.282101,330,20.9663562,92.4433091,309.033644
53.3025363,312,-1.13722754,92.3647395,313.137228
53.3229716,321,8.92406972,92.2860691,312.07593
53.3434069,295,-12.5465155,92.2073062,307.546515
53.3638422,319,17.9587781,92.1284592,301.041222
53.3842776,262,-31.3536804,92.0495368,293.35368
53.4047129,273,-11.5290456,91.9705475,284.529046
53.4251482,277,2.71616183,91.8915,274.283838
53.4455835,261,-1.57162073,91.812403,262.571621
53.4660188,250,0.91133927,91.7332654,249.088661
53.4864542,220,-14.7650912,91.6540962,234.765091
53.5068895,209,-11.526069,91.5749043,220.526069
53.5273248,213,5.94681719,91.4956988,207.053183
53.5477601,202,7.21563578,91.4164889,194.784364
53.5681954,186,2.03375912,91.3372837,183.966241
53.5886307,169,-5.6812796,91.2580927,174.68128
53.6090661,172,5.10509103,91.1789251,166.894909
53.6295014,158,-2.45620455,91.0997904,160.456205
53.6499367,163,7.8426475,91.0206982,155.157352
53.670372,188,37.1329409,90.941658,150.867059
53.6908073,175,27.5507358,90.8626796,147.449264
53.7112426,172,27.211622,90.7837725,144.788378
53.731678,131,-11.7957843,90.7049468,142.795784
53.7521133,136,-5.40854405,90.6262121,141.408544
53.7725486,138,-2.58794508,90.5475785,140.587945
53.7929839,141,0.681591909,90.469056,140.318408
53.8134192,149,8.39242305,90.3906547,140.607577
53.8338545,156,14.5120814,90.3123846,141.487919
53.8542899,155,11.9798632,90.234256,143.020137
53.8747252,143,-2.29876758,90.1562792,145.298768
53.8951605,152,3.53988871,90.0784644,148.460111
53.9155958,159,6.30840124,90.0008221,152.691599
53.9360311,154,-4.24150835,89.9233628,158.241508
53.9564664,192,26.5813965,89.8460968,165.418603
53.9769018,202,27.4092397,89.7690349,174.59076
53.9973371,227,40.8298401,89.6921876,186.17016
54.0177724,209,8.69709317,89.6155655,200.302907
54.0382077,198,-18.6559597,89.5391795,216.65596
54.058643,244,10.0380525,89.4630402,233.961948
54.0790783,255,5.37003582,89.3871586,249.629964
54.0995137,266,5.53216502,89.3115455,260.467835
54.119949,227,-37.3463715,89.2362118,264.346372
54.1403843,228,-33.741907,89.1611686,261.741907
54.1608196,249,-6.44804764,89.0864268,255.448048
54.1812549,266,17.2766403,89.0119975,248.72336
54.2016902,200,-43.4752499,88.9378919,243.47525
54.2221256,203,-36.7257471,88.8641211,239.725747
54.2425609,203,-33.1578107,88.7906963,236.157811
54.2629962,222,-9.28393752,88.7176287,231.283938
54.2834315,187,-37.5459527,88.6449297,224.545953
54.3038668,184,-32.5363538,88.5726105,216.536354
54.3243021,203,-5.27249755,88.5006824,208.272498
54.3447375,200,-0.401520838,88.4291569,200.401521
54.3651728,196,2.92395809,88.3580455,193.076042
54.3856081,185,-1.35186964,88.2873594,186.35187
54.4060434,176,-4.48416694,88.2171102,180.484167
54.4264787,152,-23.8292559,88.1473094,175.829256
54.446914,179,6.40431568,88.0779686,172.595684
54.4673494,159,-11.7284657,88.0090992,170.728466
54.4877847,164,-5.96123479,87.9407129,169.961235
54.50822,179,9.00566319,87.8728212,169.994337
54.5286553,175,4.29557474,87.8054357,170.704425
54.5490906,177,4.75554214,87.7385681,172.244458
54.5695259,209,34.0260496,87.6722301,174.97395
54.5899613,176,-3.29277363,87.6064332,179.292774
54.6103966,228,42.4839648,87.5411891,185.516035
54.6308319,208,14.2194722,87.4765095,193.780528
54.6512672,235,31.0980909,87.4124061,203.901909
54.6717025,200,-15.1776362,87.3488906,215.177636
54.6921378,247,20.6723872,87.2859747,226.327613
54.7125732,242,6.06581146,87.22367,235.934189
54.7330085,277,33.818851,87.1619882,243.181149
54.7534438,292,44.4638414,87.100941,247.536159
54.7738791,260,9.86785857,87.0405402,250.132141
54.7943144,284,32.016936,86.9807973,251.983064
54.8147497,267,13.1000661,86.921724,253.899934
54.8351851,268,11.7350722,86.863332,256.264928
54.8556204,272,12.8558254,86.8056329,259.144175
54.8760557,245,-17.5535759,86.7486384,262.553576
54.896491,262,-4.73984283,86.6923599,266.739843
54.9169263,270,-2.19675831,86.6368092,272.196758
54.9373616,268,-11.4240996,86.5819977,279.4241
54.957797,289,0.447854321,86.5279371,288.552146
54.9782323,236,-63.0635141,86.4746386,299.063514
54.9986676,311,1.21915887,86.422114,309.780841
55.0191029,322,2.65680778,86.3703745,319.343192
55.0395382,317,-10.2399864,86.3194316,327.239986
55.0599735,324,-10.5501554,86.2692966,334.550155
55.0804089,334,-9.52371452,86.2199808,343.523715
55.1008442,350,-6.38802284,86.1714956,356.388023
55.1212795,392,17.6160493,86.1238521,374.383951
55.1417148,365,-32.3945399,86.0770615,397.39454
55.1621501,415,-8.9651099,86.0311349,423.96511
55.1825854,458,6.46554887,85.9860834,451.534451
55.2030208,458,-18.7694063,85.941918,476.769406
55.2234561,498,2.01620462,85.8986496,495.983795
55.2438914,528,22.0297471,85.8562891,505.970253
55.2643267,541,35.6587755,85.8148474,505.341225
55.284762,526,30.5775275,85.7743351,495.422473
55.3051973,444,-35.6619021,85.734763,479.661902
55.3256327,511,49.1898078,85.6961416,461.810192
55.346068,454,9.80922655,85.6584814,444.190773
55.3665033,437,9.94370764,85.6217929,427.056292
55.3869386,406,-3.14808265,85.5860864,409.148083
55.4073739,406,17.0275237,85.5513722,388.972476
55.4278092,358,-7.99595403,85.5176603,365.995954
55.4482446,337,-4.03725656,85.484961,341.037257
55.4686799,338,22.2338958,85.4532841,315.766104
55.4891152,304,12.115558,85.4226395,291.884442
55.5095505,268,-2.5867749,85.3930369,270.586775
55.5299858,253,0.549154044,85.3644861,252.450846
55.5504211,243,5.40055669,85.3369965,237.599443
55.5708565,237,11.1024369,85.3105776,225.897563
55.5912918,236,18.9231092,85.2852387,217.076891
55.6117271,218,7.21456758,85.2609888,210.785432
