'y-axis saved as y
'x,PKT-3-103-1_Mn2O3_Y2O3_FlowO2_650_24.raw,Diff,Bkg,Ycalc
55.9182568,135,18.8275801,83.4371373,116.17242
55.9386922,115,-0.399803975,83.3004651,115.399804
55.9591275,119,4.19417995,83.164181,114.80582
55.9795628,111,-3.39934768,83.0283012,114.399348
55.9999981,113,-1.20057966,82.8928419,114.20058
56.0204334,139,24.7652146,82.7578192,114.234785
56.0408688,105,-9.54755237,82.6232494,114.547552
56.0613041,141,25.7039447,82.4891488,115.296055
56.0817394,130,13.4173754,82.3555339,116.582625
56.1021747,138,19.3896508,82.222421,118.610349
56.12261,121,-0.715719742,82.0898267,121.71572
56.1430453,114,-12.4571536,81.9577674,126.457154
56.1634807,146,12.2145572,81.8262598,133.785443
56.183916,145,-0.434332394,81.6953203,145.434332
56.2043513,193,28.1719321,81.5649657,164.828068
56.2247866,244,46.4610848,81.4352126,197.538915
56.2452219,312,62.8241876,81.3060778,249.175812
56.2656572,400,89.325156,81.1775779,310.674844
56.2860926,352,12.8107065,81.0497298,339.189294
56.3065279,307,4.25694024,80.9225502,302.74306
56.3269632,242,-3.76965646,80.796056,245.769656
56.3473985,209,1.86652459,80.670264,207.133475
56.3678338,215,23.6229894,80.545191,191.377011
56.3882691,226,31.3501311,80.420854,194.649869
56.4087045,260,47.6612924,80.2972697,212.338708
56.4291398,218,-12.3712894,80.1744553,230.371289
56.4495751,209,-15.8603805,80.0524274,224.86038
56.4700104,170,-25.2592737,79.9312031,195.259274
56.4904457,151,-13.7546534,79.8107993,164.754653
56.510881,160,16.4131848,79.6912328,143.586815
56.5313164,130,-0.412153807,79.5725207,130.412154
56.5517517,130,7.79836493,79.4546798,122.201635
56.572187,112,-4.93072505,79.337727,116.930725
56.5926223,124,10.5415345,79.2216792,113.458466
56.6130576,99,-12.1482063,79.1065533,111.148206
56.6334929,106,-3.63376244,78.9923662,109.633762
56.6539283,109,0.303167244,78.8791347,108.696833
56.6743636,99,-9.2033626,78.7668757,108.203363
56.6947989,90,-18.0695352,78.6556058,108.069535
56.7152342,107,-1.24287501,78.545342,108.242875
56.7356695,102,-6.69143957,78.4361009,108.69144
56.7561048,96,-13.4026717,78.3278992,109.402672
56.7765402,106,-4.4422032,78.2207536,110.442203
56.7969755,104,-8.12958962,78.1146807,112.12959
56.8174108,102,-12.569637,78.009697,114.569637
56.8378461,123,6.51220389,77.9058192,116.487796
56.8582814,121,2.46603937,77.8030636,118.533961
56.8787167,97,-23.8521308,77.7014468,120.852131
56.8991521,116,-7.45829287,77.6009849,123.458293
56.9195874,124,-2.36354356,77.5016944,126.363544
56.9400227,111,-18.58929,77.4035915,129.58929
56.960458,107,-26.1690999,77.3066922,133.1691
56.9808933,130,-7.15071511,77.2110128,137.150715
57.0013286,130,-11.6152832,77.1165692,141.615283
57.021764,138,-8.67163856,77.0233772,146.671639
57.0421993,135,-17.4004606,76.9314529,152.400461
57.0626346,138,-20.6814077,76.8408119,158.681408
57.0830699,135,-29.8836339,76.7514698,164.883634
57.1035052,155,-14.6791465,76.6634423,169.679146
57.1239405,163,-8.59609984,76.5767447,171.5961
57.1443759,161,-9.31402792,76.4913925,170.314028
57.1648112,158,-9.11128801,76.4074009,167.111288
57.1852465,128,-35.7273756,76.324785,163.727376
57.2056818,161,-0.224007255,76.2435598,161.224007
57.2261171,145,-14.867339,76.1637403,159.867339
57.2465524,165,5.78972791,76.0853411,159.210272
57.2669878,151,-7.39223057,76.0083769,158.392231
57.2874231,144,-12.5856391,75.9328623,156.585639
57.3078584,147,-6.6093274,75.8588115,153.609327
57.3282937,134,-16.6859091,75.7862388,150.685909
57.348729,135,-13.3397772,75.7151583,148.339777
57.3691643,149,1.92288845,75.6455838,147.077112
57.3895997,139,-8.05327557,75.5775291,147.053276
57.410035,171,22.6843467,75.5110079,148.315653
57.4304703,156,5.0479879,75.4460335,150.952012
57.4509056,156,0.870153074,75.3826192,155.129847
57.4713409,166,4.86880468,75.3207781,161.131195
57.4917762,178,8.60509042,75.260523,169.39491
57.5122116,200,19.4367915,75.2018667,180.563209
57.5326469,191,-4.64578584,75.1448217,195.645786
57.5530822,238,21.4768841,75.0894004,216.523116
57.5735175,292,46.2289713,75.0356147,245.771029
57.5939528,323,35.1082451,74.9834767,287.891755
57.6143881,393,42.1526045,74.932998,350.847396
57.6348235,536,86.8756348,74.8841901,449.124365
57.6552588,807,198.298304,74.8370643,608.701696
57.6756941,1221,352.687388,74.7916316,868.312612
57.6961294,1674,426.660741,74.7479027,1247.33926
57.7165647,1773,134.329077,74.7058883,1638.67092
57.737,1635,-122.95846,74.6655986,1757.95846
57.7574354,1349,-130.9782,74.6270438,1479.9782
57.7778707,1018,-81.3647403,74.5902335,1099.36474
57.798306,827,-19.828002,74.5551774,846.828002
57.8187413,803,56.8818624,74.5218847,746.118138
57.8391766,885,113.419337,74.4903644,771.580663
57.8596119,1038,148.455847,74.4606252,889.544153
57.8800473,1091,80.4037955,74.4326756,1010.5962
57.9004826,891,-99.3131211,74.4065236,990.313121
57.9209179,626,-176.750764,74.3821772,802.750764
57.9413532,505,-82.8008029,74.3596438,587.800803
57.9617885,375,-55.3990328,74.3389308,430.399033
57.9822238,301,-28.7814506,74.3200449,329.781451
58.0026592,242,-23.7954271,74.3029928,265.795427
58.0230945,172,-51.5410819,74.2877808,223.541082
58.0435298,170,-24.3673767,74.2744147,194.367377
58.0639651,159,-14.3928822,74.2629001,173.392882
58.0844004,127,-30.785858,74.2532423,157.785858
58.1048357,127,-18.8349191,74.2454461,145.834919
58.1252711,145,8.53774062,74.2395161,136.462259
58.1457064,109,-19.9630692,74.2354563,128.963069
58.1661417,103,-19.8631942,74.2332706,122.863194
58.186577,125,7.14181224,74.2329623,117.858188
58.2070123,116,2.21672489,74.2345344,113.783275
58.2274476,104,-6.36885639,74.2379896,110.368856
58.247883,128,20.6286997,74.2433299,107.3713
58.2683183,99,-5.78438301,74.2505572,104.784383
58.2887536,112,9.44968839,74.2596728,102.550312
58.3091889,109,8.38877166,74.2706778,100.611228
58.3296242,85,-13.9209278,74.2835724,98.9209278
58.3500595,103,5.55738513,74.2983569,97.4426149
58.3704949,92,-4.14674768,74.3150308,96.1467477
58.3909302,106,10.9905438,74.3335934,95.0094562
58.4113655,85,-9.01136929,74.3540432,94.0113693
58.4318008,90,-3.13673783,74.3763785,93.1367378
58.4522361,96,3.62722344,74.400597,92.3727766
58.4726714,104,12.2908295,74.426696,91.7091705
58.4931068,109,17.8622911,74.4546723,91.1377089
58.5135421,106,15.347979,74.4845221,90.652021
58.5339774,100,9.75260189,74.5162411,90.2473981
58.5544127,102,12.0793092,74.5498246,89.9206908
58.574848,104,14.3297198,74.5852673,89.6702802
58.5952834,100,10.5038735,74.6225633,89.4961265
58.6157187,97,7.60009562,74.6617062,89.3999044
58.636154,92,2.61475114,74.7026892,89.3852489
58.6565893,80,-9.45814267,74.7455047,89.4581427
58.6770246,102,12.3725,74.7901446,89.6275
58.6974599,99,9.09397481,74.8366004,89.9060252
58.7178953,101,10.6885372,74.8848627,90.3114628
58.7383306,88,-2.86839759,74.9349218,90.8683976
58.7587659,108,16.3892122,74.9867672,91.6107878
58.7792012,111,18.4146655,75.0403879,92.5853345
58.7996365,99,5.14468679,75.0957722,93.8553132
58.8200718,105,9.4972234,75.1529078,95.5027766
58.8405072,103,5.37787256,75.2117818,97.6221274
58.8609425,120,19.7092887,75.2723805,100.290711
58.8813778,96,-7.50269193,75.3346898,103.502692
58.9018131,106,-1.06539112,75.3986947,107.065391
58.9222484,100,-10.5738794,75.4643796,110.573879
58.9426837,106,-7.68178705,75.5317283,113.681787
58.9631191,111,-5.50367136,75.6007236,116.503671
58.9835544,117,-2.59316663,75.6713481,119.593167
59.0039897,121,-3.11514339,75.7435831,124.115143
59.024425,142,9.2814386,75.8174097,132.718561
59.0448603,145,-1.65490182,75.8928079,146.654902
59.0652956,190,21.0282888,75.9697571,168.971711
59.085731,264,58.8945955,76.0482359,205.105404
59.1061663,352,90.1290176,76.1282222,261.870982
59.1266016,411,74.000011,76.209693,336.999989
59.1470369,434,36.1881972,76.2926247,397.811803
59.1674722,367,-28.4562355,76.3769927,395.456236
59.1879075,284,-49.313565,76.4627718,333.313565
59.2083429,248,-17.0180782,76.5499357,265.018078
59.2287782,219,-3.99946129,76.6384574,222.999461
59.2492135,211,2.9989844,76.7283093,208.001016
59.2696488,255,39.4989322,76.8194625,215.501068
59.2900841,292,53.3230638,76.9118876,238.676936
59.3105194,276,16.6010765,77.0055542,259.398923
59.3309548,258,4.74109095,77.1004309,253.258909
59.3513901,219,0.0383177559,77.1964856,218.961682
59.3718254,168,-11.4267333,77.2936852,179.426733
59.3922607,146,-3.75615129,77.3919956,149.756151
59.412696,118,-12.5158539,77.4913819,130.515854
59.4331313,109,-9.23306393,77.5918083,118.233064
59.4535667,114,3.85237139,77.6932378,110.147629
59.474002,100,-4.615009,77.7956326,104.615009
59.4944373,117,16.302454,77.8989539,100.697546
59.5148726,89,-8.84877335,78.0031621,97.8487733
59.5353079,89,-6.73767393,78.1082161,95.7376739
59.5557432,98,3.84442885,78.2140743,94.1555712
59.5761786,89,-3.96601014,78.3206939,92.9660101
59.5966139,109,16.9231756,78.4280308,92.0768244
59.6170492,73,-18.4239348,78.5360403,91.4239348
59.6374845,88,-2.96156062,78.6446763,90.9615606
59.6579198,93,2.34394696,78.7538918,90.656053
59.6783551,94,3.51816342,78.8636386,90.4818366
59.6987905,81,-9.4185253,78.9738674,90.4185253
59.7192258,90,-0.44782187,79.0845278,90.4478219
59.7396611,90,-0.548934851,79.1955684,90.5489349
59.7600964,93,2.29378476,79.3069366,90.7062152
59.7805317,94,3.07036498,79.4185784,90.929635
59.800967,88,-3.19061892,79.5304389,91.1906189
59.8214024,92,0.524044619,79.6424619,91.4759554
59.8418377,93,1.22782628,79.7545902,91.7721737
59.862273,87,-5.06847313,79.8667652,92.0684731
59.8827083,89,-3.35672278,79.9789269,92.3567228
59.9031436,72,-20.631564,80.0910146,92.631564
59.9235789,85,-7.88967006,80.2029657,92.8896701
59.9440143,94,0.871178716,80.3147169,93.1288213
59.9644496,94,0.649405029,80.4262033,93.350595
59.9848849,106,12.4461587,80.5373588,93.5538413
60.0053202,97,3.26611857,80.648116,93.7338814
