'y-axis saved as y
'x,PKT-3-101-3_Mn2O3_Y2O3_6NaCl_FlowO2_650_24.raw,Diff,Ycalc,Bkg
44.3314322,115,-40.2718241,155.271824,132.760428
44.3518675,135,-19.8523739,154.852374,132.670945
44.3723029,144,-10.4926453,154.492645,132.581398
44.3927382,154,-0.190399709,154.1904,132.491793
44.4131735,127,-26.9439609,153.943961,132.402138
44.4336088,135,-18.7521842,153.752184,132.312438
44.4540441,137,-16.614437,153.614437,132.2227
44.4744794,122,-31.5305909,153.530591,132.132931
44.4949148,152,-1.50102421,153.501024,132.043136
44.5153501,139,-14.5266371,153.526637,131.953323
44.5357854,119,-34.6088772,153.608877,131.863497
44.5562207,156,2.25022031,153.74978,131.773665
44.576656,172,18.0478169,153.952183,131.683834
44.5970913,164,9.77484448,154.225156,131.594009
44.6175267,157,2.33284342,154.667157,131.504198
44.637962,130,-25.9123258,155.912326,131.414405
44.6583973,114,-44.9052345,158.905235,131.324638
44.6788326,151,-10.2717057,161.271706,131.234903
44.6992679,116,-46.4076731,162.407673,131.145205
44.7197032,154,-9.43835415,163.438354,131.055552
44.7401386,136,-28.504918,164.504918,130.965949
44.7605739,143,-22.5613101,165.56131,130.876403
44.7810092,136,-30.9918059,166.991806,130.786919
44.8014445,154,-14.7007708,168.700771,130.697504
44.8218798,155,-15.6425787,170.642579,130.608164
44.8423151,156,-16.838508,172.838508,130.518905
44.8627505,139,-36.3210784,175.321078,130.429732
44.8831858,163,-15.123888,178.123888,130.340652
44.9036211,171,-10.2786571,181.278657,130.251672
44.9240564,166,-18.8130965,184.813097,130.162796
44.9444917,166,-22.7518063,188.751806,130.07403
44.964927,169,-24.1152802,193.11528,129.985382
44.9853624,182,-15.8904429,197.890443,129.896855
45.0057977,182,-21.1400986,203.140099,129.808458
45.026233,173,-36.4613125,209.461312,129.720194
45.0466683,205,-12.0031411,217.003141,129.63207
45.0671036,197,-29.2351798,226.23518,129.544092
45.0875389,217,-20.836346,237.836346,129.456265
45.1079743,201,-51.8113414,252.811341,129.368595
45.1284096,256,-16.5847101,272.58471,129.281088
45.1488449,257,-41.8760849,298.876085,129.19375
45.1692802,320,-12.6918077,332.691808,129.106585
45.1897155,339,-32.6811775,371.681177,129.0196
45.2101508,344,-63.5428713,407.542871,128.9328
45.2305862,382,-48.0088704,430.00887,128.846191
45.2510215,427,-11.5933751,438.593375,128.759777
45.2714568,431,-14.8178015,445.817801,128.673565
45.2918921,423,-41.3654878,464.365488,128.58756
45.3123274,530,31.3481526,498.651847,128.501768
45.3327627,548,0.859501018,547.140499,128.416192
45.3531981,548,-60.9985866,608.998587,128.33084
45.3736334,665,-27.6857022,692.685702,128.245716
45.3940687,820,-0.239969951,820.23997,128.160825
45.414504,1042,13.4659371,1028.53406,128.076173
45.4349393,1480,99.088888,1380.91111,127.991765
45.4553746,2077,87.82014,1989.17986,127.907606
45.47581,2968,-24.7437746,2992.74377,127.8237
45.4962453,4077,-244.35494,4321.35494,127.740054
45.5166806,4992,-282.709002,5274.709,127.656671
45.5371159,4917,-100.745742,5017.74574,127.573558
45.5575512,3956,-1.1375031,3957.1375,127.490718
45.5779865,3332,222.059752,3109.94025,127.408157
45.5984219,3107,233.921878,2873.07812,127.32588
45.6188572,3149,71.1772,3077.8228,127.243892
45.6392925,3071,-154.224817,3225.22482,127.162197
45.6597278,2847,-9.04630112,2856.0463,127.0808
45.6801631,2185,53.0230506,2131.97695,126.999705
45.7005984,1529,46.2603155,1482.73968,126.918918
45.7210338,1122,67.2183852,1054.78161,126.838443
45.7414691,859,65.5166436,793.483356,126.758284
45.7619044,599,-30.721738,629.721738,126.678447
45.7823397,489,-32.541286,521.541286,126.598935
45.802775,442,-4.35040502,446.350405,126.519753
45.8232103,351,-40.7939455,391.793946,126.440906
45.8436457,275,-75.7850987,350.785099,126.362398
45.864081,272,-47.0495766,319.049577,126.284233
45.8845163,251,-42.8909386,293.890939,126.206415
45.9049516,238,-35.5428779,273.542878,126.128949
45.9253869,222,-34.8150603,256.81506,126.051838
45.9458222,208,-34.8796474,242.879647,125.975088
45.9662576,201,-30.1120487,231.112049,125.898702
45.9866929,198,-23.0914849,221.091485,125.822684
46.0071282,175,-37.5124317,212.512432,125.747038
46.0275635,181,-24.1512159,205.151216,125.671768
46.0479988,160,-38.7272967,198.727297,125.596878
46.0684341,178,-15.0805917,193.080592,125.522373
46.0888695,177,-11.1150591,188.115059,125.448255
46.1093048,178,-5.73369135,183.733691,125.374528
46.1297401,166,-13.8533504,179.85335,125.301197
46.1501754,174,-2.40554727,176.405547,125.228265
46.1706107,140,-33.3337287,173.333729,125.155735
46.191046,151,-19.5910146,170.591015,125.083612
46.2114814,154,-14.1384349,168.138435,125.011898
46.2319167,167,1.05645254,165.943547,124.940598
46.252352,165,1.02064904,163.979351,124.869714
46.2727873,165,2.77657049,162.22343,124.799251
46.2932226,144,-16.6572806,160.657281,124.72921
46.3136579,161,1.73420951,159.26579,124.659597
46.3340933,156,-2.03682967,158.03683,124.590413
46.3545286,144,-12.9609461,156.960946,124.521663
46.3749639,140,-16.0311398,156.03114,124.453348
46.3953992,163,7.75729694,155.242703,124.385474
46.4158345,145,-9.59311244,154.593112,124.318041
46.4362698,148,-6.08195527,154.081955,124.251054
46.4567052,142,-11.7108686,153.710869,124.184516
46.4771405,151,-2.48345795,153.483458,124.118429
46.4975758,158,4.59485357,153.405146,124.052795
46.5180111,161,7.51712087,153.482879,123.987619
46.5384464,160,6.27542553,153.724574,123.922903
46.5588817,159,4.86198609,154.138014,123.858648
46.5793171,143,-11.7242257,154.724226,123.794859
46.5997524,157,1.60189372,155.398106,123.731537
46.6201877,160,4.4218967,155.578103,123.668685
46.640623,148,-6.41827005,154.41827,123.606306
46.6610583,132,-22.1838786,154.183879,123.544402
46.6814936,143,-12.4754704,155.47547,123.482975
46.701929,158,0.970067638,157.029932,123.422027
46.7223643,150,-8.57619328,158.576193,123.361562
46.7427996,146,-14.0718414,160.071841,123.30158
46.7632349,164,2.47794458,161.522055,123.242085
46.7836702,180,17.0150291,162.984971,123.183078
46.8041055,155,-9.51347649,164.513476,123.124561
46.8245409,162,-3.75929879,165.759299,123.066537
46.8449762,193,26.7499563,166.250044,123.009007
46.8654115,172,3.01645887,168.983541,122.951973
46.8858468,179,3.55646039,175.44354,122.895437
46.9062821,191,4.44273461,186.557265,122.8394
46.9267175,217,11.7323039,205.267696,122.783865
46.9471528,255,20.5580428,234.441957,122.728833
46.9675881,294,24.0094794,269.990521,122.674306
46.9880234,293,0.667531528,292.332468,122.620285
47.0084587,291,8.14871493,282.851285,122.566772
47.028894,270,15.8730146,254.126985,122.513767
47.0493294,252,21.372182,230.627818,122.461273
47.0697647,234,11.6729435,222.327057,122.409291
47.0902,248,22.0284077,225.971592,122.357822
47.1106353,255,24.9669434,230.033057,122.306867
47.1310706,240,17.3797314,222.620269,122.256427
47.1515059,212,7.40203713,204.597963,122.206503
47.1719413,189,2.96229356,186.037706,122.157097
47.1923766,176,2.98666514,173.013335,122.10821
47.2128119,179,13.666252,165.333748,122.059841
47.2332472,156,-5.46376363,161.463764,122.011993
47.2536825,158,-2.39848556,160.398486,121.964666
47.2741178,164,2.26632586,161.733674,121.91786
47.2945532,154,-11.3688168,165.368817,121.871577
47.3149885,167,-3.78031582,170.780316,121.825816
47.3354238,160,-15.8753567,175.875357,121.780579
47.3558591,174,-3.68840049,177.6884,121.735866
47.3762944,174,-1.07307911,175.073079,121.691678
47.3967297,170,-0.473502983,170.473503,121.648014
47.4171651,164,-2.90363499,166.903635,121.604875
47.4376004,149,-16.420392,165.420392,121.562262
47.4580357,173,7.7674188,165.232581,121.520174
47.478471,143,-21.5682635,164.568264,121.478611
47.4989063,163,0.787699302,162.212301,121.437575
47.5193416,160,1.26033863,158.739661,121.397064
47.539777,182,26.4993652,155.500635,121.357079
47.5602123,147,-6.2164218,153.216422,121.31762
47.5806476,153,1.05008399,151.949916,121.278686
47.6010829,166,14.4307444,151.569256,121.240278
47.6215182,146,-6.17231546,152.172315,121.202394
47.6419535,167,12.8693751,154.130625,121.165035
47.6623889,149,-7.45723118,156.457231,121.1282
47.6828242,153,-5.55824081,158.558241,121.091889
47.7032595,136,-25.061513,161.061513,121.056102
47.7236948,155,-9.1264375,164.126438,121.020837
47.7441301,180,12.1672869,167.832713,120.986094
47.7645654,176,3.8537107,172.146289,120.951873
47.7850008,161,-15.8762337,176.876234,120.918172
47.8054361,158,-23.9710667,181.971067,120.884991
47.8258714,180,-7.18461972,187.18462,120.852329
47.8463067,154,-38.1398256,192.139826,120.820185
47.866742,187,-9.37562336,196.375623,120.788558
47.8871773,190,-9.50649194,199.506492,120.757446
47.9076127,196,-5.51267649,201.512676,120.72685
47.928048,182,-20.4187324,202.418732,120.696767
47.9484833,169,-33.4495829,202.449583,120.667197
47.9689186,179,-22.8732185,201.873218,120.638138
47.9893539,173,-27.8240567,200.824057,120.609588
48.0097892,183,-16.2789005,199.2789,120.581547
48.0302246,200,2.65849951,197.3415,120.554013
48.0506599,157,-38.1328867,195.132887,120.526984
48.0710952,219,26.1646629,192.835337,120.500459
48.0915305,185,-5.66376954,190.66377,120.474436
48.1119658,166,-22.8169142,188.816914,120.448914
48.1324011,170,-17.4489686,187.448969,120.423889
48.1528365,183,-3.66680661,186.666807,120.399362
48.1732718,195,8.4578507,186.542149,120.37533
48.1937071,176,-11.1261187,187.126119,120.35179
48.2141424,203,14.5478165,188.452183,120.328742
48.2345777,175,-15.5587879,190.558788,120.306182
48.255013,185,-8.61346147,193.613461,120.284109
48.2754484,205,7.25933551,197.740664,120.262521
48.2958837,231,27.9211309,203.078869,120.241415
48.316319,216,6.14303947,209.856961,120.220788
48.3367543,201,-17.3984257,218.398426,120.20064
48.3571896,220,-9.15444924,229.154449,120.180966
48.3776249,255,12.2373145,242.762685,120.161766
48.3980603,261,0.858539917,260.14146,120.143035
48.4184956,296,13.3554633,282.644537,120.124772
48.4389309,306,-6.3235461,312.323546,120.106975
48.4593662,352,-0.386174763,352.386175,120.089639
48.4798015,376,-32.0649517,408.064952,120.072762
48.5002368,467,-21.3701232,488.370123,120.056343
48.5206722,615,5.97023317,609.029767,120.040377
48.5411075,798,-0.0208621639,798.020862,120.024862
48.5615428,1147,46.0437666,1100.95623,120.009794
48.5819781,1627,61.5336875,1565.46631,119.995172
48.6024134,2094,-55.5162233,2149.51622,119.98099
48.6228487,2456,-128.375595,2584.3756,119.967248
48.6432841,2328,-215.30923,2543.30923,119.95394
48.6637194,2019,-95.4285008,2114.4285,119.941065
48.6841547,1720,26.5167896,1693.48321,119.928618
48.70459,1631,130.817497,1500.1825,119.916596
48.7250253,1661,136.645807,1524.35419,119.904996
48.7454606,1640,14.9264004,1625.0736,119.893814
48.765896,1455,-136.650978,1591.65098,119.883047
48.7863313,1261,-83.1242789,1344.12428,119.872691
48.8067666,957,-60.6613558,1017.66136,119.862742
48.8272019,786,33.4292856,752.570714,119.853197
48.8476372,586,11.0879949,574.912005,119.844051
48.8680725,479,18.5228018,460.477198,119.835302
48.8885079,452,66.9879538,385.012046,119.826944
48.9089432,350,16.7636,333.2364,119.818975
48.9293785,311,14.675937,296.324063,119.81139
48.9498138,259,-10.1321208,269.132121,119.804185
48.9702491,230,-18.5583875,248.558387,119.797356
48.9906844,230,-2.65711205,232.657112,119.790899
49.0111198,212,-8.15910789,220.159108,119.78481
49.0315551,236,25.7862938,210.213706,119.779083
49.0519904,225,22.7300073,202.269993,119.773716
49.0724257,219,23.089894,195.910106,119.768704
49.092861,187,-3.85069238,190.850692,119.764041
49.1132963,206,19.0837403,186.91626,119.759725
49.1337317,185,0.967046901,184.032953,119.755749
49.154167,180,-2.09639018,182.09639,119.75211
49.1746023,180,-0.953154382,180.953154,119.748804
49.1950376,186,5.25309962,180.7469,119.745824
49.2154729,202,20.3629027,181.637097,119.743167
49.2359082,186,2.16466476,183.835335,119.740828
49.2563436,223,35.3334717,187.666528,119.738802
49.2767789,217,23.2364609,193.763539,119.737084
49.2972142,222,18.9343643,203.065636,119.735669
49.3176495,251,34.0884465,216.911554,119.734553
49.3380848,217,-19.8223298,236.82233,119.733729
49.3585201,251,-12.3500516,263.350052,119.733194
49.3789555,260,-33.3438221,293.343822,119.732942
49.3993908,327,10.0144875,316.985512,119.732967
49.4198261,323,0.286641851,322.713358,119.733265
49.4402614,354,44.5256304,309.47437,119.733831
49.4606967,317,27.632885,289.367115,119.734658
49.4811321,296,21.5368716,274.463128,119.735742
49.5015674,315,46.5756858,268.424314,119.737077
49.5220027,279,11.4378152,267.562185,119.738659
49.542438,288,23.5708357,264.429164,119.74048
49.5628733,272,18.3395672,253.660433,119.742536
49.5833086,249,12.0922854,236.907715,119.744822
49.603744,227,7.12979808,219.870202,119.747331
49.6241793,219,12.7494433,206.250557,119.750058
49.6446146,199,2.31365717,196.686343,119.752998
49.6650499,194,3.51475041,190.48525,119.756144
49.6854852,216,29.1930159,186.806984,119.75949
49.7059205,182,-2.99938205,184.999382,119.763032
49.7263559,210,25.3873555,184.612645,119.766762
49.7467912,185,-0.337576372,185.337576,119.770676
49.7672265,195,8.05529578,186.944704,119.774767
49.7876618,200,10.7629338,189.237066,119.779028
49.8080971,221,28.9841955,192.015804,119.783455
49.8285324,202,6.94282951,195.05717,119.788041
49.8489678,218,19.9219404,198.07806,119.79278
49.8694031,233,32.4300452,200.569955,119.797666
49.8898384,218,16.151655,201.848345,119.802692
49.9102737,208,5.36876012,202.63124,119.807852
49.930709,206,2.57702966,203.42297,119.813141
49.9511443,226,22.4189051,203.581095,119.818551
49.9715797,235,31.9231781,203.076822,119.824077
49.992015,241,38.954347,202.045653,119.829712
50.0124503,206,5.35458353,200.645416,119.835449
50.0328856,216,16.9528149,199.047185,119.841283
50.0533209,199,1.54109617,197.458904,119.847207
50.0737562,231,34.8316596,196.16834,119.853213
50.0941916,210,14.4220382,195.577962,119.859297
50.1146269,203,6.87516337,196.124837,119.86545
50.1350622,224,25.5163151,198.483685,119.871668
50.1554975,244,38.6653733,205.334627,119.877942
50.1759328,249,29.8174932,219.182507,119.884266
50.1963681,264,25.092343,238.907657,119.890633
50.2168035,301,44.902813,256.097187,119.897038
50.2372388,283,26.2390596,256.76094,119.903473
50.2576741,277,37.7073394,239.292661,119.90993
50.2781094,245,25.8960309,219.103969,119.916405
50.2985447,245,37.7659238,207.234076,119.922888
50.31898,237,32.22508,204.77492,119.929375
50.3394154,212,3.9804215,208.019579,119.935857
50.3598507,218,8.38651897,209.613481,119.942329
50.380286,217,14.0577878,202.942212,119.948782
50.4007213,213,23.0456574,189.954343,119.95521
50.4211566,184,6.40112886,177.598871,119.961606
50.4415919,183,14.1765093,168.823491,119.967963
50.4620273,171,7.85574822,163.144252,119.974274
50.4824626,165,5.50411979,159.49588,119.980532
50.5028979,155,-2.12269075,157.122691,119.98673
50.5233332,169,13.4237997,155.5762,119.99286
50.5437685,142,-12.5953259,154.595326,119.998916
50.5642038,142,-12.0244092,154.024409,120.00489
50.5846392,133,-20.7676763,153.767676,120.010775
50.6050745,149,-4.76462838,153.764628,120.016564
50.6255098,146,-7.97649121,153.976491,120.02225
50.6459451,161,6.6214809,154.378519,120.027826
50.6663804,155,0.0444987023,154.955501,120.033283
50.6868157,164,8.3004041,155.699596,120.038616
50.7072511,153,-3.61372082,156.613721,120.043817
50.7276864,156,-1.71696302,157.716963,120.048878
50.7481217,150,-9.00603598,159.006036,120.053792
50.768557,165,4.53632853,160.463671,120.058552
50.7889923,171,8.92177149,162.078229,120.063151
50.8094276,137,-26.8860301,163.88603,120.06758
50.829863,169,3.0882767,165.911723,120.071834
50.8502983,160,-8.17690314,168.176903,120.075904
50.8707336,153,-17.7063724,170.706372,120.079782
50.8911689,161,-12.5292083,173.529208,120.083463
50.9116042,156,-20.6792257,176.679226,120.086938
50.9320395,160,-20.1954179,180.195418,120.090199
50.9524749,164,-20.1223282,184.122328,120.09324
50.9729102,163,-25.5102434,188.510243,120.096053
50.9933455,181,-12.4150357,193.415036,120.09863
51.0137808,152,-46.8973929,198.897393,120.100964
51.0342161,226,20.978768,205.021232,120.103048
51.0546514,184,-27.8510728,211.851073,120.104874
51.0750868,214,-5.44605016,219.44605,120.106435
51.0955221,226,-1.84673962,227.84674,120.107723
51.1159574,258,20.9392459,237.060754,120.108731
51.1363927,227,-20.1235337,247.123534,120.109451
51.156828,280,21.883025,258.116975,120.109876
51.1772633,274,4.02220645,269.977794,120.109999
51.1976987,287,4.30581517,282.694185,120.109811
51.218134,327,30.7285401,296.27146,120.109306
51.2385693,330,19.2555818,310.744418,120.108476
51.2590046,360,33.8163759,326.183624,120.107313
51.2794399,410,67.3783288,342.621671,120.105811
51.2998752,432,72.0100262,359.989974,120.103961
51.3203106,465,86.955442,378.044558,120.101756
51.3407459,453,56.6882622,396.311738,120.099189
51.3611812,460,45.9318973,414.068103,120.096252
51.3816165,480,49.6328425,430.367158,120.092938
51.4020518,492,47.7886902,444.21131,120.089239
51.4224871,512,57.3484277,454.651572,120.085149
51.4429225,511,49.9644321,461.035568,120.080659
51.4633578,537,73.869733,463.130267,120.075762
51.4837931,514,52.8903096,461.10969,120.070451
51.5042284,522,66.5846887,455.415311,120.064719
51.5246637,471,24.3782599,446.62174,120.058558
51.545099,484,48.6545202,435.34548,120.05196
51.5655344,466,43.896769,422.103231,120.044919
51.5859697,502,94.7346629,407.265337,120.037427
51.606405,459,67.6803146,391.319685,120.029476
51.6268403,414,39.1459273,374.854073,120.021061
51.6472756,423,64.4296487,358.570351,120.012172
51.6677109,382,38.732361,343.267639,120.002803
51.6881463,353,23.1348554,329.865145,119.992947
51.7085816,385,65.4973833,319.502617,119.982597
51.7290169,369,55.3897115,313.610288,119.971745
51.7494522,390,76.8242757,313.175724,119.960384
51.7698875,323,7.51366568,315.486334,119.948507
51.7903228,310,-2.0003483,312.000348,119.936107
51.8107582,284,-12.8250293,296.825029,119.923177
51.8311935,266,-11.2971955,277.297195,119.909709
51.8516288,253,-8.9576904,261.95769,119.895697
51.8720641,247,-6.09744547,253.097445,119.881134
51.8924994,245,-4.8304848,249.830485,119.866012
51.9129347,243,-6.26665174,249.266652,119.850325
51.9333701,212,-34.3215594,246.321559,119.834065
51.9538054,235,-3.453882,238.453882,119.817227
51.9742407,192,-37.1454349,229.145435,119.799802
51.994676,198,-23.8715393,221.871539,119.781784
52.0151113,213,-4.30365245,217.303652,119.763166
52.0355466,220,5.06635277,214.933647,119.743942
52.055982,218,3.76438966,214.23561,119.724104
52.0764173,210,-4.89599142,214.895991,119.703646
52.0968526,207,-9.77050748,216.770507,119.682562
52.1172879,225,5.1737255,219.826274,119.660844
52.1377232,208,-16.1075949,224.107595,119.638486
52.1581586,198,-31.7194298,229.71943,119.615481
52.1785939,255,18.17936,236.82064,119.591823
52.1990292,220,-25.621594,245.621594,119.567506
52.2194645,269,12.6176548,256.382345,119.542522
52.2398998,299,29.5876,269.4124,119.516866
52.2603351,293,7.92310772,285.076892,119.490531
52.2807705,315,11.2980534,303.701947,119.463511
52.3012058,364,38.7252252,325.274775,119.4358
52.3216411,420,70.1838996,349.8161,119.40739
52.3420764,415,38.1933579,376.806642,119.378277
52.3625117,401,-4.01819952,405.0182,119.348453
52.382947,456,23.5656913,432.434309,119.317914
52.4033824,426,-30.4199555,456.419956,119.286652
52.4238177,456,-18.1176489,474.117649,119.254662
52.444253,439,-44.8109152,483.810915,119.221938
52.4646883,449,-36.3299533,485.329953,119.188473
52.4851236,415,-65.0618174,480.061817,119.154263
52.5055589,401,-69.0545777,470.054578,119.119301
52.5259943,404,-53.0508704,457.05087,119.083581
52.5464296,418,-23.8810984,441.881098,119.047099
52.5668649,393,-31.5693348,424.569335,119.009847
52.5873002,377,-27.9025371,404.902537,118.971821
52.6077355,371,-12.0462434,383.046243,118.933016
52.6281708,333,-26.7271753,359.727175,118.893425
52.6486062,371,34.9516278,336.048372,118.853043
52.6690415,339,25.8155353,313.184465,118.811865
52.6894768,321,29.0000781,291.999922,118.769886
52.7099121,307,34.0302892,272.969711,118.7271
52.7303474,299,42.763095,256.236905,118.683503
52.7507827,275,33.2770939,241.722906,118.639088
52.7712181,260,30.7679825,229.232017,118.593852
52.7916534,266,47.4761304,218.52387,118.54779
52.8120887,243,33.6443553,209.355645,118.500895
52.832524,248,46.4970823,201.502918,118.453164
52.8529593,215,20.2260893,194.773911,118.404592
52.8733946,219,29.9859894,189.014011,118.355174
52.89383,201,16.9134377,184.086562,118.304906
52.9142653,208,28.0870195,179.91298,118.253782
52.9347006,186,9.54933607,176.450664,118.201799
52.9551359,185,11.5306809,173.469319,118.148952
52.9755712,165,-5.99014323,170.990143,118.095237
52.9960065,185,15.9976542,169.002346,118.040649
53.0164419,184,16.4980179,167.501982,117.985184
53.0368772,179,12.4476324,166.552368,117.928839
53.0573125,180,13.7150782,166.284922,117.871609
53.0777478,169,2.50227721,166.497723,117.813491
53.0981831,156,-11.3063508,167.306351,117.75448
53.1186184,165,-3.95767762,168.957678,117.694572
53.1390538,145,-26.7953275,171.795328,117.633765
53.1594891,182,5.74065712,176.259343,117.572054
53.1799244,189,5.89343415,183.106566,117.509435
53.2003597,216,22.3631405,193.636859,117.445907
53.220795,190,-20.0300363,210.030036,117.381464
53.2412303,232,-4.01256366,236.012564,117.316104
53.2616657,309,32.3507445,276.649256,117.249824
53.282101,356,22.1529081,333.847092,117.18262
53.3025363,384,-9.14829453,393.148295,117.114489
53.3229716,402,-15.7426541,417.742654,117.04543
53.3434069,375,-13.7637488,388.763749,116.975438
53.3638422,339,-0.164143217,339.164143,116.904511
53.3842776,295,-6.75606844,301.756068,116.832646
53.4047129,302,16.4761706,285.523829,116.759841
53.4251482,322,33.3999441,288.600056,116.686094
53.4455835,326,24.9443455,301.055655,116.611401
53.4660188,278,-25.2986594,303.298659,116.535762
53.4864541,265,-17.2209712,282.220971,116.459173
53.5068895,234,-15.0831043,249.083104,116.381632
53.5273248,221,1.7516354,219.248365,116.303138
53.5477601,187,-10.1954612,197.195461,116.223689
53.5681954,178,-3.882731,181.882731,116.143283
53.5886307,184,12.6103217,171.389678,116.061918
53.609066,160,-4.16367932,164.163679,115.979593
53.6295014,160,0.847527345,159.152473,115.896306
53.6499367,155,-0.685597905,155.685598,115.812056
53.670372,149,-4.34591797,153.345918,115.726841
53.6908073,143,-8.8958742,151.895874,115.640661
53.7112426,164,12.7920045,151.207996,115.553515
53.7316779,148,-3.24642283,151.246423,115.465401
53.7521133,137,-15.109229,152.109229,115.376319
53.7725486,155,0.966368472,154.033632,115.286268
53.7929839,160,3.04170285,156.958297,115.195247
53.8134192,150,-11.3432172,161.343217,115.103257
53.8338545,151,-17.059957,168.059957,115.010296
53.8542898,171,-7.5104187,178.510419,114.916364
53.8747252,188,-7.12413878,195.124139,114.821461
53.8951605,214,-7.58823699,221.588237,114.725588
53.9155958,240,-20.5191455,260.519145,114.628744
53.9360311,255,-48.776107,303.776107,114.530929
53.9564664,279,-44.7609796,323.76098,114.432145
53.9769017,292,-10.6133203,302.61332,114.33239
53.9973371,226,-39.5629142,265.562914,114.231666
54.0177724,240,1.0376518,238.962348,114.129974
54.0382077,232,3.22559422,228.774406,114.027314
54.058643,202,-30.7437709,232.743771,113.923687
54.0790783,208,-36.6647084,244.664708,113.819094
54.0995136,249,-1.85525168,250.855252,113.713537
54.119949,212,-26.8280145,238.828015,113.607017
54.1403843,191,-24.4760814,215.476081,113.499535
54.1608196,165,-29.0973081,194.097308,113.391092
54.1812549,162,-16.8685678,178.868568,113.281691
54.2016902,160,-8.60112121,168.601121,113.171333
54.2221255,139,-22.4819871,161.481987,113.06002
54.2425609,144,-12.2726878,156.272688,112.947754
54.2629962,147,-5.247293,152.247293,112.834538
54.2834315,151,2.00692689,148.993073,112.720373
54.3038668,138,-8.27640963,146.27641,112.605263
54.3243021,133,-10.9648334,143.964833,112.489209
54.3447374,134,-7.97997171,141.979972,112.372215
54.3651728,127,-13.2740345,140.274035,112.254283
54.3856081,147,8.18392602,138.816074,112.135416
54.4060434,128,-9.5828585,137.582858,112.015618
54.4264787,147,10.4440655,136.555934,111.894892
54.446914,129,-6.7204932,135.720493,111.77324
54.4673493,126,-9.06516093,135.065161,111.650668
54.4877847,104,-30.5822555,134.582255,111.527178
54.50822,118,-16.2682559,134.268256,111.402773
54.5286553,154,19.8764144,134.123586,111.277459
54.5490906,123,-11.1479328,134.147933,111.15124
54.5695259,141,6.65241956,134.34758,111.024118
54.5899612,129,-5.79139705,134.791397,110.8961
54.6103966,132,-3.50391038,135.50391,110.767189
54.6308319,121,-15.5612436,136.561244,110.63739
54.6512672,116,-22.0681755,138.068176,110.506708
54.6717025,121,-19.050687,140.050687,110.375148
54.6921378,126,-16.9994256,142.999426,110.242715
54.7125731,142,-5.32812717,147.328127,110.109414
54.7330085,157,3.16359316,153.836407,109.97525
54.7534438,149,-14.7381832,163.738183,109.84023
54.7738791,156,-21.9610336,177.961034,109.704359
54.7943144,168,-26.3247178,194.324718,109.567643
54.8147497,214,9.31493409,204.685066,109.430087
54.8351851,185,-17.2181417,202.218142,109.291698
54.8556204,192,-0.318280888,192.318281,109.152483
54.8760557,200,15.7493186,184.250681,109.012447
54.896491,160,-22.0002417,182.000242,108.871597
54.9169263,194,8.20979302,185.790207,108.729941
54.9373616,187,-7.02522705,194.025227,108.587485
54.957797,172,-30.1713367,202.171337,108.444235
54.9782323,200,-5.91265585,205.912656,108.300201
54.9986676,184,-21.3775312,205.377531,108.155387
55.0191029,199,-5.7247752,204.724775,108.009803
55.0395382,191,-15.8456949,206.845695,107.863456
55.0599735,189,-23.5457442,212.545744,107.716354
55.0804089,207,-15.2129936,222.212994,107.568505
55.1008442,218,-18.779782,236.779782,107.419917
55.1212795,253,-5.03133218,258.031332,107.270598
55.1417148,294,5.26622866,288.733771,107.120557
55.1621501,322,-10.5350579,332.535058,106.969802
55.1825854,364,-28.6555428,392.655543,106.818343
55.2030208,396,-71.0708245,467.070824,106.666188
55.2234561,450,-89.9624186,539.962419,106.513347
55.2438914,528,-52.8813875,580.881388,106.359828
55.2643267,557,-12.1485688,569.148569,106.205642
55.284762,519,0.245441552,518.754558,106.050798
55.3051973,517,53.9918139,463.008186,105.895305
55.3256327,460,35.0605759,424.939424,105.739174
55.346068,431,20.7821833,410.217817,105.582414
55.3665033,406,-5.6407786,411.640779,105.425037
55.3869386,413,0.221589557,412.77841,105.267053
55.4073739,400,3.42099808,396.579002,105.108471
55.4278092,400,40.2571682,359.742832,104.949304
55.4482446,347,33.2429746,313.757025,104.789561
55.4686799,305,33.7791141,271.220886,104.629254
55.4891152,317,79.2862477,237.713752,104.468395
55.5095505,241,28.0806415,212.919359,104.306995
55.5299858,230,35.6386585,194.361341,104.145065
55.5504211,202,21.3160027,180.683997,103.982617
55.5708565,205,34.56999,170.43001,103.819663
55.5912918,201,38.3712039,162.628796,103.656216
55.6117271,171,14.3915836,156.608416,103.492287
55.6321624,153,1.0994451,151.900555,103.32789
55.6525977,204,55.8014737,148.198526,103.163036
55.673033,181,35.7151438,145.284856,102.997739
55.6934684,172,28.9957559,143.004244,102.832012
55.7139037,161,19.7548407,141.245159,102.665867
55.734339,144,4.07323143,139.926769,102.499319
55.7547743,163,24.0098954,138.990105,102.33238
55.7752096,167,28.608337,138.391663,102.165064
55.7956449,169,30.9036776,138.096322,101.997386
55.8160803,140,1.92457767,138.075422,101.829358
55.8365156,161,22.6962942,138.303706,101.660996
55.8569509,151,12.2456883,138.754312,101.492314
55.8773862,140,0.603618476,139.396382,101.323326
55.8978215,168,27.8085172,140.191483,101.154047
55.9182568,127,-14.0972825,141.097282,100.984492
55.9386922,149,6.89957166,142.100428,100.814676
55.9591275,156,12.8244474,143.175553,100.644614
