'y-axis saved as y
'x,PKT-3-104-2_2MnO2_Y2O3_6NaCl_FlowO2_650_72.raw,Diff,Bkg,Ycalc
44.4131735,160,6.10345907,134.522389,153.896541
44.4336088,141,-14.9100079,134.484365,155.910008
44.4540441,152,-6.83152969,134.446363,158.83153
44.4744794,170,6.60653581,134.408388,163.393464
44.4949148,161,-6.77513141,134.370444,167.775131
44.5153501,170,-1.72872427,134.332532,171.728724
44.5357854,174,-2.01039781,134.294657,176.010398
44.5562207,169,-11.6415746,134.256821,180.641575
44.576656,172,-13.3696753,134.219028,185.369675
44.5970913,175,-14.7877131,134.18128,189.787713
44.6175267,179,-14.5101769,134.143582,193.510177
44.637962,189,-7.34520535,134.105935,196.345205
44.6583973,167,-31.0597471,134.068343,198.059747
44.6788326,172,-26.7496108,134.030809,198.749611
44.6992679,171,-27.6807831,133.993335,198.680783
44.7197032,202,3.89059505,133.955925,198.109405
44.7401386,179,-18.1911545,133.918582,197.191154
44.7605739,146,-49.9799464,133.881308,195.979946
44.7810092,143,-51.4936189,133.844107,194.493619
44.8014445,173,-19.9156448,133.80698,192.915645
44.8218798,148,-44.0724999,133.769932,192.0725
44.8423151,148,-44.6538048,133.732964,192.653805
44.8627505,137,-55.8586335,133.696079,192.858634
44.8831858,142,-50.3644741,133.65928,192.364474
44.9036211,164,-27.8674844,133.62257,191.867484
44.9240564,188,-3.47234777,133.585951,191.472348
44.9444917,150,-41.1931299,133.549425,191.19313
44.964927,163,-28.0661791,133.512996,191.066179
44.9853624,169,-22.1376512,133.476666,191.137651
45.0057977,162,-29.4535268,133.440437,191.453527
45.026233,186,-6.06400672,133.404312,192.064007
45.0466683,154,-39.0346169,133.368293,193.034617
45.0671036,195,0.55091201,133.332382,194.449088
45.0875389,198,1.60973233,133.296582,196.390268
45.1079743,173,-25.9492388,133.260896,198.949239
45.1284096,187,-15.2635437,133.225325,202.263544
45.1488449,199,-7.42485128,133.189871,206.424851
45.1692802,211,-0.510795069,133.154538,211.510795
45.1897155,181,-36.6246552,133.119326,217.624655
45.2101508,225,0.0539621967,133.084239,224.946038
45.2305862,239,5.2287508,133.049278,233.771249
45.2510215,255,10.4150505,133.014445,244.584949
45.2714568,270,11.8365286,132.979743,258.163471
45.2918921,344,68.3172218,132.945173,275.682778
45.3123274,365,66.0243946,132.910737,298.975605
45.3327627,388,57.001105,132.876437,330.998895
45.3531981,443,66.2049587,132.842276,376.795041
45.3736334,556,110.426424,132.808255,445.573576
45.3940687,728,172.457481,132.774375,555.542519
45.414504,997,251.316992,132.740639,745.683008
45.4349393,1370,268.704421,132.707049,1101.29558
45.4553746,1840,68.9451273,132.673605,1771.05487
45.47581,2468,-326.263133,132.64031,2794.26313
45.4962453,2871,-711.712419,132.607165,3582.71242
45.5166806,2822,-433.129669,132.574172,3255.12967
45.5371159,2469,148.395714,132.541333,2320.60429
45.5575512,2068,362.824904,132.508648,1705.1751
45.5779865,1870,253.060886,132.47612,1616.93911
45.5984219,1848,-42.4765115,132.44375,1890.47651
45.6188572,1929,-176.224339,132.411539,2105.22434
45.6392925,1687,-134.408411,132.379489,1821.40841
45.6597278,1257,-10.1407539,132.3476,1267.14075
45.6801631,1011,172.367635,132.315875,838.632365
45.7005984,724,127.650796,132.284314,596.349204
45.7210338,602,137.956536,132.252919,464.043464
45.7414691,471,83.8608311,132.221691,387.139169
45.7619044,387,47.5952838,132.190631,339.404716
45.7823397,323,14.5609408,132.15974,308.439059
45.802775,313,25.0325726,132.129019,287.967427
45.8232104,311,36.4247646,132.098469,274.575235
45.8436457,302,35.7246964,132.068091,266.275304
45.864081,268,6.18166796,132.037887,261.818332
45.8845163,226,-34.3226286,132.007856,260.322629
45.9049516,280,18.9376393,131.978,261.062361
45.9253869,263,-0.368075848,131.94832,263.368076
45.9458223,302,35.3822876,131.918816,266.617712
45.9662576,304,33.7006913,131.889489,270.299309
45.9866929,291,16.9396021,131.86034,274.060398
46.0071282,303,25.3482755,131.831369,277.651725
46.0275635,311,30.2340101,131.802578,280.76599
46.0479988,294,11.0954728,131.773966,282.904527
46.0684342,299,15.5712223,131.745534,283.428778
46.0888695,327,45.1865604,131.717284,281.81344
46.1093048,285,7.07819285,131.689214,277.921807
46.1297401,260,-12.0923802,131.661326,272.09238
46.1501754,259,-5.97330207,131.63362,264.973302
46.1706107,264,6.96561823,131.606096,257.034382
46.1910461,257,8.37325097,131.578755,248.626749
46.2114814,265,25.0886865,131.551596,239.911314
46.2319167,225,-6.01633111,131.524621,231.016331
46.252352,219,-3.14095357,131.497829,222.140954
46.2727873,224,10.4386618,131.47122,213.561338
46.2932226,198,-7.5513463,131.444795,205.551346
46.313658,191,-7.29032199,131.418553,198.290322
46.3340933,188,-3.85829936,131.392495,191.858299
46.3545286,184,-2.24681024,131.366621,186.24681
46.3749639,165,-16.3334239,131.340929,181.333424
46.3953992,154,-22.608606,131.315421,176.608606
46.4158345,173,1.59271262,131.290097,171.407287
46.4362699,152,-15.4262557,131.264955,167.426256
46.4567052,151,-13.8378082,131.239996,164.837808
46.4771405,171,8.23572094,131.21522,162.764279
46.4975758,147,-13.9415824,131.190625,160.941582
46.5180111,170,11.1229688,131.166213,158.877031
46.5384464,136,-19.9521166,131.141982,155.952117
46.5588818,158,3.97572024,131.117932,154.02428
46.5793171,153,-0.109287002,131.094062,153.109287
46.5997524,143,-9.50737859,131.070373,152.507379
46.6201877,174,21.8776989,131.046863,152.122301
46.640623,164,12.0917288,131.023532,151.908271
46.6610583,148,-3.84759555,131.000379,151.847596
46.6814937,137,-14.9446929,130.977404,151.944693
46.701929,146,-6.21006461,130.954605,152.210065
46.7223643,160,7.33790905,130.931983,152.662091
46.7427996,149,-4.32978163,130.909536,153.329782
46.7632349,140,-14.2581769,130.887263,154.258177
46.7836702,155,-0.518471167,130.865164,155.518471
46.8041056,147,-10.2249478,130.843238,157.224948
46.8245409,166,6.44088184,130.821483,159.559118
46.8449762,149,-13.8439865,130.799899,162.843987
46.8654115,172,4.30772616,130.778485,167.692274
46.8858468,163,-12.2885129,130.75724,175.288513
46.9062821,183,-4.80029285,130.736162,187.800293
46.9267175,222,14.2332118,130.71525,207.766788
46.9471528,262,29.6091332,130.694503,232.390867
46.9675881,237,-8.06272743,130.67392,245.062727
46.9880234,251,17.0143922,130.6535,233.985608
47.0084587,234,15.531976,130.633242,218.468024
47.028894,222,9.29017899,130.613143,212.709821
47.0493294,230,12.6908822,130.593203,217.309118
47.0697647,246,17.5039572,130.57342,228.496043
47.0902,230,-7.44665858,130.553793,237.446659
47.1106353,254,18.0978553,130.53432,235.902145
47.1310706,234,4.14748915,130.515,229.852511
47.1515059,225,-1.28397651,130.49583,226.283977
47.1719413,219,-6.20985805,130.47681,225.209858
47.1923766,201,-23.9059018,130.457938,224.905902
47.2128119,234,9.66841807,130.439213,224.331582
47.2332472,214,-9.18984475,130.420631,223.189845
47.2536825,206,-15.5609971,130.402192,221.560997
47.2741178,218,-1.62507367,130.383894,219.625074
47.2945532,181,-36.6687891,130.365735,217.668789
47.3149885,217,1.00919855,130.347713,215.990801
47.3354238,222,8.27594922,130.329826,213.724051
47.3558591,214,2.68283145,130.312072,211.317169
47.3762944,225,15.7694619,130.294449,209.230538
47.3967297,187,-20.7831249,130.276956,207.783125
47.4171651,192,-15.2212896,130.25959,207.22129
47.4376004,215,7.29067995,130.242348,207.70932
47.4580357,213,3.67886942,130.22523,209.321131
47.478471,219,6.96573298,130.208232,212.034267
47.4989063,199,-16.7163924,130.191353,215.716392
47.5193416,197,-23.1093154,130.17459,220.109315
47.539777,204,-20.835885,130.157941,224.835885
47.5602123,191,-38.4617516,130.141403,229.461752
47.5806476,202,-31.6177107,130.124975,233.617711
47.6010829,225,-12.1288855,130.108653,237.128886
47.6215182,200,-40.0666343,130.092437,240.066634
47.6419535,207,-35.6607386,130.076322,242.660739
47.6623889,235,-10.1308368,130.060306,245.130837
47.6828242,225,-22.5415369,130.044388,247.541537
47.7032595,200,-49.7578126,130.028564,249.757813
47.7236948,215,-36.5214723,130.012832,251.521472
47.7441301,230,-22.6930875,129.997189,252.693087
47.7645654,198,-55.238125,129.981632,253.238125
47.7850008,229,-23.0625117,129.96616,252.062512
47.8054361,196,-53.4439607,129.950769,249.443961
47.8258714,221,-24.7369123,129.935456,245.736912
47.8463067,209,-32.2294451,129.920218,241.229445
47.866742,208,-28.1745702,129.905054,236.17457
47.8871773,195,-35.7437817,129.889959,230.743782
47.9076127,186,-39.0283174,129.874932,225.028317
47.928048,191,-28.1060091,129.859968,219.106009
47.9484833,210,-3.09030164,129.845066,213.090302
47.9689186,174,-33.1462339,129.830222,207.146234
47.9893539,191,-10.4508442,129.815433,201.450844
48.0097892,170,-26.176092,129.800697,196.176092
48.0302246,179,-12.4412272,129.786009,191.441227
48.0506599,202,14.7028416,129.771368,187.297158
48.0710952,192,8.21886271,129.756769,183.781137
48.0915305,165,-15.9396853,129.742211,180.939685
48.1119658,164,-14.7008709,129.727689,178.700871
48.1324011,152,-25.0096433,129.7132,177.009643
48.1528365,177,1.18790346,129.698741,175.812097
48.1732718,187,11.9443613,129.684309,175.055639
48.1937071,157,-17.6984456,129.669901,174.698446
48.2141424,173,-1.71771283,129.655513,174.717713
48.2345777,190,14.8887792,129.641142,175.111221
48.255013,164,-11.9124399,129.626785,175.91244
48.2754484,190,12.7282392,129.612437,177.271761
48.2958837,172,-7.25141795,129.598097,179.251418
48.316319,198,16.0063926,129.583759,181.993607
48.3367543,172,-13.6863927,129.569422,185.686393
48.3571896,188,-2.60898651,129.55508,190.608987
48.377625,203,5.82576138,129.540732,197.174239
48.3980603,191,-15.0054193,129.526372,206.005419
48.4184956,228,9.93420895,129.511999,218.065791
48.4389309,227,-7.90302677,129.497607,234.903027
48.4593662,228,-31.1186798,129.483194,259.11868
48.4798015,295,-0.300977037,129.468756,295.300977
48.5002369,314,-38.1696618,129.454289,352.169662
48.5206722,423,-23.7034423,129.439789,446.703442
48.5411075,596,-13.8805464,129.425253,609.880546
48.5615428,844,-35.5044509,129.410677,879.504451
48.5819781,1160,-62.7663689,129.396057,1222.76637
48.6024134,1316,-96.4387567,129.38139,1412.43876
48.6228488,1270,21.9972448,129.366672,1248.00276
48.6432841,940,-12.5235164,129.351898,952.523516
48.6637194,719,-42.3402766,129.337065,761.340277
48.6841547,678,-40.8558596,129.32217,718.85586
48.70459,859,70.2938439,129.307208,788.706156
48.7250253,799,-69.7642671,129.292176,868.764267
48.7454607,782,-32.1372916,129.277069,814.137292
48.765896,605,-35.4470937,129.261883,640.447094
48.7863313,445,-29.5255054,129.246616,474.525505
48.8067666,365,1.05161465,129.231262,363.948385
48.8272019,275,-22.0166743,129.215818,297.016674
48.8476372,195,-60.6920544,129.20028,255.692054
48.8680726,223,-5.81084774,129.184643,228.810848
48.8885079,207,-3.40448858,129.168904,210.404489
48.9089432,194,-3.25915249,129.153059,197.259152
48.9293785,186,-1.52070443,129.137104,187.520704
48.9498138,173,-7.10657142,129.121034,180.106571
48.9702491,159,-15.3533902,129.104846,174.35339
48.9906845,176,6.21423519,129.088535,169.785765
49.0111198,160,-6.1225915,129.072098,166.122591
49.0315551,170,6.83848829,129.05553,163.161512
49.0519904,141,-19.7570696,129.038827,160.75707
49.0724257,163,4.19626869,129.021985,158.803731
49.092861,171,13.7814017,129.005,157.218598
49.1132964,164,8.0596262,128.987868,155.940374
49.1337317,160,5.04249841,128.970584,154.957502
49.154167,150,-4.22611534,128.953144,154.226115
49.1746023,129,-24.7254686,128.935545,153.725469
49.1950376,180,26.5606491,128.917782,153.439351
49.2154729,175,21.6444516,128.89985,153.355548
49.2359083,127,-26.4669314,128.881746,153.466931
49.2563436,161,7.23460269,128.863466,153.765397
49.2767789,157,2.76071795,128.845004,154.239282
49.2972142,134,-20.8699683,128.826357,154.869968
49.3176495,149,-6.627248,128.807521,155.627248
49.3380848,164,7.52697144,128.788492,156.473029
49.3585202,162,4.62899164,128.769265,157.371008
49.3789555,154,-4.22432893,128.749835,158.224329
49.3993908,167,8.03627592,128.7302,158.963724
49.4198261,180,20.4579457,128.710353,159.542054
49.4402614,184,24.0658485,128.690292,159.934151
49.4606967,179,18.8345128,128.670012,160.165487
49.4811321,180,19.7434265,128.649508,160.256574
49.5015674,164,3.75870671,128.628777,160.241293
49.5220027,144,-16.1484932,128.607814,160.148493
49.542438,156,-3.98507209,128.586615,159.985072
49.5628733,175,15.2484142,128.565175,159.751586
49.5833086,152,-7.45376286,128.543491,159.453763
49.603744,150,-9.09948662,128.521558,159.099487
49.6241793,158,-0.652017475,128.499371,158.652017
49.6446146,148,-10.1025687,128.476927,158.102569
49.6650499,176,18.5544562,128.454222,157.445544
49.6854852,164,7.46406266,128.43125,156.535937
49.7059205,158,2.79957986,128.408008,155.20042
49.7263559,161,6.54797174,128.384492,154.452028
49.7467912,144,-10.0279426,128.360697,154.027943
49.7672265,166,12.2524294,128.336619,153.747571
49.7876618,161,7.40839979,128.312254,153.5916
49.8080971,146,-7.56270096,128.287597,153.562701
49.8285324,189,35.3667295,128.262645,153.63327
49.8489678,140,-13.7829572,128.237393,153.782957
49.8694031,132,-21.9452204,128.211837,153.94522
49.8898384,191,37.1277857,128.185972,153.872214
49.9102737,164,10.708591,128.159795,153.291409
49.930709,156,2.85166447,128.133302,153.148336
49.9511443,141,-12.0649146,128.106488,153.064915
49.9715797,146,-7.02763981,128.079349,153.02764
49.992015,167,13.9437791,128.051881,153.056221
50.0124503,176,22.7740395,128.02408,153.22596
50.0328856,135,-18.6101445,127.995941,153.610145
50.0533209,155,0.680573286,127.967461,154.319427
50.0737562,176,20.4560526,127.938635,155.543947
50.0941916,170,12.3649095,127.90946,157.63509
50.1146269,165,3.74511694,127.879931,161.254883
50.1350622,172,4.40755261,127.850045,167.592447
50.1554975,183,4.86161246,127.819796,178.138388
50.1759328,260,67.8515083,127.789182,192.148492
50.1963681,231,29.0890468,127.758199,201.910953
50.2168035,223,24.3828603,127.726841,198.61714
50.2372388,209,21.5305627,127.695106,187.469437
50.2576741,171,-7.43666508,127.662988,178.436665
50.2781094,204,29.0883051,127.630486,174.911695
50.2985447,197,20.854109,127.597594,176.145891
50.31898,208,28.6412806,127.564308,179.358719
50.3394154,197,17.7817226,127.530625,179.218277
50.3598507,191,17.7671983,127.496541,173.232802
50.380286,170,4.77852616,127.462052,165.221474
50.4007213,155,-3.77285117,127.427154,158.772851
50.4211566,162,7.67078388,127.391843,154.329216
50.4415919,158,6.78291208,127.356117,151.217088
50.4620273,153,4.12472743,127.31997,148.875273
50.4824626,175,27.9747581,127.283399,147.025242
50.5028979,140,-5.5405604,127.246401,145.54056
50.5233332,146,1.69446245,127.208972,144.305538
50.5437685,151,7.70014976,127.171108,143.29985
50.5642038,150,7.49930434,127.132805,142.500696
50.5846392,155,13.1288382,127.094061,141.871162
50.6050745,131,-10.3889393,127.054871,141.388939
50.6255098,138,-3.03568999,127.015231,141.03569
50.6459451,156,15.209002,126.97514,140.790998
50.6663804,140,-0.62229498,126.934592,140.622295
50.6868157,150,9.44048472,126.893585,140.559515
50.7072511,177,36.4431808,126.852115,140.556819
50.7276864,147,6.41379907,126.810178,140.586201
50.7481217,131,-9.62662329,126.767772,140.626623
50.768557,146,5.32241363,126.724893,140.677586
50.7889923,142,1.29408424,126.681538,140.705916
50.8094276,149,8.29746233,126.637704,140.702538
50.829863,148,7.32710915,126.593386,140.672891
50.8502983,172,31.3712451,126.548583,140.628755
50.8707336,126,-14.5814759,126.503291,140.581476
50.8911689,168,27.4608063,126.457507,140.539194
50.9116042,137,-3.50920239,126.411227,140.509202
50.9320396,134,-6.49090686,126.36445,140.490907
50.9524749,133,-7.47232845,126.317171,140.472328
50.9729102,148,7.52964143,126.269388,140.470359
50.9933455,129,-11.4971511,126.221097,140.497151
51.0137808,130,-10.5633095,126.172297,140.563309
51.0342161,139,-1.68016335,126.122984,140.680163
51.0546515,138,-2.86067105,126.073155,140.860671
51.0750868,156,14.9003543,126.022808,141.099646
51.0955221,158,16.6116742,125.97194,141.388326
51.1159574,143,1.26617939,125.920547,141.733821
51.1363927,139,-3.13854235,125.868629,142.138542
51.156828,145,2.40144638,125.816181,142.598554
51.1772634,156,12.8591248,125.763202,143.140875
51.1976987,160,16.222144,125.709688,143.777856
51.218134,158,13.4892302,125.655638,144.51077
51.2385693,168,22.6494171,125.601049,145.350583
51.2590046,141,-5.31176757,125.545919,146.311768
51.2794399,175,27.5902487,125.490244,147.409751
51.2998753,152,3.34407376,125.434024,148.655926
51.3203106,156,5.93947778,125.377256,150.060522
51.3407459,179,27.3312002,125.319937,151.6688
51.3611812,172,18.5286557,125.262065,153.471344
51.3816165,183,27.5657089,125.203639,155.434291
51.4020518,190,32.485855,125.144656,157.514145
51.4224872,204,44.3718149,125.085115,159.628185
51.4429225,170,8.33890758,125.025013,161.661092
51.4633578,188,24.5127589,124.964348,163.487241
51.4837931,180,14.9963902,124.903119,165.00361
51.5042284,181,14.831926,124.841324,166.168074
51.5246637,160,-7.05337556,124.77896,167.053376
51.5450991,145,-22.7518404,124.716028,167.75184
51.5655344,165,-3.36065428,124.652524,168.360654
51.5859697,182,13.0331055,124.588447,168.966895
51.606405,149,-20.6413698,124.523796,169.64137
51.6268403,164,-6.46870135,124.458569,170.468701
51.6472756,149,-22.5996838,124.392765,171.599684
51.667711,147,-26.3207528,124.326382,173.320753
51.6881463,183,6.85106456,124.25942,176.148935
51.7085816,156,-24.8549286,124.191876,180.854929
51.7290169,178,-9.82808756,124.123751,187.828088
51.7494522,223,27.939804,124.055041,195.060196
51.7698875,168,-29.6746009,123.985748,197.674601
51.7903229,180,-14.3166662,123.915868,194.316666
51.8107582,159,-31.558883,123.845403,190.558883
51.8311935,159,-30.8628567,123.77435,189.862857
51.8516288,176,-16.3361752,123.702708,192.336175
51.8720641,186,-11.2528617,123.630478,197.252862
51.8924994,191,-11.9005677,123.557659,202.900568
51.9129348,174,-32.7766942,123.484248,206.776694
51.9333701,184,-24.6085679,123.410248,208.608568
51.9538054,199,-11.998168,123.335655,210.998168
51.9742407,194,-21.3166221,123.260471,215.316622
51.994676,219,-2.48746322,123.184694,221.487463
52.0151113,228,-1.32413899,123.108325,229.324139
52.0355467,233,-5.77264754,123.031363,238.772648
52.055982,247,-2.91269908,122.953808,249.912699
52.0764173,275,12.0858505,122.875659,262.91415
52.0968526,291,12.9946246,122.796917,278.005375
52.1172879,290,-5.44800671,122.717582,295.448007
52.1377232,313,-2.5090208,122.637654,315.509021
52.1581586,378,39.5869545,122.557132,338.413046
52.1785939,433,68.7317993,122.476018,364.268201
52.1990292,490,97.0356932,122.39431,392.964307
52.2194645,541,116.979904,122.312011,424.020096
52.2398998,577,120.586639,122.229119,456.413361
52.2603351,556,67.4395187,122.145636,488.560481
52.2807705,541,22.6473702,122.061561,518.35263
52.3012058,550,6.52026761,121.976897,543.479732
52.3216411,511,-50.9024275,121.891642,561.902427
52.3420764,554,-18.4502668,121.805798,572.450267
52.3625117,593,17.923946,121.719366,575.076054
52.382947,539,-31.6886732,121.632347,570.688673
52.4033824,504,-56.6471544,121.544742,560.647154
52.4238177,490,-56.2145712,121.45655,546.214571
52.444253,503,-25.1853333,121.367775,528.185333
52.4646883,463,-43.9956762,121.278416,506.995676
52.4851236,429,-54.0782614,121.188476,483.078261
52.5055589,406,-51.0287875,121.097955,457.028788
52.5259943,384,-45.7127168,121.006854,429.712717
52.5464296,364,-38.1607879,120.915176,402.160788
52.5668649,403,27.6320494,120.822921,375.367951
52.5873002,366,15.8769049,120.730092,350.123095
52.6077355,329,2.0680008,120.63669,326.931999
52.6281708,371,64.9707565,120.542716,306.029243
52.6486062,313,25.5588805,120.448173,287.441119
52.6690415,315,43.9396023,120.353062,271.060398
52.6894768,314,57.2912111,120.257386,256.708789
52.7099121,298,53.8205909,120.161146,244.179409
52.7303474,279,45.7379896,120.064345,233.26201
52.7507827,263,39.242912,119.966984,223.757088
52.7712181,277,61.5161817,119.869066,215.483818
52.7916534,243,34.7142488,119.770594,208.285751
52.8120887,246,43.9564896,119.671569,202.04351
52.832524,230,33.3349308,119.571994,196.665069
52.8529593,253,61.0377624,119.471872,191.962238
52.8733946,203,15.1233066,119.371206,187.876693
52.89383,193,8.67922128,119.269998,184.320779
52.9142653,195,13.7961234,119.16825,181.203877
52.9347006,181,2.55089425,119.065967,178.449106
52.9551359,189,13.032782,118.96315,175.967218
52.9755712,189,15.2985567,118.859802,173.701443
52.9960065,202,30.3732717,118.755928,171.626728
53.0164419,197,27.2506971,118.65153,169.749303
53.0368772,162,-6.08846958,118.546611,168.08847
53.0573125,161,-5.67185983,118.441174,166.67186
53.0777478,194,28.410197,118.335224,165.589803
53.0981831,165,0.113559106,118.228763,164.886441
53.1186184,178,13.3119324,118.121795,164.688068
53.1390538,153,-12.1827702,118.014324,165.18277
53.1594891,163,-3.73950618,117.906353,166.739506
53.1799244,141,-29.0374574,117.797887,170.037457
53.2003597,171,-5.36172265,117.688928,176.361723
53.220795,174,-14.0777309,117.579481,188.077731
53.2412303,201,-7.46812393,117.469551,208.468124
53.2616657,239,1.6588832,117.359141,237.341117
53.282101,259,-2.34615926,117.248255,261.346159
53.3025363,246,-13.2636092,117.136897,259.263609
53.3229716,223,-10.5191251,117.025072,233.519125
53.3434069,191,-16.9200016,116.912785,207.920002
53.3638422,177,-17.4675416,116.800039,194.467542
53.3842776,168,-24.8439598,116.68684,192.84396
53.4047129,197,-2.73903952,116.573192,199.73904
53.4251482,214,6.6092855,116.459099,207.390715
53.4455835,194,-10.609885,116.344567,204.609885
53.4660188,216,25.9433828,116.229601,190.056617
53.4864542,163,-10.763304,116.114204,173.763304
53.5068895,145,-17.0369292,115.998383,162.036929
53.5273248,139,-15.6477552,115.882142,154.647755
53.5477601,155,5.03497351,115.765487,149.965026
53.5681954,150,3.14030939,115.648423,146.859691
53.5886307,111,-33.7124263,115.530954,144.712426
53.6090661,140,-3.19043133,115.413088,143.190431
53.6295014,137,-5.11058409,115.294828,142.110584
53.6499367,140,-1.37895459,115.17618,141.378955
53.670372,118,-22.9375819,115.057151,140.937582
53.6908073,153,12.2393862,114.937746,140.760614
53.7112426,134,-6.84583506,114.81797,140.845835
53.731678,147,5.78669046,114.69783,141.21331
53.7521133,118,-23.9101383,114.57733,141.910138
53.7725486,120,-23.019613,114.456479,143.019613
53.7929839,147,2.30501462,114.33528,144.694985
53.8134192,152,4.78164376,114.213741,147.218356
53.8338545,170,18.8611462,114.091867,151.138854
53.8542899,146,-11.6038001,113.969666,157.6038
53.8747252,169,-0.035656119,113.847142,169.035656
53.8951605,199,9.66668745,113.724304,189.333313
53.9155958,202,-15.8152323,113.601156,217.815232
53.9360311,242,7.93651844,113.477706,234.063482
53.9564664,220,2.44671727,113.35396,217.553283
53.9769018,219,23.2748543,113.229925,195.725146
53.9973371,216,30.6695373,113.105608,185.330463
54.0177724,194,8.96149372,112.981015,185.038506
54.0382077,190,-2.64988483,112.856154,192.649885
54.058643,213,6.67011911,112.731031,206.329881
54.0790783,210,-7.40749722,112.605653,217.407497
54.0995137,222,8.45949661,112.480027,213.540503
54.119949,215,12.4974913,112.354161,202.502509
54.1403843,201,6.52164408,112.228061,194.478356
54.1608196,215,25.2602598,112.101736,189.73974
54.1812549,186,-0.523947514,111.975191,186.523948
54.2016902,179,-4.87057045,111.848435,183.87057
54.2221256,153,-28.4264061,111.721476,181.426406
54.2425609,176,-3.0565234,111.59432,179.056523
54.2629962,177,0.332094072,111.466974,176.667906
54.2834315,186,11.8227033,111.339448,174.177297
54.3038668,159,-12.5394936,111.211748,171.539494
54.3243021,197,28.2253726,111.083882,168.774627
54.3447375,147,-18.9651512,110.955858,165.965151
54.3651728,146,-17.2297326,110.827684,163.229733
54.3856081,161,0.307964667,110.699367,160.692035
54.4060434,156,-2.42826639,110.570916,158.428266
54.4264787,167,10.5069055,110.442339,156.493094
54.446914,146,-8.91734552,110.313643,154.917346
54.4673494,163,9.23347924,110.184836,153.766521
54.4877847,159,5.91173238,110.055928,153.088268
54.50822,163,10.1429577,109.926926,152.857042
54.5286553,163,9.93321714,109.797838,153.066783
54.5490906,149,-4.7270301,109.668672,153.72703
54.5695259,170,15.1437366,109.539438,154.856263
54.5899613,175,18.5237467,109.410143,156.476253
54.6103966,149,-9.599368,109.280795,158.599368
54.6308319,165,3.79555951,109.151404,161.20444
54.6512672,146,-18.3430166,109.021977,164.343017
54.6717025,170,1.93018725,108.892524,168.069813
54.6921378,195,22.5454763,108.763053,172.454524
54.7125732,182,4.18724083,108.633571,177.812759
54.7330085,183,-1.80247211,108.504089,184.802472
54.7534438,201,6.9890296,108.374615,194.01097
54.7738791,197,-6.81496197,108.245157,203.814962
54.7943144,216,7.45903399,108.115725,208.540966
54.8147497,206,0.869001252,107.986326,205.130999
54.8351851,211,11.0924232,107.856971,199.907577
54.8556204,210,12.487584,107.727667,197.512416
54.8760557,204,5.83542011,107.598424,198.16458
54.896491,177,-24.1836461,107.46925,201.183646
54.9169263,183,-22.452536,107.340155,205.452536
54.9373616,220,11.5202116,107.211147,208.479788
54.957797,206,-1.7350585,107.082235,207.735059
54.9782323,207,2.34373124,106.953428,204.656269
54.9986676,216,13.9316229,106.824736,202.068377
55.0191029,169,-31.5083167,106.696168,200.508317
55.0395382,184,-15.4664466,106.567731,199.466447
55.0599735,154,-44.4678659,106.439436,198.467866
55.0804089,174,-23.3788111,106.311292,197.378811
55.1008442,174,-22.118612,106.183307,196.118612
55.1212795,179,-15.7561217,106.055491,194.756122
55.1417148,183,-10.3655469,105.927852,193.365547
55.1621501,188,-3.98746882,105.8004,191.987469
55.1825854,176,-14.5772274,105.673144,190.577227
55.2030208,165,-24.049283,105.546094,189.049283
55.2234561,170,-17.3114519,105.419257,187.311452
55.2438914,184,-1.30289833,105.292643,185.302898
55.2643267,177,-6.00887106,105.166262,183.008871
55.284762,183,2.54109872,105.040122,180.458901
55.3051973,165,-12.7260068,104.914233,177.726007
55.3256327,170,-4.87925359,104.788603,174.879254
55.346068,176,4.01394731,104.663242,171.986053
55.3665033,173,3.88317745,104.538159,169.116823
55.3869386,164,-2.36591596,104.413362,166.365916
55.4073739,147,-16.8274465,104.288861,163.827446
55.4278092,138,-23.426628,104.164665,161.426628
55.4482446,152,-6.87011441,104.040782,158.870114
55.4686799,143,-13.4083246,103.917222,156.408325
55.4891152,156,1.872871,103.793993,154.127129
55.5095505,158,5.92475635,103.671105,152.075244
55.5299858,130,-20.2969949,103.548566,150.296995
55.5504211,132,-16.8287257,103.426385,148.828726
55.5708565,143,-4.69542276,103.304572,147.695423
55.5912918,132,-14.9082755,103.183134,146.908275
55.6117271,121,-25.46262,103.06208,146.46262
55.6321624,140,-6.3362545,102.941419,146.336254
55.6525977,116,-30.4896069,102.82116,146.489607
55.673033,145,-1.8704464,102.701312,146.870446
55.6934684,143,-4.42546272,102.581882,147.425463
55.7139037,128,-20.1183401,102.46288,148.11834
55.734339,129,-19.9458022,102.344313,148.945802
55.7547743,133,-16.9389956,102.226191,149.938996
55.7752096,157,5.84408894,102.108521,151.155911
55.7956449,157,4.33703315,101.991312,152.662967
55.8160803,138,-16.5522527,101.874572,154.552253
55.8365156,146,-10.9699195,101.758308,156.96992
55.8569509,149,-10.7471722,101.64253,159.747172
55.8773862,190,27.549539,101.527245,162.450461
55.8978215,184,18.8768513,101.412461,165.123149
55.9182568,179,11.4143931,101.298186,167.585607
55.9386922,191,21.4062534,101.184427,169.593747
55.9591275,178,7.06838215,101.071192,170.931618
55.9795628,176,4.51272937,100.95849,171.487271
55.9999981,194,22.6821293,100.846326,171.317871
56.0204334,180,9.42700744,100.734709,170.572993
56.0408688,195,25.5156396,100.623646,169.48436
56.0613041,186,17.7142742,100.513145,168.285726
