'y-axis saved as y
'x,PKT-3-103-2_mNaMnO2_YOCl_FlowO2_650_24.raw,Diff,Bkg,Ycalc
44.5357854,155,-6.37703434,136.426786,161.377034
44.5562207,151,-11.9568709,136.415098,162.956871
44.576656,151,-14.2162757,136.403746,165.216276
44.5970913,164,-4.30836492,136.39273,168.308365
44.6175267,165,-6.16394983,136.382051,171.16395
44.637962,159,-15.4766628,136.37171,174.476663
44.6583973,160,-18.145939,136.361708,178.145939
44.6788326,156,-25.9203765,136.352044,181.920377
44.6992679,168,-17.3907257,136.342721,185.390726
44.7197032,139,-49.1001962,136.333737,188.100196
44.7401386,154,-35.7888568,136.325095,189.788857
44.7605739,154,-36.4450953,136.316793,190.445095
44.7810092,165,-25.3899513,136.308834,190.389951
44.8014445,186,-4.04390914,136.301216,190.043909
44.8218798,174,-15.5402524,136.293941,189.540252
44.8423151,173,-15.8829845,136.287008,188.882985
44.8627505,124,-63.9816859,136.280419,187.981686
44.8831858,154,-32.897162,136.274172,186.897162
44.9036211,166,-19.7717761,136.268268,185.771776
44.9240564,160,-25.1074186,136.262707,185.107419
44.9444917,161,-23.2094881,136.25749,184.209488
44.964927,153,-30.6541473,136.252615,183.654147
44.9853624,160,-23.4156596,136.248084,183.41566
45.0057977,151,-32.4892452,136.243895,183.489245
45.026233,150,-33.8855741,136.240049,183.885574
45.0466683,155,-29.5855814,136.236545,184.585581
45.0671036,182,-3.56504217,136.233384,185.565042
45.0875389,136,-50.8061448,136.230564,186.806145
45.1079743,166,-22.3039703,136.228085,188.30397
45.1284096,181,-9.06533025,136.225948,190.06533
45.1488449,163,-29.1073495,136.22415,192.10735
45.1692802,189,-5.45497891,136.222693,194.454979
45.1897155,155,-42.1526319,136.221574,197.152632
45.2101508,167,-33.2801695,136.220794,200.28017
45.2305862,159,-44.965375,136.220352,203.965375
45.2510215,181,-27.4055595,136.220247,208.40556
45.2714568,180,-33.8954243,136.220478,213.895424
45.2918921,190,-30.8707809,136.221045,220.870781
45.3123274,203,-26.982687,136.221945,229.982687
45.3327627,208,-34.2284902,136.22318,242.22849
45.3531981,228,-31.1917192,136.224746,259.191719
45.3736334,250,-33.5012081,136.226645,283.501208
45.3940687,278,-41.7304359,136.228873,319.730436
45.414504,361,-15.2629442,136.23143,376.262944
45.4349393,440,-28.9311947,136.234315,468.931195
45.4553746,639,13.0067568,136.237527,625.993243
45.47581,806,-71.7673973,136.241064,877.767397
45.4962453,1098,-67.8982149,136.244925,1165.89821
45.5166806,1163,-95.6653135,136.249108,1258.66531
45.5371159,991,-65.0158278,136.253611,1056.01583
45.5575512,848,25.2894125,136.258435,822.710588
45.5779865,732,14.0123148,136.263576,717.987685
45.5984219,738,3.55354179,136.269033,734.446458
45.6188572,727,-75.5406788,136.274804,802.540679
45.6392925,701,-88.8937008,136.280889,789.893701
45.6597278,555,-92.7342244,136.287284,647.734224
45.6801631,480,-11.929769,136.293988,491.929769
45.7005984,384,-2.38762815,136.300999,386.387628
45.7210338,307,-14.9401505,136.308315,321.940151
45.7414691,288,6.00188615,136.315935,281.998114
45.7619044,275,18.6858475,136.323855,256.314153
45.7823397,245,5.70422577,136.332075,239.295774
45.802775,197,-30.9037063,136.340592,227.903706
45.8232104,195,-25.4014829,136.349403,220.401483
45.8436457,201,-14.785764,136.358506,215.785764
45.864081,206,-7.45995688,136.3679,213.459957
45.8845163,224,10.9400749,136.377581,213.059925
45.9049516,211,-3.30793705,136.387548,214.307937
45.9253869,228,11.0527756,136.397798,216.947224
45.9458223,193,-27.6345073,136.408328,220.634507
45.9662576,227,2.07740457,136.419135,224.922595
45.9866929,240,10.6469234,136.430218,229.353077
46.0071282,257,23.3760501,136.441574,233.62395
46.0275635,219,-18.6410667,136.453199,237.641067
46.0479988,223,-18.317823,136.465092,241.317823
46.0684342,257,12.7157397,136.477249,244.28426
46.0888695,254,8.15584752,136.489667,245.844152
46.1093048,266,20.6717668,136.502344,245.328233
46.1297401,250,7.4136763,136.515276,242.586324
46.1501754,228,-10.092996,136.528461,238.092996
46.1706107,235,2.35618607,136.541895,232.643814
46.1910461,200,-26.8343164,136.555576,226.834316
46.2114814,226,5.13477306,136.569501,220.865227
46.2319167,195,-19.7098099,136.583665,214.70981
46.252352,214,5.6515186,136.598066,208.348481
46.2727873,193,-8.98309346,136.612701,201.983093
46.2932226,185,-10.9152611,136.627566,195.915261
46.313658,204,13.5910406,136.642658,190.408959
46.3340933,192,6.39277249,136.657973,185.607228
46.3545286,185,3.46375845,136.673509,181.536242
46.3749639,164,-14.148382,136.68926,178.148382
46.3953992,195,19.6359962,136.705225,175.364004
46.4158345,167,-6.09263721,136.721399,173.092637
46.4362699,161,-10.2549615,136.737778,171.254961
46.4567052,177,7.2187604,136.75436,169.78124
46.4771405,214,45.3863198,136.771139,168.61368
46.4975758,186,18.2756123,136.788113,167.724388
46.5180111,180,12.9588313,136.805278,167.041169
46.5384464,186,19.4526586,136.822629,166.547341
46.5588818,165,-1.22321964,136.840163,166.22322
46.5793171,185,18.9479006,136.857875,166.052099
46.5997524,143,-23.0226641,136.875762,166.022664
46.6201877,163,-3.12863915,136.89382,166.128639
46.640623,194,27.6297114,136.912045,166.370289
46.6610583,200,33.2523972,136.930432,166.747603
46.6814937,196,29.0446125,136.948977,166.955387
46.701929,194,27.0396519,136.967676,166.960348
46.7223643,200,32.1678682,136.986524,167.832132
46.7427996,204,35.1277552,137.005519,168.872245
46.7632349,206,35.8131864,137.024654,170.186814
46.7836702,229,57.2439205,137.043925,171.75608
46.8041056,219,45.3864104,137.063329,173.61359
46.8245409,212,36.2286819,137.082861,175.771318
46.8449762,237,58.726073,137.102516,178.273927
46.8654115,239,57.8931255,137.122289,181.106874
46.8858468,250,65.7659685,137.142177,184.234031
46.9062821,216,29.4857569,137.162174,186.514243
46.9267175,221,31.0711206,137.182275,189.928879
46.9471528,219,25.7816801,137.202477,193.21832
46.9675881,252,55.8251901,137.222774,196.17481
46.9880234,246,47.3428604,137.243161,198.65714
47.0084587,216,15.366639,137.263634,200.633361
47.028894,251,48.7832097,137.284187,202.21679
47.0493294,230,26.4275091,137.304816,203.572491
47.0697647,238,33.1238814,137.325517,204.876119
47.0902,223,16.6893561,137.346283,206.310644
47.1106353,228,19.9928748,137.36711,208.007125
47.1310706,212,1.93607658,137.387993,210.063923
47.1515059,192,-20.5385722,137.408926,212.538572
47.1719413,219,3.63255513,137.429905,215.367445
47.1923766,209,-9.28146989,137.450925,218.28147
47.2128119,227,6.21304629,137.47198,220.786954
47.2332472,212,-10.3156572,137.493065,222.315657
47.2536825,218,-4.52056073,137.514174,222.520561
47.2741178,223,1.51162931,137.535304,221.488371
47.2945532,229,9.3193388,137.556447,219.680661
47.3149885,225,7.41725064,137.577599,217.582749
47.3354238,183,-32.4227842,137.598755,215.422784
47.3558591,195,-18.2063756,137.619909,213.206376
47.3762944,201,-9.82259435,137.641055,210.822594
47.3967297,173,-35.2941357,137.662188,208.294136
47.4171651,199,-6.7773047,137.683303,205.777305
47.4376004,198,-5.61186587,137.704394,203.611866
47.4580357,199,-3.11929832,137.725456,202.119298
47.478471,221,19.570918,137.746482,201.429082
47.4989063,205,3.36326307,137.767468,201.636737
47.5193416,234,31.2140563,137.788407,202.785944
47.539777,197,-8.14301325,137.809295,205.143013
47.5602123,220,11.8117753,137.830124,208.188225
47.5806476,182,-30.1062492,137.85089,212.106249
47.6010829,203,-13.7306525,137.871587,216.730653
47.6215182,213,-8.74196464,137.892209,221.741965
47.6419535,222,-4.66394884,137.91275,226.663949
47.6623889,218,-12.9748443,137.933205,230.974844
47.6828242,228,-6.33103495,137.953567,234.331035
47.7032595,229,-7.74058533,137.97383,236.740585
47.7236948,187,-51.5049522,137.99399,238.504952
47.7441301,211,-28.9359118,138.014039,239.935912
47.7645654,216,-25.1519189,138.033972,241.151919
47.7850008,197,-44.9547185,138.053783,241.954719
47.8054361,245,3.01054987,138.073466,241.98945
47.8258714,231,-10.0114756,138.093014,241.011476
47.8463067,202,-37.0440328,138.112423,239.044033
47.866742,229,-7.36481275,138.131686,236.364813
47.8871773,211,-22.3562526,138.150796,233.356253
47.9076127,225,-5.33456535,138.169748,230.334565
47.928048,220,-7.47662693,138.188536,227.476627
47.9484833,235,10.1688745,138.207154,224.831125
47.9689186,210,-12.3977504,138.225594,222.39775
47.9893539,214,-6.24437073,138.243852,220.244371
48.0097892,242,23.6362183,138.261921,218.363782
48.0302246,201,-15.9091092,138.279795,216.909109
48.0506599,203,-12.9851903,138.297468,215.98519
48.0710952,203,-12.6677841,138.314933,215.667784
48.0915305,268,51.9923207,138.332185,216.007679
48.1119658,236,18.9679056,138.349217,217.032094
48.1324011,217,-1.75275446,138.366022,218.752754
48.1528365,254,32.8222838,138.382595,221.177716
48.1732718,211,-13.3116923,138.39893,224.311692
48.1937071,244,15.8406422,138.415019,228.159358
48.2141424,235,2.24628543,138.430858,232.753715
48.2345777,253,14.8919283,138.446439,238.108072
48.255013,270,25.6681799,138.461756,244.33182
48.2754484,271,19.434913,138.476803,251.565087
48.2958837,263,3.01617271,138.491573,259.983827
48.316319,271,1.21300655,138.506061,269.786993
48.3367543,312,30.8043755,138.52026,281.195624
48.3571896,313,18.5359581,138.534164,294.464042
48.377625,369,59.1063085,138.547765,309.893691
48.3980603,353,25.1627297,138.561059,327.83727
48.4184956,313,-35.6852655,138.574038,348.685265
48.4389309,369,-3.83254281,138.586697,372.832543
48.4593662,429,28.379586,138.599029,400.620414
48.4798015,393,-39.2397153,138.611027,432.239715
48.5002369,512,44.3973698,138.622685,467.60263
48.5206722,540,33.9273175,138.633997,506.072682
48.5411075,616,69.6770831,138.644957,546.322917
48.5615428,603,16.8840961,138.655558,586.115904
48.5819781,650,27.5932307,138.665794,622.406769
48.6024134,639,-12.8811682,138.675658,651.881168
48.6228488,696,24.1778053,138.685145,671.822195
48.6432841,708,27.012285,138.694247,680.987715
48.6637194,679,-0.695501567,138.702959,679.695502
48.6841547,672,1.95025392,138.711274,670.049746
48.70459,624,-29.7902434,138.719186,653.790243
48.7250253,655,22.6747673,138.726689,632.325233
48.7454607,618,11.5860519,138.733776,606.413948
48.765896,563,-13.6124483,138.74044,576.612448
48.7863313,553,9.24690218,138.746677,543.753098
48.8067666,480,-29.1245189,138.752479,509.124519
48.8272019,499,24.7334332,138.757839,474.266567
48.8476372,465,24.3884003,138.762753,440.6116
48.8680726,397,-12.2219518,138.767214,409.221952
48.8885079,384,3.29536867,138.771215,380.704631
48.9089432,356,0.717912403,138.77475,355.282088
48.9293785,313,-19.9023836,138.777812,332.902384
48.9498138,315,1.53977281,138.780397,313.460227
48.9702491,326,29.4029986,138.782497,296.597001
48.9906845,284,2.17390508,138.784107,281.826095
49.0111198,282,13.0082967,138.78522,268.991703
49.0315551,254,-3.80476029,138.78583,257.80476
49.0519904,238,-10.0513425,138.785931,248.051343
49.0724257,238,-1.52254443,138.785517,239.522544
49.092861,237,4.9682742,138.784582,232.031726
49.1132964,209,-16.4279207,138.78312,225.427921
49.1337317,216,-3.58206623,138.781124,219.582066
49.154167,230,15.649587,138.778589,214.350413
49.1746023,230,20.2736202,138.775509,209.72638
49.1950376,207,1.40520565,138.771878,205.594794
49.2154729,210,8.11540645,138.76769,201.884594
49.2359083,208,9.43716249,138.762938,198.562838
49.2563436,196,0.414558004,138.757618,195.585442
49.2767789,210,17.091002,138.751722,192.908998
49.2972142,183,-7.50050748,138.745246,190.500507
49.3176495,197,8.65880674,138.738184,188.341193
49.3380848,174,-12.4114881,138.730529,186.411488
49.3585202,190,5.30515233,138.722276,184.694848
49.3789555,175,-8.1769483,138.713419,183.176948
49.3993908,177,-4.8472218,138.703953,181.847222
49.4198261,190,9.30331759,138.693871,180.696682
49.4402614,189,9.26254996,138.683169,179.73745
49.4606967,194,15.0673166,138.67184,178.932683
49.4811321,198,19.7150828,138.65988,178.284917
49.5015674,190,12.2013731,138.647282,177.798627
49.5220027,181,3.50268729,138.63404,177.497313
49.542438,182,4.65053112,138.62015,177.349469
49.5628733,195,17.6587164,138.605607,177.341284
49.5833086,184,6.51860054,138.590404,177.481399
49.603744,167,-10.7434577,138.574536,177.743458
49.6241793,212,33.9037005,138.557998,178.096299
49.6446146,191,12.5303722,138.540785,178.469628
49.6650499,177,-1.7835822,138.522891,178.783582
49.6854852,191,12.0294049,138.504312,178.970595
49.7059205,185,5.99276169,138.485041,179.007238
49.7263559,195,16.0759844,138.465075,178.924016
49.7467912,204,25.2200897,138.444407,178.77991
49.7672265,203,24.3741479,138.423034,178.625852
49.7876618,193,14.51317,138.400949,178.48683
49.8080971,184,5.63461116,138.378148,178.365389
49.8285324,205,26.7356664,138.354626,178.264334
49.8489678,196,17.7937839,138.330378,178.206216
49.8694031,185,6.76529105,138.3054,178.234709
49.8898384,192,13.6008339,138.279686,178.399166
49.9102737,171,-7.73223463,138.253232,178.732235
49.930709,226,46.7360461,138.226033,179.263954
49.9511443,213,33.1063951,138.198085,179.893605
49.9715797,191,10.4421321,138.169383,180.557868
49.992015,213,31.7662322,138.139922,181.233768
50.0124503,187,5.11698447,138.109699,181.883016
50.0328856,235,52.4349268,138.078708,182.565073
50.0533209,208,24.6138609,138.046946,183.386139
50.0737562,203,18.5470605,138.014408,184.45294
50.0941916,189,3.25487093,137.981089,185.745129
50.1146269,223,35.653406,137.946987,187.346594
50.1350622,208,18.8655015,137.912096,189.134499
50.1554975,220,28.9996096,137.876412,191.00039
50.1759328,192,-0.795967531,137.839932,192.795968
50.1963681,215,20.6713835,137.802651,194.328616
50.2168035,221,25.6162536,137.764566,195.383746
50.2372388,193,-2.78549348,137.725673,195.785493
50.2576741,195,-0.472831335,137.685967,195.472831
50.2781094,192,-2.52937855,137.645447,194.529379
50.2985447,203,9.86795296,137.604107,193.132047
50.31898,200,8.57077279,137.561944,191.429227
50.3394154,212,22.4432698,137.518954,189.55673
50.3598507,186,-1.53478217,137.475135,187.534782
50.380286,207,21.6583932,137.430483,185.341607
50.4007213,186,3.00238457,137.384994,182.997615
50.4211566,211,30.4213392,137.338665,180.578661
50.4415919,200,21.8025572,137.291494,178.197443
50.4620273,221,45.0193157,137.243476,175.980684
50.4824626,220,46.025842,137.19461,173.974158
50.5028979,199,26.7644919,137.144891,172.235508
50.5233332,192,21.2282895,137.094318,170.771711
50.5437685,177,7.42583597,137.042886,169.574164
50.5642038,196,27.3758415,136.990595,168.624159
50.5846392,178,10.0994417,136.93744,167.900558
50.6050745,187,19.6165788,136.883419,167.383421
50.6255098,171,3.94438421,136.82853,167.055616
50.6459451,169,2.09686287,136.77277,166.903137
50.6663804,185,18.0855427,136.716137,166.914457
50.6868157,185,17.9217283,136.658628,167.078272
50.7072511,168,0.641334613,136.600242,167.358665
50.7276864,169,1.2126038,136.540976,167.787396
50.7481217,170,1.66613936,136.480828,168.333861
50.768557,195,26.0964478,136.419797,168.903552
50.7889923,194,24.4655278,136.357879,169.534472
50.8094276,167,-3.19906838,136.295074,170.199068
50.829863,165,-5.90115667,136.231379,170.901157
50.8502983,177,5.30822489,136.166793,171.691775
50.8707336,165,-7.53869865,136.101315,172.538699
50.8911689,194,20.5284905,136.034943,173.471509
50.9116042,186,11.5285395,135.967675,174.471461
50.9320396,178,2.47050966,135.89951,175.52949
50.9524749,161,-15.6754032,135.830447,176.675403
50.9729102,157,-20.8927554,135.760485,177.892755
50.9933455,199,19.8077877,135.689622,179.192212
51.0137808,182,1.41415186,135.617858,180.585848
51.0342161,205,22.9390261,135.545192,182.060974
51.0546515,180,-3.62392,135.471622,183.62392
51.0750868,163,-22.2855104,135.397149,185.28551
51.0955221,187,-0.0279618908,135.321772,187.027962
51.1159574,209,20.1599128,135.245489,188.840087
51.1363927,215,24.2928013,135.168301,190.707199
51.156828,205,12.3893827,135.090208,192.610617
51.1772634,195,0.471458236,135.011208,194.528542
51.1976987,201,4.55912944,134.931302,196.440871
51.218134,215,16.6607321,134.85049,198.339268
51.2385693,209,8.84946182,134.768771,200.150538
51.2590046,191,-10.8382655,134.686147,201.838265
51.2794399,223,19.5425957,134.602616,203.457404
51.2998753,204,-0.956136107,134.518179,204.956136
51.3203106,207,0.670972341,134.432838,206.329028
51.3407459,204,-3.57698514,134.346591,207.576985
51.3611812,195,-13.7098677,134.25944,208.709868
51.3816165,213,3.26293247,134.171386,209.737068
51.4020518,208,-2.61500668,134.082429,210.615007
51.4224872,211,-0.289082635,133.99257,211.289083
51.4429225,202,-9.62637095,133.90181,211.626371
51.4633578,204,-7.54343832,133.81015,211.543438
51.4837931,205,-5.91675219,133.717592,210.916752
51.5042284,228,18.2323711,133.624136,209.767629
51.5246637,221,12.7748914,133.529784,208.225109
51.5450991,215,8.53757322,133.434537,206.462427
51.5655344,192,-12.6371228,133.338398,204.637123
51.5859697,197,-5.82350614,133.241367,202.823506
51.606405,196,-5.02848628,133.143447,201.028486
51.6268403,189,-10.2715532,133.044639,199.271553
51.6472756,182,-15.5140312,132.944945,197.514031
51.667711,169,-26.8457263,132.844368,195.845726
51.6881463,184,-10.3444627,132.74291,194.344463
51.7085816,184,-9.04118265,132.640572,193.041183
51.7290169,196,3.96738491,132.537358,192.032615
51.7494522,183,-8.28551397,132.43327,191.285514
51.7698875,166,-24.7633786,132.32831,190.763379
51.7903229,178,-12.4615613,132.222481,190.461561
51.8107582,194,3.62660792,132.115787,190.373392
51.8311935,217,26.4915721,132.00823,190.508428
51.8516288,185,-5.88835913,131.899812,190.888359
51.8720641,182,-9.53890496,131.790538,191.538905
51.8924994,196,3.51417412,131.68041,192.485826
51.9129348,186,-7.75564881,131.569432,193.755649
51.9333701,175,-20.3804257,131.457607,195.380426
51.9538054,158,-39.4036483,131.344939,197.403648
51.9742407,185,-14.882976,131.231432,199.882976
51.994676,204,1.11150199,131.117089,202.888498
52.0151113,217,10.4923626,131.001915,206.507637
52.0355467,216,5.13994658,130.885912,210.860053
52.055982,191,-25.025519,130.769086,216.025519
52.0764173,241,18.8392248,130.651441,222.160775
52.0968526,229,-0.430516872,130.532981,229.430517
52.1172879,284,45.9690976,130.41371,238.030902
52.1377232,236,-12.1941303,130.293634,248.19413
52.1581586,286,25.8367033,130.172756,260.163297
52.1785939,288,13.7063947,130.051082,274.293605
52.1990292,306,15.1248027,129.928616,290.875197
52.2194645,327,16.8030058,129.805363,310.196994
52.2398998,367,34.5588173,129.68133,332.441183
52.2603351,386,28.2485008,129.55652,357.751499
52.2807705,397,11.7401407,129.430939,385.259859
52.3012058,388,-26.0552206,129.304593,414.055221
52.3216411,458,15.7324046,129.177487,442.267595
52.3420764,400,-67.4030991,129.049627,467.403099
52.3625117,457,-29.8717736,128.921019,486.871774
52.382947,449,-49.8131522,128.791668,498.813152
52.4033824,451,-51.782439,128.661581,502.782439
52.4238177,466,-33.8086293,128.530764,499.808629
52.444253,439,-52.7475496,128.399223,491.74755
52.4646883,447,-33.3843094,128.266964,480.384309
52.4851236,409,-57.6177501,128.133994,466.61775
52.5055589,424,-26.7195994,128.00032,450.719599
52.5259943,392,-40.5888959,127.865948,432.588896
52.5464296,393,-19.3601746,127.730884,412.360175
52.5668649,361,-29.6387479,127.595137,390.638748
52.5873002,336,-32.1871895,127.458712,368.18719
52.6077355,362,15.1688943,127.321618,346.831106
52.6281708,320,-7.08859111,127.18386,327.088591
52.6486062,316,6.50979066,127.045448,309.490209
52.6690415,319,24.7797025,126.906387,294.220298
52.6894768,273,-8.21105205,126.766686,281.211052
52.7099121,294,23.7517998,126.626353,270.2482
52.7303474,266,4.94421121,126.485394,261.055789
52.7507827,249,-4.35632794,126.343819,253.356328
52.7712181,255,8.12573133,126.201635,246.874269
52.7916534,241,-0.376358169,126.05885,241.376358
52.8120887,231,-5.65460383,125.915473,236.654604
52.832524,229,-3.53053018,125.771511,232.53053
52.8529593,227,-1.85742222,125.626974,228.857422
52.8733946,214,-11.5276217,125.481869,225.527622
52.89383,192,-30.4459504,125.336207,222.44595
52.9142653,201,-18.5335877,125.189994,219.533588
52.9347006,203,-13.7464377,125.043241,216.746438
52.9551359,192,-21.9751133,124.895955,213.975113
52.9755712,194,-17.255607,124.748147,211.255607
52.9960065,199,-9.61320156,124.599826,208.613202
53.0164419,163,-43.1149458,124.451,206.114946
53.0368772,178,-25.8948593,124.30168,203.894859
53.0573125,167,-35.0131095,124.151875,202.01311
53.0777478,178,-22.5184651,124.001593,200.518465
53.0981831,164,-35.4432458,123.850846,199.443246
53.1186184,176,-22.819146,123.699643,198.819146
53.1390538,178,-20.6847651,123.547994,198.684765
53.1594891,182,-17.0742439,123.395908,199.074244
53.1799244,192,-8.00451476,123.243397,200.004515
53.2003597,178,-23.4425633,123.090469,201.442563
53.220795,187,-16.2800707,122.937137,203.280071
53.2412303,209,3.6790957,122.783409,205.320904
53.2616657,196,-11.2809899,122.629297,207.28099
53.282101,202,-6.79904192,122.474811,208.799042
53.3025363,206,-3.61506836,122.319962,209.615068
53.3229716,206,-3.50589586,122.164761,209.505896
53.3434069,223,14.5549458,122.009218,208.445054
53.3638422,174,-32.561243,121.853345,206.561243
53.3842776,192,-12.0578016,121.697153,204.057802
53.4047129,174,-27.1178418,121.540653,201.117842
53.4251482,177,-20.8444965,121.383856,197.844496
53.4455835,177,-17.2787384,121.226773,194.278738
53.4660188,185,-5.43821677,121.069417,190.438217
53.4864542,149,-37.3621653,120.911798,186.362165
53.5068895,176,-6.14631005,120.753929,182.14631
53.5273248,164,-13.9261594,120.59582,177.926159
53.5477601,178,4.16168725,120.437484,173.838313
53.5681954,155,-14.9981559,120.278933,169.998156
53.5886307,143,-23.475186,120.120179,166.475186
53.6090661,151,-12.3152794,119.961233,163.315279
53.6295014,144,-16.5234465,119.802109,160.523446
53.6499367,154,-4.12672751,119.642817,158.126728
53.670372,160,3.97427279,119.483371,156.025727
53.6908073,144,-10.237546,119.323783,154.237546
53.7112426,153,0.257532526,119.164065,152.742467
53.731678,153,1.47296048,119.00423,151.52704
53.7521133,134,-16.5875687,118.84429,150.587569
53.7725486,156,6.06096921,118.684258,149.939031
53.7929839,131,-18.6065649,118.524148,149.606565
53.8134192,148,-1.66373571,118.363971,149.663736
53.8338545,128,-21.8540682,118.20374,149.854068
53.8542899,143,-8.28949265,118.043469,151.289493
53.8747252,160,5.9451451,117.883171,154.054855
53.8951605,169,10.2904239,117.722859,158.709576
53.9155958,182,16.3095366,117.562545,165.690463
53.9360311,187,15.1550589,117.402243,171.844941
53.9564664,163,-8.56676188,117.241967,171.566762
53.9769018,150,-16.1474383,117.081729,166.147438
53.9973371,168,6.75042976,116.921544,161.24957
54.0177724,176,16.7437333,116.761424,159.256267
54.0382077,175,14.9444142,116.601383,160.055586
54.058643,166,2.79586699,116.441434,163.204133
54.0790783,187,19.7676709,116.281592,167.232329
54.0995137,171,1.738008,116.121869,169.261992
54.119949,170,1.16089818,115.962281,168.839102
54.1403843,188,19.7106008,115.802839,168.289399
54.1608196,154,-14.8957706,115.643558,168.895771
54.1812549,176,5.710886,115.484453,170.289114
54.2016902,189,17.3092314,115.325536,171.690769
54.2221256,179,6.54495236,115.166822,172.455048
54.2425609,160,-12.3193828,115.008324,172.319383
54.2629962,198,26.628584,114.850057,171.371416
54.2834315,156,-13.9459924,114.692034,169.945992
54.3038668,141,-27.3839773,114.534271,168.383977
54.3243021,152,-14.8540319,114.376779,166.854032
54.3447375,151,-14.3161317,114.219575,165.316132
54.3651728,171,7.39219235,114.062671,163.607808
54.3856081,132,-29.5812831,113.906083,161.581283
54.4060434,166,6.75032422,113.749824,159.249676
54.4264787,156,-0.747267705,113.593908,156.747268
54.446914,147,-7.28653746,113.438349,154.286537
54.4673494,170,17.938764,113.283162,152.061236
54.4877847,176,25.8005349,113.128361,150.199465
54.50822,165,16.238711,112.97396,148.761289
54.5286553,170,22.2448969,112.819974,147.755103
54.5490906,161,13.825898,112.666416,147.174102
54.5695259,182,34.9886101,112.513301,147.01139
54.5899613,166,18.7261895,112.360642,147.273811
54.6103966,138,-9.98168373,112.208455,147.981684
54.6308319,153,3.84082897,112.056753,149.159171
54.6512672,164,13.1807389,111.905551,150.819261
54.6717025,147,-5.94390602,111.754862,152.943906
54.6921378,174,18.5424298,111.604701,155.45757
54.7125732,170,11.7993864,111.455083,158.200614
54.7330085,161,0.0448043488,111.30602,160.955196
54.7534438,164,0.560781395,111.157527,163.439219
54.7738791,178,12.5649317,111.009619,165.435068
54.7943144,178,11.1290807,110.862309,166.870919
54.8147497,158,-9.84192383,110.715611,167.841924
54.8351851,195,26.4550959,110.56954,168.544904
54.8556204,185,15.8227489,110.424108,169.177251
54.8760557,183,13.1444331,110.279331,169.855567
54.896491,177,6.40987479,110.135222,170.590125
54.9169263,158,-13.3150631,109.991794,171.315063
54.9373616,195,23.0620784,109.849061,171.937922
54.957797,174,1.60741952,109.707038,172.39258
54.9782323,166,-6.63554467,109.565737,172.635545
54.9986676,183,10.3770227,109.425173,172.622977
55.0191029,138,-34.2707579,109.285358,172.270758
55.0395382,181,9.5503869,109.146307,171.449613
55.0599735,167,-3.28006374,109.008031,170.280064
55.0804089,186,17.7208737,108.870546,168.279126
55.1008442,159,-6.80547274,108.733864,165.805473
55.1212795,157,-6.07752703,108.597997,163.077527
55.1417148,141,-19.2920175,108.46296,160.292018
55.1621501,174,16.4452001,108.328765,157.5548
55.1825854,167,12.1328597,108.195425,154.86714
55.2030208,156,3.83148336,108.062952,152.168517
55.2234561,165,15.6079023,107.93136,149.392098
55.2438914,147,0.4286339,107.80066,146.571366
55.2643267,143,-0.817303924,107.670866,143.817304
55.284762,149,7.80888404,107.541989,141.191116
55.3051973,136,-2.77975288,107.414042,138.779753
55.3256327,149,12.3518224,107.287037,136.648178
55.346068,153,18.1911853,107.160986,134.808815
55.3665033,142,8.74760338,107.0359,133.252397
55.3869386,135,3.04385262,106.911792,131.956147
55.4073739,125,-5.89294341,106.788672,130.892943
55.4278092,125,-5.03820362,106.666553,130.038204
55.4482446,131,1.65541727,106.545445,129.344583
55.4686799,128,-0.847699359,106.425361,128.847699
55.4891152,134,5.51132037,106.306309,128.48868
55.5095505,136,7.70454092,106.188302,128.295459
55.5299858,150,21.7548162,106.071351,128.245184
55.5504211,137,8.63635891,105.955465,128.363641
55.5708565,145,16.1889701,105.840654,128.81103
55.5912918,133,3.78208125,105.72693,129.217919
55.6117271,146,16.2234105,105.614302,129.776589
55.6321624,121,-9.51128522,105.502779,130.511285
55.6525977,142,10.5667776,105.392372,131.433222
55.673033,152,19.4530801,105.283089,132.54692
55.6934684,126,-7.90541668,105.17494,133.905417
55.7139037,156,20.5114311,105.067934,135.488569
55.734339,148,10.7193738,104.962079,137.280626
55.7547743,150,10.756974,104.857384,139.243026
55.7752096,145,3.67709214,104.753858,141.322908
55.7956449,141,-2.4801487,104.651508,143.480149
55.8160803,201,55.265029,104.550342,145.734971
55.8365156,171,22.8553355,104.450369,148.144664
55.8569509,150,-0.832544815,104.351594,150.832545
55.8773862,160,6.11595242,104.254026,153.884048
55.8978215,155,-2.30254398,104.157671,157.302544
55.9182568,202,41.0647011,104.062536,160.935299
55.9386922,183,18.5006273,103.968628,164.499373
55.9591275,194,26.3942448,103.875951,167.605755
55.9795628,199,29.1042985,103.784513,169.895701
55.9999981,176,4.78927764,103.694318,171.210722
56.0204334,178,6.32076125,103.605372,171.679239
56.0408688,160,-11.6564908,103.51768,171.656491
56.0613041,172,0.453831183,103.431246,171.546169
56.0817394,163,-8.52145965,103.346075,171.52146
56.1021747,188,16.234873,103.262171,171.765127
56.12261,193,20.6212432,103.179538,172.378757
56.1430453,164,-9.10772089,103.098178,173.107721
56.1634807,186,12.1183207,103.018095,173.881679
56.183916,188,13.2878359,102.939292,174.712164
56.2043513,193,17.3519336,102.861771,175.648066
56.2247866,174,-2.69812421,102.785534,176.698124
