'y-axis saved as y
'x,PKT-3-105-3_BMY2O3_2BMMnO2_FlowO2_650_24.raw,Diff,Bkg,Ycalc
44.249691,141,-4.23587029,102.576299,145.23587
44.2701263,117,-29.0357691,102.537223,146.035769
44.2905616,128,-19.2330676,102.498305,147.233068
44.3109969,138,-10.8829725,102.459544,148.882973
44.3314322,118,-33.0490652,102.420943,151.049065
44.3518675,145,-8.82712795,102.382505,153.827128
44.3723029,165,7.65427658,102.344229,157.345723
44.3927382,143,-18.7679162,102.306119,161.767916
44.4131735,169,1.69674234,102.268176,167.303258
44.4336088,154,-20.2219671,102.230401,174.221967
44.4540441,179,-3.85786941,102.192795,182.857869
44.4744794,178,-15.5066017,102.155362,193.506602
44.4949148,191,-15.3739956,102.118101,206.373996
44.5153501,217,-4.92521593,102.081014,221.925216
44.5357854,241,1.23134882,102.044103,239.768651
44.5562207,228,-30.6897496,102.00737,258.68975
44.576656,231,-45.6132974,101.970815,276.613297
44.5970913,266,-24.725424,101.93444,290.725424
44.6175267,265,-33.6623916,101.898246,298.662392
44.637962,247,-52.8963827,101.862235,299.896383
44.6583973,254,-41.9522232,101.826407,295.952223
44.6788326,257,-32.095564,101.790764,289.095564
44.6992679,216,-64.7992519,101.755307,280.799252
44.7197032,227,-44.2454751,101.720037,271.245475
44.7401386,217,-43.0351327,101.684956,260.035133
44.7605739,243,-4.21047313,101.650064,247.210473
44.7810092,230,-3.62729487,101.615362,233.627295
44.8014445,214,-6.52865885,101.580852,220.528659
44.8218798,160,-48.9520435,101.546533,208.952043
44.8423151,181,-18.4414706,101.512408,199.441471
44.8627505,178,-13.9500463,101.478477,191.950046
44.8831858,196,9.7213695,101.444741,186.278631
44.9036211,186,3.88287064,101.411201,182.117129
44.9240564,177,-2.12103586,101.377857,179.121036
44.9444917,184,6.98110943,101.344711,177.018891
44.964927,190,14.3059089,101.311762,175.694091
44.9853624,161,-14.3045276,101.279013,175.304528
45.0057977,200,23.6563389,101.246462,176.343661
45.026233,174,-5.25425715,101.214112,179.254257
45.0466683,213,30.5713662,101.181962,182.428634
45.0671036,198,10.9693714,101.150012,187.030629
45.0875389,196,2.31295478,101.118265,193.687045
45.1079743,210,7.01576995,101.086719,202.98423
45.1284096,199,-16.540011,101.055376,215.540011
45.1488449,237,5.28457254,101.024236,231.715427
45.1692802,238,-13.0014245,100.993299,251.001424
45.1897155,268,-3.16972527,100.962565,271.169725
45.2101508,264,-23.9881108,100.932035,287.988111
45.2305862,291,-5.88871298,100.901709,296.888713
45.2510215,302,5.70614082,100.871587,296.293859
45.2714568,265,-24.058925,100.84167,289.058925
45.2918921,270,-9.74652177,100.811957,279.746522
45.3123274,273,1.97972999,100.782449,271.02027
45.3327627,248,-14.6784094,100.753146,262.678409
45.3531981,243,-9.61040602,100.724047,252.610406
45.3736334,215,-24.8011628,100.695154,239.801163
45.3940687,240,14.745119,100.666465,225.254881
45.414504,203,-7.98180956,100.63798,210.98181
45.4349393,181,-17.5202555,100.609701,198.520256
45.4553746,229,40.5249937,100.581626,188.475006
45.47581,175,-5.81167538,100.553755,180.811675
45.4962453,156,-19.1993035,100.526088,175.199304
45.5166806,173,1.71827736,100.498625,171.281723
45.5371159,152,-16.7558917,100.471365,168.755892
45.5575512,183,15.6031632,100.444309,167.396837
45.5779865,172,4.94657753,100.417455,167.053422
45.5984219,148,-19.6333725,100.390804,167.633373
45.6188572,167,-2.08310073,100.364356,169.083101
45.6392925,179,7.58883956,100.338108,171.41116
45.6597278,178,3.33695987,100.312062,174.66304
45.6801631,158,-20.9240373,100.286217,178.924037
45.7005984,186,1.67790594,100.260571,184.322094
45.7210338,179,-12.0315276,100.235125,191.031528
45.7414691,216,16.7205276,100.209877,199.279472
45.7619044,198,-11.356692,100.184828,209.356692
45.7823397,220,-1.63182007,100.159976,221.63182
45.802775,237,0.442037147,100.135321,236.557963
45.8232104,225,-29.6424962,100.110862,254.642496
45.8436457,259,-17.3294927,100.086598,276.329493
45.864081,254,-47.7518533,100.062528,301.751853
45.8845163,292,-38.4984484,100.038652,330.498448
45.9049516,299,-62.287368,100.014968,361.287368
45.9253869,365,-27.0684524,99.9914759,392.068452
45.9458223,413,-7.77301288,99.9681742,420.773013
45.9662576,459,12.6083583,99.945062,446.391642
45.9866929,457,-12.2903114,99.9221384,469.290311
46.0071282,483,-7.12063567,99.8994022,490.120636
46.0275635,528,19.9600729,99.8768524,508.039927
46.0479988,497,-23.0457215,99.8544878,520.045721
46.0684342,546,23.5014753,99.8323072,522.498525
46.0888695,507,-7.03196998,99.8103095,514.03197
46.1093048,477,-19.7496407,99.7884933,496.749641
46.1297401,483,9.94774385,99.7668574,473.052256
46.1501754,454,6.80114705,99.7454005,447.198853
46.1706107,423,2.07611678,99.7241213,420.923883
46.1910461,408,13.8728458,99.7030184,394.127154
46.2114814,330,-36.4715767,99.6820903,366.471577
46.2319167,336,-2.43563512,99.6613357,338.435635
46.252352,293,-18.2622193,99.6407531,311.262219
46.2727873,294,7.70913794,99.620341,286.290862
46.2932226,238,-26.3925554,99.6000978,264.392555
46.313658,249,3.30477439,99.580022,245.695226
46.3340933,226,-4.08086933,99.560112,230.080869
46.3545286,194,-23.2044634,99.5403661,217.204463
46.3749639,205,-1.65097154,99.5207828,206.650972
46.3953992,168,-30.0293153,99.5013604,198.029315
46.4158345,171,-20.0044849,99.482097,191.004485
46.4362699,186,0.69704147,99.462991,185.302959
46.4567052,163,-17.7079673,99.4440407,180.707967
46.4771405,147,-30.0497993,99.4252441,177.049799
46.4975758,160,-14.1999996,99.4065995,174.2
46.5180111,170,-2.07502701,99.388105,172.075027
46.5384464,146,-24.6225916,99.3697587,170.622592
46.5588818,148,-21.7196384,99.3515586,169.719638
46.5793171,187,17.6403395,99.3335029,169.35966
46.5997524,180,10.4557856,99.3155896,169.544214
46.6201877,142,-28.2819655,99.2978166,170.281965
46.640623,145,-26.6005771,99.280182,171.600577
46.6610583,180,6.45077317,99.2626836,173.549227
46.6814937,178,1.81824673,99.2453194,176.181753
46.701929,175,-4.60093825,99.2280872,179.600938
46.7223643,186,2.05728735,99.2109849,183.942713
46.7427996,189,-0.385741265,99.1940104,189.385741
46.7632349,198,1.83494349,99.1771615,196.165057
46.7836702,221,16.4148571,99.1604358,204.585143
46.8041056,214,-1.01954486,99.1438312,215.019545
46.8245409,230,2.13297789,99.1273455,227.867022
46.8449762,232,-11.5015325,99.1109762,243.501532
46.8654115,240,-22.2749152,99.0947212,262.274915
46.8858468,277,-7.3474792,99.0785779,284.347479
46.9062821,328,19.470478,99.0625442,308.529522
46.9267175,308,-24.6453232,99.0466175,332.645323
46.9471528,358,4.34455252,99.0307954,353.655447
46.9675881,323,-46.1041509,99.0150756,369.104151
46.9880234,405,26.1772887,98.9994555,378.822711
47.0084587,377,-8.21453198,98.9839326,385.214532
47.028894,376,-15.5770023,98.9685045,391.577002
47.0493294,366,-34.0240087,98.9531686,400.024009
47.0697647,419,8.39667379,98.9379224,410.603326
47.0902,439,17.1138026,98.9227632,421.886197
47.1106353,444,12.0340139,98.9076885,431.965986
47.1310706,505,65.9460523,98.8926956,439.053948
47.1515059,440,-1.58850388,98.877782,441.588504
47.1719413,464,25.3913387,98.8629449,438.608661
47.1923766,451,20.4857069,98.8481816,430.514293
47.2128119,419,-0.203856425,98.8334896,419.203856
47.2332472,418,10.9339577,98.818866,407.066042
47.2536825,361,-34.6433824,98.8043081,395.643382
47.2741178,429,44.0252926,98.7898132,384.974707
47.2945532,377,2.54196151,98.7753785,374.458038
47.3149885,376,12.4537797,98.7610012,363.54622
47.3354238,360,7.69390138,98.7466784,352.306099
47.3558591,361,19.5720334,98.7324074,341.427967
47.3762944,313,-18.9486203,98.7181854,331.94862
47.3967297,336,10.9378984,98.7040093,325.062102
47.4171651,300,-21.8294432,98.6898765,321.829443
47.4376004,322,-0.884225806,98.6757839,322.884226
47.4580357,322,-6.29629472,98.6617288,328.296295
47.478471,319,-18.2582666,98.6477081,337.258267
47.4989063,354,5.67068366,98.6337189,348.329316
47.5193416,371,11.5244984,98.6197583,359.475502
47.539777,370,1.69358178,98.6058233,368.306418
47.5602123,357,-15.8205648,98.5919109,372.820565
47.5806476,371,-1.50568421,98.5780182,372.505684
47.6010829,343,-25.3676851,98.5641422,368.367685
47.6215182,358,-4.31652886,98.5502798,362.316529
47.6419535,343,-12.8902076,98.536428,355.890208
47.6623889,328,-21.4834018,98.5225837,349.483402
47.6828242,312,-30.8067758,98.5087441,342.806776
47.7032595,317,-18.55417,98.4949058,335.55417
47.7236948,312,-15.9574216,98.481066,327.957422
47.7441301,351,30.2951993,98.4672216,320.704801
47.7645654,300,-14.4253198,98.4533694,314.42532
47.7850008,321,11.7296238,98.4395063,309.270376
47.8054361,268,-36.8906269,98.4256293,304.890627
47.8258714,299,-1.75556728,98.4117353,300.755567
47.8463067,279,-17.5504386,98.397821,296.550439
47.866742,278,-14.3547523,98.3838835,292.354752
47.8871773,266,-22.4953426,98.3699196,288.495343
47.9076127,270,-15.2430902,98.3559262,285.24309
47.928048,277,-5.72093753,98.3419,282.720938
47.9484833,268,-12.9273228,98.3278381,280.927323
47.9689186,237,-42.545523,98.3137371,279.545523
47.9893539,279,0.40814682,98.299594,278.591853
48.0097892,261,-17.4477067,98.2854056,278.447707
48.0302246,261,-18.452835,98.2711688,279.452835
48.0506599,280,-1.89929605,98.2568804,281.899296
48.0710952,293,6.98865623,98.2425372,286.011344
48.0915305,290,-1.94322517,98.2281361,291.943225
48.1119658,300,0.199521234,98.2136739,299.800479
48.1324011,329,19.4377324,98.1991474,309.562268
48.1528365,348,26.7368127,98.1845535,321.263187
48.1732718,314,-20.9342612,98.169889,334.934261
48.1937071,352,1.33717167,98.1551507,350.662828
48.2141424,375,6.32385185,98.1403355,368.676148
48.2345777,430,40.5779599,98.1254403,389.42204
48.255013,416,2.31823754,98.1104617,413.681762
48.2754484,468,25.8020713,98.0953968,442.197929
48.2958837,503,27.0793897,98.0802424,475.92061
48.316319,564,47.8959019,98.0649952,516.104098
48.3367543,618,53.8542598,98.0496522,564.14574
48.3571896,684,62.0259606,98.0342103,621.974039
48.377625,737,44.8894505,98.0186662,692.11055
48.3980603,789,11.1865737,98.0030169,777.813426
48.4184956,895,11.8190432,97.9872592,883.180957
48.4389309,972,-41.2051204,97.97139,1013.20512
48.4593662,1108,-65.5920843,97.9554063,1173.59208
48.4798015,1280,-89.9671889,97.9393049,1369.96719
48.5002369,1514,-91.7993874,97.9230827,1605.79939
48.5206722,1732,-146.247876,97.9067367,1878.24788
48.5411075,1984,-187.946071,97.8902638,2171.94607
48.5615428,2386,-67.8045906,97.8736609,2453.80459
48.5819781,2900,223.273293,97.856925,2676.72671
48.6024134,3027,228.308195,97.8400531,2798.69181
48.6228488,2853,44.5672622,97.8230421,2808.43274
48.6432841,2643,-90.0796609,97.8058889,2733.07966
48.6637194,2415,-201.893826,97.7885907,2616.89383
48.6841547,2392,-99.3974119,97.7711444,2491.39741
48.70459,2280,-81.6729073,97.7535471,2361.67291
48.7250253,2212,-2.04063533,97.7357957,2214.04064
48.7454607,2060,24.6940907,97.7178874,2035.30591
48.765896,1781,-46.5695146,97.6998193,1827.56951
48.7863313,1549,-58.6128453,97.6815883,1607.61285
48.8067666,1347,-48.4929658,97.6631917,1395.49297
48.8272019,1129,-76.0716185,97.6446266,1205.07162
48.8476372,1033,-8.97525839,97.62589,1041.97526
48.8680726,902,-4.04729048,97.6069792,906.04729
48.8885079,797,2.8514712,97.5878913,794.148529
48.9089432,692,-10.355908,97.5686236,702.355908
48.9293785,607,-19.925406,97.5491732,626.925406
48.9498138,587,22.3737652,97.5295374,564.626235
48.9702491,533,20.1607424,97.5097135,512.839258
48.9906845,467,-2.67813318,97.4896987,469.678133
49.0111198,395,-38.4498634,97.4694904,433.449863
49.0315551,431,28.1205773,97.4490859,402.879423
49.0519904,390,13.0087958,97.4284825,376.991204
49.0724257,388,32.9692639,97.4076776,355.030736
49.092861,312,-24.4082291,97.3866687,336.408229
49.1132964,341,20.321801,97.3654531,320.678199
49.1337317,298,-9.51219823,97.3440283,307.512198
49.154167,279,-17.6634326,97.3223918,296.663433
49.1746023,279,-8.98019609,97.3005411,287.980196
49.1950376,286,4.5861382,97.2784737,281.413862
49.2154729,288,10.9908456,97.2561873,277.009154
49.2359083,267,-7.96139938,97.2336793,274.961399
49.2563436,268,-7.6309065,97.2109475,275.630907
49.2767789,269,-10.1767591,97.1879894,279.176759
49.2972142,301,14.9770453,97.1648028,286.022955
49.3176495,282,-14.776698,97.1413853,296.776698
49.3380848,313,1.35110816,97.1177348,311.648892
49.3585202,349,19.0833831,97.093849,329.916617
49.3789555,359,9.87631933,97.0697256,349.123681
49.3993908,328,-36.8045034,97.0453626,364.804503
49.4198261,355,-17.314886,97.0207579,372.314886
49.4402614,364,-6.0285706,96.9959093,370.028571
49.4606967,357,-3.61469813,96.9708148,360.614698
49.4811321,365,15.9422558,96.9454724,349.057744
49.5015674,323,-15.9167881,96.91988,338.916788
49.5220027,319,-11.6123886,96.8940359,330.612389
49.542438,335,12.8370177,96.867938,322.162982
49.5628733,331,19.6962192,96.8415844,311.303781
49.5833086,315,17.5473662,96.8149735,297.452634
49.603744,284,2.08339148,96.7881033,281.916609
49.6241793,295,28.4222558,96.7609722,266.577744
49.6446146,264,11.2351829,96.7335784,252.764817
49.6650499,232,-9.10355795,96.7059202,241.103558
49.6854852,231,-0.840704766,96.677996,231.840705
49.7059205,239,14.2019011,96.6498043,224.798099
49.7263559,233,13.2582779,96.6213435,219.741722
49.7467912,231,14.543999,96.5926122,216.456001
49.7672265,222,7.42103342,96.5636087,214.578967
49.7876618,213,-0.984844853,96.5343318,213.984845
49.8080971,236,21.5016584,96.5047801,214.498342
49.8285324,227,11.1887824,96.4749523,215.811218
49.8489678,204,-13.4300547,96.444847,217.430055
49.8694031,243,24.092473,96.4144631,218.907527
49.8898384,225,5.29155096,96.3837994,219.708449
49.9102737,231,11.3066172,96.3528548,219.693383
49.930709,230,10.8261556,96.3216281,219.173844
49.9511443,223,4.28918995,96.2901183,218.71081
49.9715797,204,-14.7880752,96.2583245,218.788075
49.992015,209,-10.6766625,96.2262457,219.676662
50.0124503,236,14.5197861,96.193881,221.480214
50.0328856,208,-16.3081074,96.1612297,224.308107
50.0533209,219,-9.44370462,96.1282908,228.443705
50.0737562,227,-7.3467967,96.0950637,234.346797
50.0941916,217,-25.4715128,96.0615478,242.471513
50.1146269,290,37.0456333,96.0277423,252.954367
50.1350622,268,2.69424797,95.9936467,265.305752
50.1554975,276,-2.32863141,95.9592605,278.328631
50.1759328,303,13.147926,95.9245832,289.852074
50.1963681,306,8.35947442,95.8896145,297.640526
50.2168035,302,1.58104054,95.8543539,300.418959
50.2372388,318,19.5338165,95.8188012,298.466184
50.2576741,302,8.79428011,95.7829561,293.20572
50.2781094,256,-30.203866,95.7468185,286.203866
50.2985447,268,-10.3334061,95.7103883,278.333406
50.31898,301,31.4205364,95.6736652,269.579464
50.3394154,292,32.4358003,95.6366495,259.5642
50.3598507,264,15.9041108,95.5993411,248.095889
50.380286,220,-15.5132474,95.56174,235.513247
50.4007213,230,7.44754418,95.5238466,222.552456
50.4211566,231,20.9929686,95.485661,210.007031
50.4415919,201,2.53240389,95.4471836,198.467596
50.4620273,186,-2.26847319,95.4084146,188.268473
50.4824626,194,14.3760368,95.3693545,179.623963
50.5028979,163,-9.41402027,95.3300038,172.41402
50.5233332,177,10.5103757,95.290363,166.489624
50.5437685,147,-14.6688076,95.2504327,161.668808
50.5642038,171,13.0850241,95.2102136,157.914976
50.5846392,146,-9.14759644,95.1697065,155.147596
50.6050745,169,15.7889239,95.1289121,153.211076
50.6255098,145,-6.90998904,95.0878313,151.909989
50.6459451,141,-10.2215893,95.046465,151.221589
50.6663804,142,-9.12172628,95.0048142,151.121726
50.6868157,133,-18.5147433,94.96288,151.514743
50.7072511,162,9.76855701,94.9206636,152.231443
50.7276864,160,6.98138597,94.878166,153.018614
50.7481217,142,-11.5712624,94.8353887,153.571262
50.768557,151,-2.62838088,94.7923328,153.628381
50.7889923,146,-7.08767092,94.7489999,153.087671
50.8094276,145,-7.04585264,94.7053913,152.045853
50.829863,133,-17.7216955,94.6615087,150.721695
50.8502983,151,1.67964105,94.6173536,149.320359
50.8707336,140,-7.90974928,94.5729277,147.909749
50.8911689,153,6.55224701,94.5282327,146.447753
50.9116042,126,-18.8854109,94.4832706,144.885411
50.9320396,150,6.79049876,94.4380431,143.209501
50.9524749,144,2.51603511,94.3925522,141.483965
50.9729102,152,12.1775899,94.3468001,139.82241
50.9933455,139,0.668950525,94.3007887,138.331049
51.0137808,149,11.927694,94.2545202,137.072306
51.0342161,159,22.8915874,94.207997,136.108413
51.0546515,146,10.4923556,94.1612213,135.507644
51.0750868,147,11.8313363,94.1141955,135.168664
51.0955221,140,4.88692212,94.0669221,135.113078
51.1159574,135,-0.331122576,94.0194037,135.331123
51.1363927,131,-4.78578082,93.9716429,135.785781
51.156828,149,12.5032585,93.9236423,136.496741
51.1772634,158,20.5077727,93.8754047,137.492227
51.1976987,145,6.19807191,93.826933,138.801928
51.218134,149,8.5513782,93.7782301,140.448622
51.2385693,142,-0.506134675,93.729299,142.506135
51.2590046,158,12.9533366,93.6801427,145.046663
51.2794399,162,13.8500484,93.6307645,148.149952
51.2998753,186,34.1015421,93.5811674,151.898458
51.3203106,168,11.6088821,93.5313549,156.391118
51.3407459,194,32.3465359,93.4813303,161.653464
51.3611812,175,7.67230599,93.4310971,167.327694
51.3816165,210,37.0827821,93.3806587,172.917218
51.4020518,196,15.9436345,93.3300188,180.056366
51.4224872,218,30.7401543,93.2791811,187.259846
51.4429225,213,19.4865934,93.2281492,193.513407
51.4633578,210,11.9237506,93.1769272,198.076249
51.4837931,231,30.2891642,93.1255188,200.710836
51.5042284,252,50.3911485,93.0739282,201.608852
51.5246637,212,10.6135018,93.0221592,201.386498
51.5450991,204,3.30129255,92.9702161,200.698707
51.5655344,192,-7.95079627,92.9181032,199.950796
51.5859697,220,20.7605427,92.8658247,199.239457
51.606405,196,-2.50609402,92.813385,198.506094
51.6268403,209,11.2963174,92.7607885,197.703683
51.6472756,190,-6.98575452,92.7080399,196.985755
51.667711,181,-15.6524594,92.6551436,196.652459
51.6881463,227,30.086435,92.6021045,196.913565
51.7085816,184,-13.7191842,92.5489273,197.719184
51.7290169,188,-10.7288702,92.4956168,198.72887
51.7494522,161,-38.4665524,92.442178,199.466552
51.7698875,177,-22.6142076,92.3886159,199.614208
51.7903229,202,2.77810329,92.3349355,199.221897
51.8107582,182,-16.6786495,92.2811421,198.678649
51.8311935,175,-23.4436205,92.2272409,198.443621
51.8516288,154,-44.7598189,92.1732372,198.759819
51.8720641,185,-14.6107007,92.1191363,199.610701
51.8924994,170,-31.0186707,92.0649439,201.018671
51.9129348,174,-28.8350112,92.0106654,202.835011
51.9333701,191,-14.0781838,91.9563064,205.078184
51.9538054,181,-26.8049582,91.9018727,207.804958
51.9742407,181,-30.4786188,91.8473701,211.478619
51.994676,190,-26.4332877,91.7928045,216.433288
52.0151113,195,-27.9263481,91.7381817,222.926348
52.0355467,203,-28.181869,91.6835078,231.181869
52.055982,218,-23.4077879,91.6287888,241.407788
52.0764173,263,9.09076278,91.5740311,253.909237
52.0968526,269,-0.0236889406,91.5192407,269.023689
52.1172879,316,28.8063743,91.4644241,287.193626
52.1377232,340,31.043978,91.4095877,308.956022
52.1581586,357,22.0858505,91.3547378,334.91415
52.1785939,378,12.5631332,91.2998811,365.436867
52.1990292,425,24.0518585,91.2450242,400.948142
52.2194645,496,51.7843156,91.1901737,444.215684
52.2398998,573,78.52768,91.1353366,494.47232
52.2603351,626,74.5008352,91.0805195,551.499165
52.2807705,706,92.2431892,91.0257295,613.756811
52.3012058,719,41.1298115,90.9709735,677.870188
52.3216411,785,46.6430713,90.9162586,738.356929
52.3420764,792,3.58818279,90.8615919,788.411817
52.3625117,846,24.0445584,90.8069807,821.955442
52.382947,838,1.88509655,90.7524322,836.114903
52.4033824,808,-24.4294604,90.6979538,832.42946
52.4238177,854,38.3042591,90.6435529,815.695741
52.444253,743,-48.2106269,90.589237,791.210627
52.4646883,773,10.6689813,90.5350137,762.331019
52.4851236,732,2.24566362,90.4808906,729.754336
52.5055589,708,15.4254814,90.4268754,692.574519
52.5259943,654,3.92071467,90.3729758,650.079285
52.5464296,591,-11.9884887,90.3191998,602.988489
52.5668649,557,3.46148101,90.2655551,553.538519
52.5873002,569,64.3056646,90.2120499,504.694335
52.6077355,467,8.19362111,90.1586921,458.806379
52.6281708,476,58.6058407,90.1054898,417.394159
52.6486062,399,17.9069169,90.0524512,381.093083
52.6690415,383,33.0859363,89.9995844,349.914064
52.6894768,368,44.500611,89.9468979,323.499389
52.7099121,359,57.6784904,89.8944,301.32151
52.7303474,319,36.1833166,89.8420989,282.816683
52.7507827,280,12.5058133,89.7900034,267.494187
52.7712181,284,29.0653286,89.7381218,254.934671
52.7916534,272,27.3400344,89.6864627,244.659966
52.8120887,234,-2.46010967,89.6350349,236.46011
52.832524,236,5.86712966,89.583847,230.13287
52.8529593,239,13.5185267,89.5329078,225.481473
52.8733946,230,7.70866658,89.482226,222.291333
52.89383,254,33.6945785,89.4318107,220.305422
52.9142653,208,-11.2259607,89.3816706,219.225961
52.9347006,189,-29.7691822,89.3318148,218.769182
52.9551359,207,-11.8028861,89.2822524,218.802886
52.9755712,216,-3.28762333,89.2329923,219.287623
52.9960065,228,7.82033157,89.1840437,220.179668
53.0164419,216,-5.910449,89.1354159,221.910449
53.0368772,244,19.1622599,89.0871179,224.83774
53.0573125,244,14.7003617,89.0391592,229.299638
53.0777478,241,5.50242894,88.991549,235.497571
53.0981831,228,-15.6897389,88.9442967,243.689739
53.1186184,285,30.735344,88.8974116,254.264656
53.1390538,266,-1.75289633,88.8509033,267.752896
53.1594891,291,6.26615939,88.8047812,284.733841
53.1799244,293,-12.6063536,88.7590549,305.606354
53.2003597,309,-21.2179238,88.7137339,330.217924
53.220795,322,-35.3852232,88.6688278,357.385223
53.2412303,381,-3.54832765,88.6243463,384.548328
53.2616657,445,37.0232959,88.580299,407.976704
53.282101,431,6.99805612,88.5366956,424.001944
53.3025363,425,-5.78534023,88.4935459,430.78534
53.3229716,418,-11.1679911,88.4508597,429.167991
53.3434069,438,16.2764453,88.4086467,421.723555
53.3638422,361,-49.9951538,88.3669167,410.995154
53.3842776,351,-47.4334901,88.3256796,398.43349
53.4047129,374,-10.3315699,88.2849454,384.33157
53.4251482,429,60.7118304,88.2447237,368.28817
53.4455835,362,12.0845409,88.2050247,349.915459
53.4660188,351,21.5652164,88.1658582,329.434784
53.4864542,301,-6.76408334,88.1272342,307.764083
53.5068895,263,-23.1074461,88.0891626,286.107446
53.5273248,275,9.5184526,88.0516535,265.481547
53.5477601,267,20.3116694,88.0147168,246.688331
53.5681954,225,-5.38938139,87.9783625,230.389381
53.5886307,226,8.95260486,87.9426007,217.047395
53.6090661,242,36.1185432,87.9074414,205.881457
53.6295014,193,-3.67030564,87.8728945,196.670306
53.6499367,204,14.6806579,87.8389703,189.319342
53.670372,185,1.42687963,87.8056786,183.57312
53.6908073,185,5.79179427,87.7730295,179.208206
53.7112426,167,-9.03497908,87.7410332,176.034979
53.731678,185,11.0890736,87.7096995,173.910926
53.7521133,183,10.2584949,87.6790385,172.741505
53.7725486,174,1.52039235,87.6490603,172.479608
53.7929839,187,13.8895188,87.6197748,173.110481
53.8134192,175,0.347487913,87.5911921,174.652512
53.8338545,176,-1.15595708,87.5633221,177.155957
53.8542899,182,1.30687215,87.5361748,180.693128
53.8747252,197,11.6295822,87.5097602,185.370418
53.8951605,188,-3.43049161,87.4840881,191.430492
53.9155958,194,-5.03336222,87.4591686,199.033362
53.9360311,209,0.605202376,87.4350114,208.394798
53.9564664,203,-16.7279994,87.4116265,219.727999
53.9769018,228,-5.25934132,87.3890236,233.259341
53.9973371,238,-10.9784127,87.3672125,248.978413
54.0177724,273,6.41521527,87.3462031,266.584785
54.0382077,279,-6.2705244,87.326005,285.270524
54.058643,277,-26.5995783,87.306628,303.599578
54.0790783,346,26.3773184,87.2880815,319.622682
54.0995137,309,-22.3786667,87.2703754,331.378667
54.119949,328,-9.65628279,87.253519,337.656283
54.1403843,338,-0.552579351,87.237522,338.552579
54.1608196,341,5.63581494,87.2223937,335.364185
54.1812549,292,-37.8423344,87.2081436,329.842334
54.2016902,298,-25.3356434,87.194781,323.335643
54.2221256,286,-30.3428944,87.1823151,316.342894
54.2425609,300,-8.63466271,87.1707553,308.634663
54.2629962,270,-29.7546929,87.1601105,299.754693
54.2834315,266,-23.5381931,87.15039,289.538193
54.3038668,255,-23.318282,87.1416027,278.318282
54.3243021,235,-31.7594654,87.1337576,266.759465
54.3447375,235,-20.6003543,87.1268635,255.600354
54.3651728,217,-28.3831784,87.1209291,245.383178
54.3856081,227,-9.45272517,87.1159633,236.452725
54.4060434,200,-29.0204173,87.1119745,229.020417
54.4264787,215,-8.21240484,87.1089714,223.212405
54.446914,217,-2.0775802,87.1069623,219.07758
54.4673494,234,17.402408,87.1059555,216.597592
54.4877847,222,6.28239468,87.1059594,215.717605
54.50822,196,-20.3851329,87.1069819,216.385133
54.5286553,230,11.3898911,87.1090312,218.610109
54.5490906,219,-3.47812627,87.1121151,222.478126
54.5695259,223,-5.14452687,87.1162415,228.144527
54.5899613,231,-4.7663852,87.121418,235.766385
54.6103966,253,7.59128411,87.1276522,245.408716
54.6308319,245,-11.96519,87.1349515,256.96519
54.6512672,286,15.9494812,87.1433233,270.050519
54.6717025,307,23.0526455,87.1527746,283.947355
54.6921378,313,15.2961059,87.1633127,297.703894
54.7125732,335,24.6276032,87.1749443,310.372397
54.7330085,337,15.7943266,87.1876763,321.205673
54.7534438,376,46.1802705,87.2015153,329.81973
54.7738791,379,42.7975243,87.2164677,336.202476
54.7943144,363,22.2927587,87.2325399,340.707241
54.8147497,364,19.8619228,87.249738,344.138077
54.8351851,371,23.3916863,87.2680681,347.608314
54.8556204,377,25.7886402,87.2875359,351.21136
54.8760557,365,9.47327928,87.3081473,355.526721
54.896491,364,2.99096903,87.3299075,361.009031
54.9169263,346,-21.7178811,87.3528221,367.717881
54.9373616,357,-18.4383836,87.3768961,375.438384
54.957797,357,-26.6068111,87.4021344,383.606811
54.9782323,361,-30.8260092,87.4285419,391.826009
54.9986676,370,-29.5765603,87.4561231,399.57656
55.0191029,386,-20.4531318,87.4848823,406.453132
55.0395382,436,23.4752276,87.5148239,412.524772
55.0599735,419,0.38734484,87.5459516,418.612655
55.0804089,421,-5.24949974,87.5782693,426.2495
55.1008442,460,22.691275,87.6117805,437.308725
55.1212795,444,-9.56828789,87.6464885,453.568288
55.1417148,515,38.6295425,87.6823964,476.370457
55.1621501,496,-10.1138111,87.7195071,506.113811
55.1825854,516,-26.0279024,87.7578232,542.027902
55.2030208,566,-14.9505438,87.797347,580.950544
55.2234561,614,-2.36214124,87.8380807,616.362141
55.2438914,589,-50.3073628,87.8800262,639.307363
55.2643267,640,-2.59914865,87.9231851,642.599149
55.284762,643,16.9906584,87.9675588,626.009342
55.3051973,622,24.9868988,88.0131484,597.013101
55.3256327,640,74.2706062,88.0599548,565.729394
55.346068,559,19.9308005,88.1079784,539.069199
55.3665033,537,18.7306658,88.1572196,518.269334
55.3869386,514,14.172657,88.2076785,499.827343
55.4073739,488,9.45402337,88.2593546,478.545977
55.4278092,476,24.8433816,88.3122473,451.156618
55.4482446,432,13.585371,88.3663559,418.414629
55.4686799,404,20.0254819,88.4216791,383.974518
55.4891152,386,34.2468196,88.4782154,351.75318
55.5095505,321,-3.15046426,88.535963,324.150464
55.5299858,288,-13.9738342,88.5949196,301.973834
