'y-axis saved as y
'x,PKT-3-111-4_NaMn2O4_YOCl_Y2(CO3)3_650_24_O2.raw,Diff,Ycalc,Bkg
44.5153501,149,-15.123371,164.123371,120.59076
44.5357854,163,-3.54738683,166.547387,120.550869
44.5562207,180,10.1321597,169.86784,120.51165
44.576656,150,-24.0070629,174.007063,120.473107
44.5970913,165,-13.5942521,178.594252,120.435239
44.6175267,149,-33.9795774,182.979577,120.39805
44.637962,182,-4.52693349,186.526933,120.361541
44.6583973,134,-55.0278096,189.02781,120.325713
44.6788326,164,-26.7068794,190.706879,120.290567
44.6992679,183,-8.81107153,191.811072,120.256105
44.7197032,165,-27.3590212,192.359021,120.222328
44.7401386,162,-30.2292842,192.229284,120.189238
44.7605739,177,-14.3647264,191.364726,120.156835
44.7810092,170,-19.9222651,189.922265,120.125121
44.8014445,163,-25.2277965,188.227796,120.094096
44.8218798,157,-29.4689134,186.468913,120.063762
44.8423151,181,-3.66486556,184.664866,120.034119
44.8627505,172,-10.7701657,182.770166,120.005169
44.8831858,154,-26.7438673,180.743867,119.976911
44.9036211,170,-8.56771445,178.567714,119.949346
44.9240564,156,-20.2624537,176.262454,119.922475
44.9444917,160,-13.9287212,173.928721,119.896299
44.964927,141,-30.7351521,171.735152,119.870817
44.9853624,156,-13.8194575,169.819457,119.846031
45.0057977,143,-25.2188493,168.218849,119.82194
45.026233,130,-36.891777,166.891777,119.798544
45.0466683,189,23.2145571,165.785443,119.775844
45.0671036,131,-33.8991968,164.899197,119.75384
45.0875389,153,-11.2965554,164.296555,119.732531
45.1079743,148,-16.0588804,164.05888,119.711917
45.1284096,159,-5.2600636,164.260064,119.691999
45.1488449,147,-17.9524491,164.952449,119.672776
45.1692802,161,-5.16890036,166.1689,119.654247
45.1897155,166,-1.93886325,167.938863,119.636413
45.2101508,156,-14.3187851,170.318785,119.619272
45.2305862,180,6.55387569,173.446124,119.602824
45.2510215,145,-32.5756422,177.575642,119.587069
45.2714568,198,14.9017779,183.098222,119.572005
45.2918921,198,7.44620699,190.553793,119.557633
45.3123274,228,27.2679266,200.732073,119.54395
45.3327627,215,0.27974343,214.720257,119.530956
45.3531981,225,-8.98505275,233.985053,119.51865
45.3736334,269,8.74542148,260.254579,119.507031
45.3940687,292,-2.74245926,294.742459,119.496098
45.414504,306,-30.0583135,336.058313,119.485849
45.4349393,361,-16.2019913,377.201991,119.476283
45.4553746,410,4.41912645,405.580874,119.467399
45.47581,415,3.94547726,411.054523,119.459195
45.4962453,391,-5.16479758,396.164798,119.451669
45.5166806,364,-10.1270557,374.127056,119.44482
45.5371159,364,7.7879287,356.212071,119.438647
45.5575512,333,-11.0038283,344.003828,119.433147
45.5779865,335,3.59386394,331.406136,119.428318
45.5984219,317,5.00797791,311.992022,119.424159
45.6188572,275,-10.4742632,285.474263,119.420668
45.6392925,261,4.08422618,256.915774,119.417842
45.6597278,222,-9.38488833,231.384888,119.415679
45.6801631,231,20.0393727,210.960627,119.414177
45.7005984,224,28.5294066,195.470593,119.413334
45.7210338,171,-12.9408724,183.940872,119.413147
45.7414691,151,-24.3714377,175.371438,119.413614
45.7619044,168,-0.970785507,168.970786,119.414732
45.7823397,152,-12.1893779,164.189378,119.416498
45.802775,166,5.39513512,160.604865,119.418911
45.8232103,160,2.15216906,157.847831,119.421966
45.8436457,139,-16.627677,155.627677,119.425662
45.864081,143,-10.7109755,153.710975,119.429995
45.8845163,153,1.03432242,151.965678,119.434962
45.9049516,164,13.6231026,150.376897,119.440561
45.9253869,160,11.0169639,148.983036,119.446787
45.9458222,151,3.20727704,147.792723,119.453638
45.9662576,145,-1.7427859,146.742786,119.461111
45.9866929,155,9.24837916,145.751621,119.469202
46.0071282,146,1.23871418,144.761286,119.477907
46.0275635,137,-6.76565688,143.765657,119.487224
46.0479988,145,2.20214918,142.797851,119.497148
46.0684341,165,23.1025768,141.897423,119.507675
46.0888695,146,4.89638628,141.103614,119.518803
46.1093048,150,9.56030867,140.439691,119.530527
46.1297401,146,6.09945792,139.900542,119.542844
46.1501754,155,15.5245926,139.475407,119.555748
46.1706107,160,20.8355311,139.164469,119.569238
46.191046,136,-2.96591986,138.96592,119.583307
46.2114814,159,20.1411945,138.858805,119.597952
46.2319167,155,16.2030085,138.796991,119.613169
46.252352,139,0.26943497,138.730565,119.628954
46.2727873,124,-14.6512091,138.651209,119.645301
46.2932226,144,5.387912,138.612088,119.662207
46.3136579,134,-4.68382588,138.683826,119.679667
46.3340933,150,11.1103806,138.889619,119.697677
46.3545286,169,29.7801371,139.219863,119.716231
46.3749639,162,22.3463691,139.653631,119.735325
46.3953992,153,12.8102545,140.189746,119.754954
46.4158345,161,20.1431048,140.856895,119.775113
46.4362698,139,-2.6979015,141.697902,119.795798
46.4567052,146,3.25203112,142.747969,119.817003
46.4771405,174,29.9606206,144.039379,119.838722
46.4975758,153,7.42169417,145.578306,119.860952
46.5180111,140,-7.34330878,147.343309,119.883687
46.5384464,155,5.7190345,149.280966,119.906921
46.5588817,156,4.70472466,151.295275,119.930648
46.5793171,159,5.74306192,153.256938,119.954865
46.5997524,169,13.9825858,155.017414,119.979564
46.6201877,171,14.5145783,156.485422,120.004741
46.640623,148,-9.64681449,157.646814,120.03039
46.6610583,186,27.4325621,158.567438,120.056505
46.6814936,151,-8.36524851,159.365249,120.08308
46.701929,186,25.8477618,160.152238,120.11011
46.7223643,190,29.0069842,160.993016,120.137588
46.7427996,185,23.0679785,161.932022,120.165509
46.7632349,182,19.0000434,162.999957,120.193867
46.7836702,179,14.7581052,164.241895,120.222655
46.8041055,205,39.2939289,165.706071,120.251867
46.8245409,191,23.5848181,167.415182,120.281498
46.8449762,189,19.6520999,169.3479,120.31154
46.8654115,199,27.5616444,171.438356,120.341988
46.8858468,218,44.4332795,173.566721,120.372835
46.9062821,199,23.4319223,175.568078,120.404075
46.9267175,192,14.7782999,177.2217,120.4357
46.9471528,216,37.7068791,178.293121,120.467706
46.9675881,194,15.3418111,178.658189,120.500084
46.9880234,191,12.6105621,178.389438,120.532828
47.0084587,219,41.3145743,177.685426,120.565932
47.028894,186,9.27147691,176.728523,120.599388
47.0493294,183,7.38435076,175.615649,120.63319
47.0697647,187,12.6313297,174.36867,120.667331
47.0902,172,-1.01063107,173.010631,120.701804
47.1106353,183,11.3713492,171.628651,120.736601
47.1310706,171,0.64668341,170.353317,120.771716
47.1515059,169,-0.31163985,169.31164,120.807141
47.1719413,163,-5.58212187,168.582122,120.84287
47.1923766,172,3.83684596,168.163154,120.878894
47.2128119,175,7.03185161,167.968148,120.915208
47.2332472,166,-1.81628143,167.816281,120.951802
47.2536825,178,10.448908,167.551092,120.988671
47.2741178,162,-5.13741019,167.13741,121.025806
47.2945532,182,15.3953491,166.604651,121.063199
47.3149885,180,14.0292305,165.970769,121.100844
47.3354238,167,1.80870155,165.191298,121.138733
47.3558591,165,0.745461095,164.254539,121.176857
47.3762944,192,28.8193705,163.180629,121.21521
47.3967297,158,-4.0304607,162.030461,121.253783
47.4171651,175,14.0031485,160.996851,121.292569
47.4376004,169,8.79262023,160.20738,121.33156
47.4580357,185,25.392952,159.607048,121.370747
47.478471,166,6.77179639,159.228204,121.410124
47.4989063,165,5.84755309,159.152447,121.449681
47.5193416,180,20.7584274,159.241573,121.489411
47.539777,158,-1.66038671,159.660387,121.529306
47.5602123,156,-4.44932763,160.449328,121.569357
47.5806476,176,14.3779202,161.62208,121.609557
47.6010829,170,6.81407621,163.185924,121.649896
47.6215182,178,12.8506398,165.14936,121.690368
47.6419535,177,9.48142983,167.51857,121.730964
47.6623889,187,16.7105149,170.289485,121.771674
47.6828242,162,-11.4293175,173.429317,121.812492
47.7032595,177,0.142978643,176.857021,121.853408
47.7236948,160,-20.4288436,180.428844,121.894414
47.7441301,208,24.0508716,183.949128,121.935501
47.7645654,201,13.786469,187.213531,121.976661
47.7850008,189,-1.08098036,190.08098,122.017886
47.8054361,190,-2.53105778,192.531058,122.059167
47.8258714,179,-15.6639012,194.663901,122.100494
47.8463067,189,-7.63036003,196.63036,122.14186
47.866742,198,-0.535769282,198.535769,122.183256
47.8871773,198,-2.36362389,200.363624,122.224673
47.9076127,213,10.999144,202.000856,122.266102
47.928048,216,12.4961775,203.503823,122.307534
47.9484833,168,-36.8674854,204.867485,122.348961
47.9689186,193,-13.0574703,206.05747,122.390374
47.9893539,207,-0.18887947,207.188879,122.431763
48.0097892,212,3.57718174,208.422818,122.47312
48.0302246,191,-18.9382412,209.938241,122.514437
48.0506599,201,-10.8512798,211.85128,122.555703
48.0710952,210,-4.22654423,214.226544,122.596911
48.0915305,238,20.8876411,217.112359,122.63805
48.1119658,225,4.42987709,220.570123,122.679112
48.1324011,237,12.3086325,224.691368,122.720089
48.1528365,228,-1.59457824,229.594578,122.76097
48.1732718,230,-5.41113942,235.411139,122.801746
48.1937071,260,17.7211971,242.278803,122.84241
48.2141424,272,21.6630757,250.336924,122.88295
48.2345777,258,-1.7158736,259.715874,122.923359
48.255013,293,22.4541414,270.545859,122.963627
48.2754484,280,-2.96504047,282.96504,123.003745
48.2958837,281,-16.1282742,297.128274,123.043703
48.316319,294,-19.2210442,313.221044,123.083493
48.3367543,346,14.5346874,331.465313,123.123105
48.3571896,362,9.89396001,352.10604,123.16253
48.3776249,364,-11.377651,375.377651,123.201759
48.3980603,439,37.554241,401.445759,123.240781
48.4184956,453,22.653291,430.346709,123.279589
48.4389309,427,-34.9133536,461.913354,123.318173
48.4593662,510,14.2903876,495.709612,123.356523
48.4798015,533,2.05149873,530.948501,123.39463
48.5002368,553,-13.4113502,566.41135,123.432485
48.5206722,626,25.5687278,600.431272,123.470078
48.5411075,614,-17.0012475,631.001248,123.507401
48.5615428,667,10.9388207,656.061179,123.544443
48.5819781,674,0.0709368964,673.929063,123.581196
48.6024134,629,-54.639683,683.639683,123.617649
48.6228487,687,1.8647154,685.135285,123.653795
48.6432841,659,-20.0999149,679.099915,123.689622
48.6637194,671,4.40886315,666.591137,123.725123
48.6841547,639,-9.68782823,648.687828,123.760287
48.70459,629,2.6558522,626.344148,123.795106
48.7250253,631,30.5785924,600.421408,123.829569
48.7454606,560,-11.8195077,571.819508,123.863668
48.765896,557,15.448516,541.551484,123.897394
48.7863313,568,57.2990939,510.700906,123.930736
48.8067666,460,-20.3069257,480.306926,123.963685
48.8272019,410,-41.2446821,451.244682,123.996234
48.8476372,454,29.8471054,424.152895,124.028371
48.8680725,383,-16.4354281,399.435428,124.060087
48.8885079,405,27.7205224,377.279478,124.091374
48.9089432,351,-6.71020441,357.710204,124.122222
48.9293785,332,-8.59980824,340.599808,124.152622
48.9498138,347,21.4853906,325.514609,124.182565
48.9702491,311,-1.25874542,312.258745,124.21204
48.9906844,301,0.459279913,300.54072,124.24104
49.0111198,244,-46.073306,290.073306,124.269555
49.0315551,252,-28.607745,280.607745,124.297576
49.0519904,290,18.068981,271.931019,124.325093
49.0724257,251,-12.8957521,263.895752,124.352097
49.092861,200,-56.3981112,256.398111,124.37858
49.1132963,229,-20.3860393,249.386039,124.404532
49.1337317,210,-32.8499008,242.849901,124.429944
49.154167,212,-24.7825468,236.782547,124.454807
49.1746023,198,-33.1524632,231.152463,124.479112
49.1950376,186,-39.9098448,225.909845,124.502851
49.2154729,205,-16.0069235,221.006923,124.526013
49.2359082,215,-1.42974341,216.429743,124.54859
49.2563436,188,-24.2157841,212.215784,124.570573
49.2767789,174,-34.425518,208.425518,124.591954
49.2972142,222,16.8966476,205.103352,124.612723
49.3176495,203,0.761821837,202.238178,124.632872
49.3380848,158,-41.7577805,199.75778,124.652391
49.3585201,185,-12.604448,197.604448,124.671272
49.3789555,196,0.406454035,195.593546,124.689507
49.3993908,186,-7.57973169,193.579732,124.707086
49.4198261,206,14.5395247,191.460475,124.724001
49.4402614,184,-5.21348937,189.213489,124.740244
49.4606967,166,-20.887995,186.887995,124.755805
49.4811321,191,6.43939562,184.560604,124.770677
49.5015674,198,15.703075,182.296925,124.78485
49.5220027,165,-15.1198285,180.119829,124.798316
49.542438,177,-1.02523858,178.025239,124.811068
49.5628733,172,-4.00890081,176.008901,124.823096
49.5833086,174,-0.089050749,174.089051,124.834392
49.603744,174,1.69019409,172.309806,124.844948
49.6241793,194,23.2698731,170.730127,124.854756
49.6446146,166,-3.40483423,169.404834,124.863808
49.6650499,157,-11.3770234,168.377023,124.872095
49.6854852,171,3.32477994,167.67522,124.879609
49.7059205,167,-0.322947176,167.322947,124.886343
49.7263559,178,10.6574122,167.342588,124.892288
49.7467912,178,10.2384299,167.76157,124.897437
49.7672265,160,-8.61223692,168.612237,124.901781
49.7876618,169,-0.925270952,169.925271,124.905313
49.8080971,149,-22.711262,171.711262,124.908026
49.8285324,172,-1.93205797,173.932058,124.90991
49.8489678,174,-2.48550898,176.485509,124.91096
49.8694031,198,18.7589545,179.241045,124.911167
49.8898384,160,-22.1032319,182.103232,124.910524
49.9102737,166,-18.9983156,184.998316,124.909024
49.930709,212,24.177533,187.822467,124.906658
49.9511443,194,3.61634519,190.383655,124.90342
49.9715797,212,19.5395908,192.460409,124.899303
49.992015,189,-4.92334354,193.923344,124.894299
50.0124503,214,19.1918778,194.808122,124.888401
50.0328856,202,6.69821568,195.301784,124.881603
50.0533209,196,0.377300731,195.622699,124.873897
50.0737562,223,27.0939982,195.906002,124.865276
50.0941916,198,1.83970938,196.160291,124.855734
50.1146269,193,-3.30554107,196.305541,124.845264
50.1350622,191,-5.2628676,196.262868,124.833859
50.1554975,216,20.0335745,195.966426,124.821513
50.1759328,200,4.62535195,195.374648,124.808219
50.1963681,215,20.5273853,194.472615,124.793971
50.2168035,205,11.7165306,193.283469,124.778762
50.2372388,160,-31.8781025,191.878102,124.762586
50.2576741,187,-3.36808971,190.36809,124.745438
50.2781094,201,12.1366636,188.863336,124.72731
50.2985447,194,6.56583571,187.434164,124.708197
50.31898,202,15.9030132,186.096987,124.688093
50.3394154,179,-5.82609355,184.826094,124.666993
50.3598507,183,-0.585979902,183.58598,124.644889
50.380286,189,6.65688384,182.343116,124.621778
50.4007213,186,4.94165268,181.058347,124.597652
50.4211566,174,-5.68417982,179.68418,124.572507
50.4415919,171,-7.17073379,178.170734,124.546338
50.4620273,177,0.519337149,176.480663,124.519138
50.4824626,175,0.376010474,174.62399,124.490903
50.5028979,171,-1.67042875,172.670429,124.461628
50.5233332,168,-2.71474463,170.714745,124.431308
50.5437685,170,1.16126611,168.838734,124.399937
50.5642038,175,7.91107643,167.088924,124.367511
50.5846392,174,8.50617231,165.493828,124.334026
50.6050745,146,-18.0801123,164.080112,124.299476
50.6255098,151,-11.8710558,162.871056,124.263857
50.6459451,157,-4.8534093,161.853409,124.227165
50.6663804,161,0.0701880621,160.929812,124.189395
50.6868157,166,6.07729436,159.922706,124.150544
50.7072511,170,11.290518,158.709482,124.110606
50.7276864,179,21.6368535,157.363147,124.069579
50.7481217,148,-8.10974034,156.10974,124.027457
50.768557,177,21.8504465,155.149554,123.984238
50.7889923,169,14.4627551,154.537245,123.939918
50.8094276,144,-10.1789352,154.178935,123.894493
50.829863,148,-5.9042058,153.904206,123.84796
50.8502983,153,-0.569334755,153.569335,123.800315
50.8707336,170,16.8723944,153.127606,123.751555
50.8911689,142,-10.6066228,152.606623,123.701677
50.9116042,168,15.9622606,152.037739,123.650679
50.9320395,172,20.5655163,151.434484,123.598556
50.9524749,145,-5.80761168,150.807612,123.545307
50.9729102,151,0.823406505,150.176593,123.490929
50.9933455,148,-1.56581668,149.565817,123.435419
51.0137808,159,10.004946,148.995054,123.378774
51.0342161,151,2.5357305,148.46427,123.320994
51.0546514,160,12.0415543,147.958446,123.262075
51.0750868,168,20.5288674,147.471133,123.202015
51.0955221,166,19.01313,146.98687,123.140812
51.1159574,164,17.5024519,146.497548,123.078466
51.1363927,159,12.9842304,146.01577,123.014973
51.156828,144,-1.55220209,145.552202,122.950333
51.1772633,149,3.87757643,145.122424,122.884544
51.1976987,127,-17.7361282,144.736128,122.817604
51.218134,139,-5.39274789,144.392748,122.749513
51.2385693,154,9.91189008,144.08811,122.68027
51.2590046,170,26.1809206,143.819079,122.609873
51.2794399,175,31.4138905,143.58611,122.538323
51.2998752,133,-10.3984173,143.398417,122.465617
51.3203106,137,-6.27832613,143.278326,122.391757
51.3407459,150,6.7761646,143.223835,122.316741
51.3611812,172,28.7705053,143.229495,122.240569
51.3816165,146,2.69797957,143.30202,122.163241
51.4020518,139,-4.4738043,143.473804,122.084757
51.4224871,121,-22.74778,143.74778,122.005118
51.4429225,170,25.8784861,144.121514,121.924323
51.4633578,145,0.369032459,144.630968,121.842374
51.4837931,142,-3.33124092,145.331241,121.75927
51.5042284,152,5.86356582,146.136434,121.675012
51.5246637,182,34.9674322,147.032568,121.589602
51.545099,155,6.92938879,148.070611,121.50304
51.5655344,153,3.75067634,149.249324,121.415328
51.5859697,139,-11.5782374,150.578237,121.326466
51.606405,154,1.94473433,152.055266,121.236457
51.6268403,141,-12.6688097,153.66881,121.145302
51.6472756,165,9.60443554,155.395564,121.053002
51.6677109,145,-12.1903298,157.19033,120.959559
51.6881463,140,-19.0039561,159.003956,120.864976
51.7085816,164,3.21754213,160.782458,120.769255
51.7290169,158,-4.4787149,162.478715,120.672397
51.7494522,138,-26.0703088,164.070309,120.574406
51.7698875,132,-33.5576108,165.557611,120.475284
51.7903228,150,-16.9734301,166.97343,120.375034
51.8107582,174,5.63075735,168.369243,120.273658
51.8311935,156,-13.8027334,169.802733,120.171161
51.8516288,134,-37.333366,171.333366,120.067544
51.8720641,153,-20.0133832,173.013383,119.962812
51.8924994,173,-1.88441053,174.884411,119.856967
51.9129347,192,15.0163725,176.983628,119.750015
51.9333701,151,-28.3634505,179.36345,119.641957
51.9538054,145,-37.0776722,182.077672,119.532799
51.9742407,169,-16.2101428,185.210143,119.422545
51.994676,174,-14.855017,188.855017,119.311198
52.0151113,179,-14.1449573,193.144957,119.198763
52.0355466,196,-2.24412363,198.244124,119.085246
52.055982,212,7.66892804,204.331072,118.97065
52.0764173,182,-29.6011985,211.601199,118.85498
52.0968526,207,-13.2671248,220.267125,118.738242
52.1172879,198,-32.5591587,230.559159,118.620441
52.1377232,225,-17.7202219,242.720222,118.501582
52.1581586,263,6.01811721,256.981883,118.381671
52.1785939,245,-28.5078077,273.507808,118.260713
52.1990292,294,1.7060009,292.293999,118.138714
52.2194645,345,31.975382,313.024618,118.015681
52.2398998,343,8.09115133,334.908849,117.891619
52.2603351,368,11.4354965,356.564503,117.766535
52.2807705,362,-14.0892506,376.089251,117.640435
52.3012058,382,-9.43425281,391.434253,117.513326
52.3216411,380,-21.0400454,401.040045,117.385214
52.3420764,382,-22.415,404.415,117.256107
52.3625117,423,20.7511871,402.248813,117.126013
52.382947,372,-23.9515699,395.95157,116.994937
52.4033824,395,8.08297815,386.917022,116.862887
52.4238177,370,-5.98038873,375.980389,116.729872
52.444253,348,-15.3282267,363.328227,116.595898
52.4646883,339,-9.87044579,348.870446,116.460975
52.4851236,388,55.3254994,332.674501,116.325109
52.5055589,336,20.7902731,315.209727,116.188309
52.5259943,317,19.7315958,297.268404,116.050584
52.5464296,319,39.291645,279.708355,115.911942
52.5668649,303,39.7826286,263.217371,115.772392
52.5873002,273,24.8030396,248.19696,115.631942
52.6077355,259,24.2065276,234.793472,115.490602
52.6281708,209,-13.9857019,222.985702,115.348382
52.6486062,239,26.3226683,212.677332,115.205289
52.6690415,214,10.2811998,203.7188,115.061334
52.6894768,198,2.04301796,195.956982,114.916527
52.7099121,202,12.7664697,189.23353,114.770877
52.7303474,202,18.5951757,183.404824,114.624394
52.7507827,188,9.66005216,178.339948,114.477089
52.7712181,185,11.0721552,173.927845,114.328971
52.7916534,193,22.9175094,170.082491,114.180052
52.8120887,180,13.2567664,166.743234,114.030342
52.832524,159,-4.86530319,163.865303,113.879851
52.8529593,174,12.5598806,161.440119,113.728591
52.8733946,148,-11.4039169,159.403917,113.576573
52.89383,153,-4.75001102,157.750011,113.423808
52.9142653,189,32.5390152,156.460985,113.270307
52.9347006,173,17.4783801,155.52162,113.116082
52.9551359,152,-2.92718861,154.927189,112.961145
52.9755712,147,-7.67338959,154.67339,112.805507
52.9960065,164,9.23364356,154.766356,112.649181
53.0164419,131,-24.2166992,155.216699,112.492179
53.0368772,174,18.0178938,155.982106,112.334512
53.0573125,182,24.988728,157.011272,112.176195
53.0777478,172,13.4108838,158.589116,112.017239
53.0981831,138,-22.6880314,160.688031,111.857656
53.1186184,171,7.74407427,163.255926,111.697461
53.1390538,158,-8.29366174,166.293662,111.536666
53.1594891,175,5.221844,169.778156,111.375284
53.1799244,178,4.35006068,173.649939,111.213329
53.2003597,174,-3.78136305,177.781363,111.050814
53.220795,177,-4.94139901,181.941399,110.887753
53.2412303,187,1.17134855,185.828651,110.724159
53.2616657,189,-0.160211456,189.160211,110.560048
53.282101,161,-30.7950725,191.795073,110.395432
53.3025363,201,7.42843424,193.571566,110.230326
53.3229716,202,7.63460244,194.365398,110.064745
53.3434069,206,11.8925478,194.107452,109.898703
53.3638422,198,5.18044561,192.819554,109.732214
53.3842776,180,-10.6723132,190.672313,109.565294
53.4047129,195,7.12282454,187.877175,109.397957
53.4251482,187,2.38267435,184.617326,109.230219
53.4455835,196,14.963462,181.036538,109.062095
53.4660188,191,13.7796996,177.2203,108.8936
53.4864541,205,31.7761016,173.223898,108.724749
53.5068895,174,4.90076295,169.099237,108.555559
53.5273248,174,8.97786969,165.02213,108.386045
53.5477601,162,0.829220381,161.17078,108.216222
53.5681954,187,29.3350355,157.664964,108.046107
53.5886307,169,14.4198737,154.580126,107.875717
53.609066,164,12.029624,151.970376,107.705066
53.6295014,144,-5.85347039,149.85347,107.534173
53.6499367,156,7.76570541,148.234295,107.363052
53.670372,151,3.89101762,147.108982,107.191721
53.6908073,152,5.53251959,146.46748,107.020197
53.7112426,149,2.70159079,146.298409,106.848496
53.7316779,133,-13.6026682,146.602668,106.676635
53.7521133,137,-10.3955304,147.39553,106.504632
53.7725486,129,-19.6897214,148.689721,106.332504
53.7929839,127,-23.4927752,150.492775,106.160267
53.8134192,145,-7.74933662,152.749337,105.987939
53.8338545,153,-2.24242687,155.242427,105.815539
53.8542898,125,-32.4868954,157.486895,105.643083
53.8747252,144,-14.7563606,158.756361,105.470589
53.8951605,128,-30.4695447,158.469545,105.298075
53.9155958,140,-16.6786836,156.678684,105.125559
53.9360311,126,-28.0551907,154.055191,104.95306
53.9564664,151,-0.383015999,151.383016,104.780594
53.9769017,124,-25.0929322,149.092932,104.60818
53.9973371,127,-20.1654152,147.165415,104.435837
54.0177724,133,-12.2659387,145.265939,104.263584
54.0382077,138,-5.01274632,143.012746,104.091437
54.058643,124,-16.2714974,140.271497,103.919417
54.0790783,140,2.75781441,137.242186,103.747541
54.0995136,119,-15.2719297,134.27193,103.575829
54.119949,124,-7.62539383,131.625394,103.404299
54.1403843,122,-7.39976001,129.39976,103.23297
54.1608196,139,11.405037,127.594963,103.061861
54.1812549,148,21.8271866,126.172813,102.890991
54.2016902,129,3.90924229,125.090758,102.720379
54.2221255,125,0.700806353,124.299194,102.550044
54.2425609,131,7.25028581,123.749714,102.380005
54.2629962,134,10.581148,123.418852,102.210283
54.2834315,153,29.7223533,123.277647,102.040895
54.3038668,116,-7.29204002,123.29204,101.871861
54.3243021,145,21.5804261,123.419574,101.703202
54.3447374,166,42.3915963,123.608404,101.534935
54.3651728,137,13.1980329,123.801967,101.367082
54.3856081,134,10.0472958,123.952704,101.19966
54.4060434,131,6.95897443,124.041026,101.032691
54.4264787,128,3.92059514,124.079405,100.866193
54.446914,161,36.9512283,124.048772,100.700186
54.4673493,128,4.00082912,123.999171,100.53469
54.4877847,129,5.08253166,123.917468,100.369725
54.50822,141,17.2421142,123.757886,100.205309
54.5286553,131,7.20381184,123.796188,100.041464
54.5490906,133,9.04185321,123.958147,99.8782089
54.5695259,135,10.7831895,124.216811,99.7155632
54.5899612,123,-1.57687542,124.576875,99.5535468
54.6103966,130,4.93820966,125.06179,99.3921796
54.6308319,147,21.3163067,125.683693,99.2314814
54.6512672,121,-5.4447403,126.44474,99.0714719
54.6717025,126,-1.32327171,127.323272,98.912171
54.6921378,145,16.7116752,128.288325,98.7535984
54.7125731,135,5.71372942,129.286271,98.5957739
54.7330085,147,16.7210748,130.278925,98.4387172
54.7534438,132,0.77440605,131.225594,98.2824481
54.7738791,147,14.8960111,132.103989,98.1269863
54.7943144,132,-0.911675708,132.911676,97.9723514
54.8147497,139,5.33993058,133.660069,97.8185631
54.8351851,114,-20.3588123,134.358812,97.665641
54.8556204,103,-32.0078537,135.007854,97.5136047
54.8760557,128,-7.59014118,135.590141,97.3624737
54.896491,162,25.9144331,136.085567,97.2122674
54.9169263,116,-20.4872069,136.487207,97.0630053
54.9373616,123,-13.824027,136.824027,96.9147067
54.957797,153,15.8275607,137.172439,96.7673909
54.9782323,128,-9.63911843,137.639118,96.6210772
54.9986676,147,8.67933272,138.320667,96.4757847
55.0191029,138,-1.28745161,139.287452,96.3315325
55.0395382,125,-15.566083,140.566083,96.1883395
55.0599735,136,-6.13526618,142.135266,96.0462248
55.0804089,153,9.07250449,143.927496,95.905207
55.1008442,141,-4.83495208,145.834952,95.7653051
55.1212795,122,-25.6715835,147.671583,95.6265374
55.1417148,157,7.86767851,149.132321,95.4889227
55.1621501,129,-20.7982276,149.798228,95.3524793
55.1825854,150,0.676169138,149.323831,95.2172255
55.2030208,135,-12.7435495,147.743549,95.0831795
55.2234561,167,21.4746215,145.525379,94.9503593
55.2438914,145,1.76177034,143.23823,94.8187828
55.2643267,149,7.79990016,141.2001,94.6884678
55.284762,145,5.57034427,139.429656,94.559432
55.3051973,135,-2.73198873,137.731989,94.4316929
55.3256327,124,-11.8523305,135.85233,94.3052677
55.346068,128,-5.66664413,133.666644,94.1801737
55.3665033,138,6.70722673,131.292773,94.0564279
55.3869386,108,-20.9957135,128.995713,93.9340471
55.4073739,115,-12.0051167,127.005117,93.813048
55.4278092,118,-7.43202541,125.432025,93.6934471
55.4482446,137,12.7167792,124.283221,93.5752606
55.4686799,98,-25.5216284,123.521628,93.4585047
55.4891152,116,-7.08289858,123.082899,93.3431953
55.5095505,112,-10.8774103,122.87741,93.2293481
55.5299858,110,-12.7820911,122.782091,93.1169785
55.5504211,124,1.3379088,122.662091,93.0061019
55.5708565,133,10.5754211,122.424579,92.8967333
55.5912918,106,-16.0423449,122.042345,92.7888874
55.6117271,104,-17.5366425,121.536642,92.6825789
55.6321624,120,-0.950953791,120.950954,92.577822
55.6525977,137,16.6731111,120.326889,92.474631
55.673033,114,-5.68886587,119.688866,92.3730194
55.6934684,118,-1.03762989,119.03763,92.273001
55.7139037,131,12.6348494,118.365151,92.1745891
55.734339,128,10.3239849,117.676015,92.0777965
55.7547743,109,-7.98803285,116.988033,91.982636
55.7752096,130,13.6729357,116.327064,91.88912
55.7956449,120,4.27522206,115.724778,91.7972608
55.8160803,121,5.7865318,115.213468,91.70707
55.8365156,117,2.17786407,114.822136,91.6185591
55.8569509,127,12.4256086,114.574391,91.5317394
55.8773862,121,6.51257402,114.487426,91.4466217
55.8978215,129,14.4271012,114.572899,91.3632165
55.9182568,127,12.1609668,114.839033,91.281534
55.9386922,122,6.70725456,115.292745,91.2015839
55.9591275,123,7.05904841,115.940952,91.1233758
55.9795628,126,9.21351095,116.786489,91.0469186
55.9999981,106,-11.8035814,117.803581,90.9722212
56.0204334,122,3.03003038,118.96997,90.8992918
56.0408687,137,16.5063811,120.493619,90.8281384
56.0613041,150,27.7124606,122.287539,90.7587684
56.0817394,149,24.6719078,124.328092,90.6911891
56.1021747,142,15.3850645,126.614936,90.625407
56.12261,139,9.87373986,129.12626,90.5614285
56.1430453,146,14.1834635,131.816537,90.4992594
